 61 5726.684500 7.718E-23 1.322E-01.05650.071  470.83100.85-.010900                   0 0 0 0 1A1    8A2 62         9A1  1     333333584842111010    85.0   95.0
 61 5726.836320 1.182E-22 1.452E-01.05910.073  376.73040.85-.010900                   0 0 0 0 1A1    7A2 59         8A1  1     333333584842111010    75.0   85.0
 62 5726.945900 2.850E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5726.956610 5.150E-24 0.000E+00.04600.064  815.14380.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.054700 1.126E-24 0.000E+00.06570.079  104.78000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5727.064200 5.540E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5727.079050 9.823E-24 0.000E+00.05000.067  690.03970.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.115780 7.485E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.137230 6.154E-25 0.000E+00.06440.078  219.94520.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.199600 2.670E-25 0.000E+00.06530.080   31.44210.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.206000 5.030E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.220000 1.828E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.232000 2.304E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.282560 3.321E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.334600 7.158E-23 1.466E-01.05910.073  376.73370.85-.010900                   0 0 0 0 1A1    7F2167         8F1  1     333333584842111010    45.0   51.0
 61 5727.359000 1.094E-24 0.000E+00.06440.078  219.91350.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.387630 2.276E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.404170 1.886E-24 8.006E-03.05340.069  575.28540.85-.010900                   0 0 0 0 1A1    9F1225        10F2  3     333333584842111010    57.0   63.0
 61 5727.520280 1.291E-24 5.477E-03.05340.069  575.17010.85-.010900                   0 0 0 0 1A1    9F1225        10F2  2     333333584842111010    57.0   63.0
 62 5727.531000 3.130E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5727.544490 1.172E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5727.616580 4.654E-23 1.430E-01.05910.073  376.73570.85-.010900                   0 0 0 0 1A1    7E 111         8E   1     333333584842111010    30.0   34.0
 61 5727.745000 7.308E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5727.952800 2.980E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5727.985000 3.216E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.030000 6.308E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5728.039900 1.390E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5728.055000 8.594E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.188720 6.723E-24 0.000E+00.05000.067  690.01760.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.249490 6.045E-25 0.000E+00.06570.079  104.77470.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.300600 1.208E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.338310 4.989E-23 1.425E-01.05650.071  470.85500.85-.010900                   0 0 0 0 1A1    8F2195         9F1  3     333333584842111010    51.0   57.0
 61 5728.339810 8.378E-24 0.000E+00.06310.076  293.15420.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.418620 5.077E-24 0.000E+00.06310.076  293.16460.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.459000 6.642E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.506550 2.779E-24 0.000E+00.06310.076  293.17010.85-.010900                                                            333333584842111010     0.0    0.0
 62 5728.511500 1.040E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5728.548360 3.834E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.706000 7.592E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.760570 3.989E-24 6.282E-03.06130.075  293.12300.85-.010900                   0 0 0 0 1A1    6F2144         7F1  1     333333584842111010    39.0   45.0
 61 5728.913320 5.168E-25 0.000E+00.06440.080   10.48170.85-.010900                                                            333333584842111010     0.0    0.0
 61 5728.949080 9.836E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5728.950100 2.320E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5729.260910 3.909E-23 1.117E-01.05650.071  470.86510.85-.010900                   0 0 0 0 1A1    8F1191         9F2  2     333333584842111010    51.0   57.0
 62 5729.345800 3.360E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5729.453790 3.245E-24 0.000E+00.06130.075  376.80480.85-.010900                                                            333333584842111010     0.0    0.0
 62 5729.554200 1.420E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5729.691670 1.795E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5729.803030 7.065E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.030200 7.742E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5730.074700 1.450E-24 0.000E+00.06310.076  293.15420.70-.011000                   0 0 0 0 1A1                   7          334432523937 7 1 7     0.0    0.0
 61 5730.205040 1.183E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.261620 7.305E-23 1.253E-01.05650.071  470.87290.85-.010900                   0 0 0 0 1A1    8A1 69         9A2  1     333333584842111010    85.0   95.0
 61 5730.287820 1.458E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.388130 7.007E-24 0.000E+00.05340.069  575.05570.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.409940 5.299E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.529000 4.528E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.595000 9.563E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.650090 2.742E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.676960 2.671E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.725720 1.545E-23 2.436E-02.06130.075  293.17870.85-.010900                   0 0 0 0 1A1    6F2145         7F1  2     333333584842111010    39.0   45.0
 61 5730.768550 2.167E-24 3.415E-03.06130.075  293.12660.85-.010900                   0 0 0 0 1A1    6F1139         7F2  1     333333584842111010    39.0   45.0
 62 5730.779900 2.530E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5730.797360 5.850E-24 1.383E-02.06130.075  293.17010.85-.010900                   0 0 0 0 1A1    6E  97         7E   1     333333584842111010    26.0   30.0
 61 5730.912950 1.273E-23 0.000E+00.06530.079  157.12790.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.935400 1.293E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.965000 1.086E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5730.989340 3.188E-24 0.000E+00.06310.076  293.12660.85-.010900                                                            333333584842111010     0.0    0.0
 61 5731.038670 1.257E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5731.045590 2.000E-25 0.000E+00.06570.079  104.78000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5731.150870 1.011E-23 9.563E-03.06130.075  293.15420.85-.010900                   0 0 0 0 1A1    6A1 50         7A2  1     333333584842111010    65.0   75.0
 61 5731.173280 1.053E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5731.211000 3.641E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5731.326500 2.280E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5731.469000 4.508E-25 0.000E+00.06530.079  157.13720.85-.010900                                                            333333584842111010     0.0    0.0
 61 5731.472910 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5731.508000 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5731.587000 1.685E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5731.600490 3.007E-24 0.000E+00.06530.079  157.13890.85-.010900                                                            333333584842111010     0.0    0.0
 61 5731.614850 8.086E-24 0.000E+00.06530.079  157.12430.85-.010900                                                            333333584842111010     0.0    0.0
 61 5731.861150 8.541E-24 0.000E+00.05340.069  575.22290.85-.010900                                                            333333584842111010     0.0    0.0
 62 5731.876800 8.290E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5731.977310 3.428E-23 2.791E-02.06530.079  157.13890.85-.010900                   0 0 0 0 1A1    6F2113         5F1  2     333333584842111010    39.0   33.0
 61 5731.992000 1.365E-24 1.111E-03.06530.079  157.12430.85-.010900                   0 0 0 0 1A1    6F2113         5F1  1     333333584842111010    39.0   33.0
 61 5732.133000 2.000E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5732.175000 3.726E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5732.213080 7.965E-24 0.000E+00.05000.067  690.04940.85-.010900                                                            333333584842111010     0.0    0.0
 61 5732.299810 1.964E-23 2.399E-02.06530.079  157.13720.85-.010900                   0 0 0 0 1A1    6E  75         5E   1     333333584842111010    26.0   22.0
 61 5732.354570 1.786E-24 2.817E-03.06130.075  293.16460.85-.010900                   0 0 0 0 1A1    6F1140         7F2  2     333333584842111010    39.0   45.0
 61 5732.394190 8.138E-24 1.283E-02.06130.075  293.12660.85-.010900                   0 0 0 0 1A1    6F1140         7F2  1     333333584842111010    39.0   45.0
 61 5732.418510 1.750E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5732.467800 2.653E-24 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5732.517000 3.796E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 61 5732.552000 7.690E-25 0.000E+00.06000.077  815.00000.85-.010900                                                            333333584842111010     0.0    0.0
 62 5732.573400 4.400E-25 0.000E+00.06030.081  333.33330.65-.011000                                                            333332523937 7 1 7     0.0    0.0
 61 5732.573500 1.043E-24 0.000E+00.06530.079  157.13720.85-.010900                                                            333333584842111010     0.0    0.0
 61 5732.603900 9.670E-24 1.525E-02.06130.075  293.12300.85-.010900                   0 0 0 0 1A1    6F2146         7F1  1     333333584842111010    39.0   45.0
