 11 5731.517634 4.711E-29 1.428E-03.06230.333 2630.19240.57-.006307          1 2 0          0 1 0  8  6  3        8  3  6      4442334432287122 8    51.0   51.0
 14 5731.519870 1.830E-28 1.446E-02.05200.352  981.12800.61-.011064          1 2 0          0 0 0  8  6  2        7  6  1      4641035041257122 7   102.0   90.0
 14 5731.519964 1.830E-28 1.446E-02.05300.352  981.12810.61-.007956          1 2 0          0 0 0  8  6  3        7  6  2      4641035041297122 8   102.0   90.0
 12 5731.555470 1.310E-29 1.710E-02.08470.243 1810.18750.69-.004407          1 0 1          0 1 0  5  0  5        4  0  4      5544334836255722 7    11.0    9.0
 11 5731.592047 9.868E-28 2.677E-02.06990.333 2630.19240.57-.024283          2 0 0          0 1 0  9  2  7        8  3  6      4742234433287122 8    57.0   51.0
 11 5731.608322 4.316E-28 4.884E-03.08220.371 2146.26360.63-.009239          0 0 2          0 1 0  6  0  6        6  1  5      3742234433287122 7    13.0   13.0
 11 5731.616191 2.231E-27 3.892E+00.02450.250 3347.78030.41-.016191          0 1 1          0 0 0 14  9  6       13  9  5      374223443331712211    29.0   27.0
 11 5731.618791 6.693E-27 3.892E+00.02200.281 3347.78200.41-.016228          0 1 1          0 0 0 14  9  5       13  9  4      373523443311572211    87.0   81.0
 11 5731.652134 1.226E-28 2.580E-01.04260.298 3564.70510.51-.022784          1 0 1          0 1 0 11  6  6       10  6  5      4442334432297122 8    69.0   63.0
 11 5731.768545 1.382E-28 3.119E-02.02780.250 2927.07410.41-.016819          0 3 0          0 0 0 14  8  6       13  7  7      2442334432297122 9    29.0   27.0
 14 5731.817526 4.006E-29 1.570E-03.07100.281  916.12360.47-.022100          2 0 0          0 0 0 12  2 10       11  1 11      5641035041297122 8   150.0  138.0
 14 5731.912233 4.951E-29 1.939E-03.04800.281  916.02890.47-.028720          2 0 0          0 0 0 12  2 10       11  0 11      5641035041287122 8   150.0  138.0
 11 5731.967127 2.766E-29 1.259E-02.01740.265 3266.76290.44-.014820          0 3 0          0 0 0 12 11  2       12 10  3      3442334432297122 9    75.0   75.0
 11 5732.165174 6.895E-26 1.220E+00.06380.360 2629.33290.41-.019232          1 1 0          0 0 0 14  6  9       13  5  8      3745234433295722 9    87.0   81.0
 11 5732.187292 3.796E-29 2.400E-01.04240.298 3565.00420.51-.018598          1 0 1          0 1 0 11  6  5       10  6  4      4442334432297122 8    23.0   21.0
 11 5732.244402 2.710E-28 6.182E-04.08040.371 2042.75330.63-.010256          1 0 1          0 1 0  6  1  5        6  1  6      4442234433257122 7    39.0   39.0
 14 5732.295300 5.205E-28 1.689E-02.07150.315  841.36750.55-.016464          1 2 0          0 0 0 10  3  8        9  3  7      3641035041257122 7   126.0  114.0
 11 5732.300846 1.117E-27 2.911E-06.07490.352  704.21400.610.001159          0 3 0          0 0 0  8  6  3        7  1  6      4342234433287122 8    51.0   45.0
 11 5732.373700 1.557E-25 2.902E-03.06290.288  882.89030.57-.004366          0 1 1          0 0 0  8  5  4        8  1  7      574323303330572210    17.0   17.0
 11 5732.439784 1.596E-26 2.970E-02.08670.391 2000.86290.67-.004769          2 0 0          0 1 0  6  2  5        5  1  4      4742234433257122 7    39.0   33.0
 11 5732.442491 2.305E-29 1.920E-02.01430.250 3391.12700.41-.009572          0 5 0          0 1 0 12  1 12       13  0 13      3442334432297122 7    75.0   81.0
 11 5732.473120 3.566E-23 5.239E-02.07720.417  586.24350.61-.005729          0 1 1          0 0 0  8  2  6        7  0  7      575520303367662223    51.0   45.0
 11 5732.539970 2.605E-26 1.895E-02.09240.434 1731.89670.71-.004305          1 0 1          0 1 0  4  0  4        3  0  3      4542234433257122 7    27.0   21.0
