"SamplePeriod","TriggerSample","CompressedData"
"0.00000002","4112","True"
"SampleNumber","DSP_I2C0","DSP_I2C1","Clock2","Clock1","ADCout","Data0","Data1","Data2","Data3","Data4","Data5","Data6","Data7","Data8","Data9","Data10","Data11","Data12","Data13"
"4928","","","1","0","2BD5h","1","0","1","0","1","0","1","1","1","1","0","1","0","1"
"4936","","","1","0","2B61h","1","0","0","0","0","1","1","0","1","1","0","1","0","1"
"4944","","","1","0","2AEBh","1","1","0","1","0","1","1","1","0","1","0","1","0","1"
"4952","","","1","0","2A78h","0","0","0","1","1","1","1","0","0","1","0","1","0","1"
"4960","","","1","0","29FEh","0","1","1","1","1","1","1","1","1","0","0","1","0","1"
"4968","","","1","0","2989h","1","0","0","1","0","0","0","1","1","0","0","1","0","1"
"4976","","","1","0","2914h","0","0","1","0","1","0","0","0","1","0","0","1","0","1"
"4984","","","1","0","28A3h","1","1","0","0","0","1","0","1","0","0","0","1","0","1"
"4992","","","1","0","2829h","1","0","0","1","0","1","0","0","0","0","0","1","0","1"
"5000","","","1","0","27B0h","0","0","0","0","1","1","0","1","1","1","1","0","0","1"
"5008","","","1","0","273Eh","0","1","1","1","1","1","0","0","1","1","1","0","0","1"
"5016","","","1","0","26C4h","0","0","1","0","0","0","1","1","0","1","1","0","0","1"
"5024","","","1","0","264Ch","0","0","1","1","0","0","1","0","0","1","1","0","0","1"
"5032","","","1","0","25DBh","1","1","0","1","1","0","1","1","1","0","1","0","0","1"
"5040","","","1","0","2563h","1","1","0","0","0","1","1","0","1","0","1","0","0","1"
"5048","","","1","0","24ECh","0","0","1","1","0","1","1","1","0","0","1","0","0","1"
"5056","","","1","0","2473h","1","1","0","0","1","1","1","0","0","0","1","0","0","1"
"5064","","","1","0","23FEh","0","1","1","1","1","1","1","1","1","1","0","0","0","1"
"5072","","","1","0","2389h","1","0","0","1","0","0","0","1","1","1","0","0","0","1"
"5080","","","1","0","2312h","0","1","0","0","1","0","0","0","1","1","0","0","0","1"
"5088","","","1","0","2296h","0","1","1","0","1","0","0","1","0","1","0","0","0","1"
"5096","","","1","0","2225h","1","0","1","0","0","1","0","0","0","1","0","0","0","1"
"5104","","","1","0","21B2h","0","1","0","0","1","1","0","1","1","0","0","0","0","1"
"5112","","","1","0","213Ah","0","1","0","1","1","1","0","0","1","0","0","0","0","1"
"5120","","","1","0","20BEh","0","1","1","1","1","1","0","1","0","0","0","0","0","1"
"5128","","","1","0","204Ah","0","1","0","1","0","0","1","0","0","0","0","0","0","1"
"5136","","","1","0","1FD1h","1","0","0","0","1","0","1","1","1","1","1","1","1","0"
"5144","","","1","0","1F5Ch","0","0","1","1","1","0","1","0","1","1","1","1","1","0"
"5152","","","1","0","1EE6h","0","1","1","0","0","1","1","1","0","1","1","1","1","0"
"5160","","","1","0","1E70h","0","0","0","0","1","1","1","0","0","1","1","1","1","0"
"5168","","","1","0","1DFCh","0","0","1","1","1","1","1","1","1","0","1","1","1","0"
"5176","","","1","0","1D84h","0","0","1","0","0","0","0","1","1","0","1","1","1","0"
"5184","","","1","0","1D0Bh","1","1","0","1","0","0","0","0","1","0","1","1","1","0"
"5192","","","1","0","1C94h","0","0","1","0","1","0","0","1","0","0","1","1","1","0"
"5200","","","1","0","1C20h","0","0","0","0","0","1","0","0","0","0","1","1","1","0"
"5208","","","1","0","1BACh","0","0","1","1","0","1","0","1","1","1","0","1","1","0"
"5216","","","1","0","1B36h","0","1","1","0","1","1","0","0","1","1","0","1","1","0"
"5224","","","1","0","1AC0h","0","0","0","0","0","0","1","1","0","1","0","1","1","0"
"5232","","","1","0","1A4Ah","0","1","0","1","0","0","1","0","0","1","0","1","1","0"
"5240","","","1","0","19D4h","0","0","1","0","1","0","1","1","1","0","0","1","1","0"
"5248","","","1","0","195Eh","0","1","1","1","1","0","1","0","1","0","0","1","1","0"
"5256","","","1","0","18E4h","0","0","1","0","0","1","1","1","0","0","0","1","1","0"
"5264","","","1","0","1870h","0","0","0","0","1","1","1","0","0","0","0","1","1","0"
"5272","","","1","0","17FCh","0","0","1","1","1","1","1","1","1","1","1","0","1","0"
"5280","","","1","0","1783h","1","1","0","0","0","0","0","1","1","1","1","0","1","0"
"5288","","","1","0","1710h","0","0","0","0","1","0","0","0","1","1","1","0","1","0"
"5296","","","1","0","169Dh","1","0","1","1","1","0","0","1","0","1","1","0","1","0"
"5304","","","1","0","1628h","0","0","0","1","0","1","0","0","0","1","1","0","1","0"
"5312","","","1","0","15AFh","1","1","1","1","0","1","0","1","1","0","1","0","1","0"
"5320","","","1","0","153Ah","0","1","0","1","1","1","0","0","1","0","1","0","1","0"
"5328","","","1","0","14C4h","0","0","1","0","0","0","1","1","0","0","1","0","1","0"
"5336","","","1","0","1452h","0","1","0","0","1","0","1","0","0","0","1","0","1","0"
"5344","","","1","0","13DAh","0","1","0","1","1","0","1","1","1","1","0","0","1","0"
"5352","","","1","0","1362h","0","1","0","0","0","1","1","0","1","1","0","0","1","0"
"5360","","","1","0","12EEh","0","1","1","1","0","1","1","1","0","1","0","0","1","0"
"5368","","","1","0","127Ah","0","1","0","1","1","1","1","0","0","1","0","0","1","0"
"5376","","","1","0","1201h","1","0","0","0","0","0","0","0","0","1","0","0","1","0"
"5384","","","1","0","118Ah","0","1","0","1","0","0","0","1","1","0","0","0","1","0"
"5392","","","1","0","1118h","0","0","0","1","1","0","0","0","1","0","0","0","1","0"
"5400","","","1","0","10A5h","1","0","1","0","0","1","0","1","0","0","0","0","1","0"
"5408","","","1","0","102Eh","0","1","1","1","0","1","0","0","0","0","0","0","1","0"
"5416","","","1","0","0FB8h","0","0","0","1","1","1","0","1","1","1","1","1","0","0"
"5424","","","1","0","0F45h","1","0","1","0","0","0","1","0","1","1","1","1","0","0"
"5432","","","1","0","0ED0h","0","0","0","0","1","0","1","1","0","1","1","1","0","0"
"5440","","","1","0","0E5Bh","1","1","0","1","1","0","1","0","0","1","1","1","0","0"
"5448","","","1","0","0DE5h","1","0","1","0","0","1","1","1","1","0","1","1","0","0"
"5456","","","1","0","0D73h","1","1","0","0","1","1","1","0","1","0","1","1","0","0"
"5464","","","1","0","0D00h","0","0","0","0","0","0","0","0","1","0","1","1","0","0"
"5472","","","1","0","0C87h","1","1","1","0","0","0","0","1","0","0","1","1","0","0"
"5480","","","1","0","0C12h","0","1","0","0","1","0","0","0","0","0","1","1","0","0"
"5488","","","1","0","0B9Eh","0","1","1","1","1","0","0","1","1","1","0","1","0","0"
"5496","","","1","0","0B2Bh","1","1","0","1","0","1","0","0","1","1","0","1","0","0"
"5504","","","1","0","0AB3h","1","1","0","0","1","1","0","1","0","1","0","1","0","0"
"5512","","","1","0","0A43h","1","1","0","0","0","0","1","0","0","1","0","1","0","0"
"5520","","","1","0","09D1h","1","0","0","0","1","0","1","1","1","0","0","1","0","0"
"5528","","","1","0","095Bh","1","1","0","1","1","0","1","0","1","0","0","1","0","0"
"5536","","","1","0","08E5h","1","0","1","0","0","1","1","1","0","0","0","1","0","0"
"5544","","","1","0","086Fh","1","1","1","1","0","1","1","0","0","0","0","1","0","0"
"5552","","","1","0","07FDh","1","0","1","1","1","1","1","1","1","1","1","0","0","0"
"5560","","","1","0","0788h","0","0","0","1","0","0","0","1","1","1","1","0","0","0"
"5568","","","1","0","0716h","0","1","1","0","1","0","0","0","1","1","1","0","0","0"
"5576","","","1","0","06A0h","0","0","0","0","0","1","0","1","0","1","1","0","0","0"
"5584","","","1","0","062Fh","1","1","1","1","0","1","0","0","0","1","1","0","0","0"
"5592","","","1","0","05B7h","1","1","1","0","1","1","0","1","1","0","1","0","0","0"
"5600","","","1","0","0546h","0","1","1","0","0","0","1","0","1","0","1","0","0","0"
"5608","","","1","0","04D4h","0","0","1","0","1","0","1","1","0","0","1","0","0","0"
"5616","","","1","0","0463h","1","1","0","0","0","1","1","0","0","0","1","0","0","0"
"5624","","","1","0","0425h","1","0","1","0","0","1","0","0","0","0","1","0","0","0"
"5632","","","1","0","04A0h","0","0","0","0","0","1","0","1","0","0","1","0","0","0"
"5640","","","1","0","0511h","1","0","0","0","1","0","0","0","1","0","1","0","0","0"
"5648","","","1","0","0589h","1","0","0","1","0","0","0","1","1","0","1","0","0","0"
"5656","","","1","0","05FBh","1","1","0","1","1","1","1","1","1","0","1","0","0","0"
"5664","","","1","0","066Bh","1","1","0","1","0","1","1","0","0","1","1","0","0","0"
"5672","","","1","0","06E2h","0","1","0","0","0","1","1","1","0","1","1","0","0","0"
"5680","","","1","0","0753h","1","1","0","0","1","0","1","0","1","1","1","0","0","0"
"5688","","","1","0","07C8h","0","0","0","1","0","0","1","1","1","1","1","0","0","0"
"5696","","","1","0","083Dh","1","0","1","1","1","1","0","0","0","0","0","1","0","0"
"5704","","","1","0","08AFh","1","1","1","1","0","1","0","1","0","0","0","1","0","0"
"5712","","","1","0","0923h","1","1","0","0","0","1","0","0","1","0","0","1","0","0"
"5720","","","1","0","0996h","0","1","1","0","1","0","0","1","1","0","0","1","0","0"
"5728","","","1","0","0A0Bh","1","1","0","1","0","0","0","0","0","1","0","1","0","0"
"5736","","","1","0","0A7Bh","1","1","0","1","1","1","1","0","0","1","0","1","0","0"
"5744","","","1","0","0AF1h","1","0","0","0","1","1","1","1","0","1","0","1","0","0"
"5752","","","1","0","0B69h","1","0","0","1","0","1","1","0","1","1","0","1","0","0"
"5760","","","1","0","0BDBh","1","1","0","1","1","0","1","1","1","1","0","1","0","0"
"5768","","","1","0","0C4Fh","1","1","1","1","0","0","1","0","0","0","1","1","0","0"
"5776","","","1","0","0CC7h","1","1","1","0","0","0","1","1","0","0","1","1","0","0"
"5784","","","1","0","0D3Ah","0","1","0","1","1","1","0","0","1","0","1","1","0","0"
"5792","","","1","0","0DAEh","0","1","1","1","0","1","0","1","1","0","1","1","0","0"
"5800","","","1","0","0E21h","1","0","0","0","0","1","0","0","0","1","1","1","0","0"
"5808","","","1","0","0E98h","0","0","0","1","1","0","0","1","0","1","1","1","0","0"
"5816","","","1","0","0F0Fh","1","1","1","1","0","0","0","0","1","1","1","1","0","0"
"5824","","","1","0","0F83h","1","1","0","0","0","0","0","1","1","1","1","1","0","0"
"5832","","","1","0","0FF8h","0","0","0","1","1","1","1","1","1","1","1","1","0","0"
"5840","","","1","0","1070h","0","0","0","0","1","1","1","0","0","0","0","0","1","0"
"5848","","","1","0","10E2h","0","1","0","0","0","1","1","1","0","0","0","0","1","0"
"5856","","","1","0","1159h","1","0","0","1","1","0","1","0","1","0","0","0","1","0"
"5864","","","1","0","11CDh","1","0","1","1","0","0","1","1","1","0","0","0","1","0"
"5872","","","1","0","1241h","1","0","0","0","0","0","1","0","0","1","0","0","1","0"
"5880","","","1","0","12BBh","1","1","0","1","1","1","0","1","0","1","0","0","1","0"
"5888","","","1","0","1330h","0","0","0","0","1","1","0","0","1","1","0","0","1","0"
"5896","","","1","0","13A3h","1","1","0","0","0","1","0","1","1","1","0","0","1","0"
"5904","","","1","0","141Ah","0","1","0","1","1","0","0","0","0","0","1","0","1","0"
"5912","","","1","0","148Fh","1","1","1","1","0","0","0","1","0","0","1","0","1","0"
"5920","","","1","0","1508h","0","0","0","1","0","0","0","0","1","0","1","0","1","0"
"5928","","","1","0","1575h","1","0","1","0","1","1","1","0","1","0","1","0","1","0"
"5936","","","1","0","15EEh","0","1","1","1","0","1","1","1","1","0","1","0","1","0"
"5944","","","1","0","1663h","1","1","0","0","0","1","1","0","0","1","1","0","1","0"
"5952","","","1","0","16DAh","0","1","0","1","1","0","1","1","0","1","1","0","1","0"
"5960","","","1","0","1750h","0","0","0","0","1","0","1","0","1","1","1","0","1","0"
"5968","","","1","0","17CAh","0","1","0","1","0","0","1","1","1","1","1","0","1","0"
"5976","","","1","0","1842h","0","1","0","0","0","0","1","0","0","0","0","1","1","0"
"5984","","","1","0","18B4h","0","0","1","0","1","1","0","1","0","0","0","1","1","0"
"5992","","","1","0","1924h","0","0","1","0","0","1","0","0","1","0","0","1","1","0"
"6000","","","1","0","199Fh","1","1","1","1","1","0","0","1","1","0","0","1","1","0"
"6008","","","1","0","1A13h","1","1","0","0","1","0","0","0","0","1","0","1","1","0"
"6016","","","1","0","1A89h","1","0","0","1","0","0","0","1","0","1","0","1","1","0"
"6024","","","1","0","1B01h","1","0","0","0","0","0","0","0","1","1","0","1","1","0"
"6032","","","1","0","1B78h","0","0","0","1","1","1","1","0","1","1","0","1","1","0"
"6040","","","1","0","1BECh","0","0","1","1","0","1","1","1","1","1","0","1","1","0"
"6048","","","1","0","1C60h","0","0","0","0","0","1","1","0","0","0","1","1","1","0"
"6056","","","1","0","1CD7h","1","1","1","0","1","0","1","1","0","0","1","1","1","0"
"6064","","","1","0","1D4Eh","0","1","1","1","0","0","1","0","1","0","1","1","1","0"
"6072","","","1","0","1DC4h","0","0","1","0","0","0","1","1","1","0","1","1","1","0"
"6080","","","1","0","1E38h","0","0","0","1","1","1","0","0","0","1","1","1","1","0"
"6088","","","1","0","1EB0h","0","0","0","0","1","1","0","1","0","1","1","1","1","0"
"6096","","","1","0","1F25h","1","0","1","0","0","1","0","0","1","1","1","1","1","0"
"6104","","","1","0","1F9Ch","0","0","1","1","1","0","0","1","1","1","1","1","1","0"
"6112","","","1","0","2011h","1","0","0","0","1","0","0","0","0","0","0","0","0","1"
"6120","","","1","0","2089h","1","0","0","1","0","0","0","1","0","0","0","0","0","1"
"6128","","","1","0","2102h","0","1","0","0","0","0","0","0","1","0","0","0","0","1"
"6136","","","1","0","2178h","0","0","0","1","1","1","1","0","1","0","0","0","0","1"
"6144","","","1","0","21F0h","0","0","0","0","1","1","1","1","1","0","0","0","0","1"
"6152","","","1","0","2269h","1","0","0","1","0","1","1","0","0","1","0","0","0","1"
"6160","","","1","0","22E1h","1","0","0","0","0","1","1","1","0","1","0","0","0","1"
"6168","","","1","0","2353h","1","1","0","0","1","0","1","0","1","1","0","0","0","1"
"6176","","","1","0","23CBh","1","1","0","1","0","0","1","1","1","1","0","0","0","1"
"6184","","","1","0","2440h","0","0","0","0","0","0","1","0","0","0","1","0","0","1"
"6192","","","1","0","24BCh","0","0","1","1","1","1","0","1","0","0","1","0","0","1"
"6200","","","1","0","252Fh","1","1","1","1","0","1","0","0","1","0","1","0","0","1"
"6208","","","1","0","25A7h","1","1","1","0","0","1","0","1","1","0","1","0","0","1"
"6216","","","1","0","261Eh","0","1","1","1","1","0","0","0","0","1","1","0","0","1"
"6224","","","1","0","2694h","0","0","1","0","1","0","0","1","0","1","1","0","0","1"
"6232","","","1","0","2704h","0","0","1","0","0","0","0","0","1","1","1","0","0","1"
"6240","","","1","0","277Ah","0","1","0","1","1","1","1","0","1","1","1","0","0","1"
"6248","","","1","0","27F3h","1","1","0","0","1","1","1","1","1","1","1","0","0","1"
"6256","","","1","0","286Bh","1","1","0","1","0","1","1","0","0","0","0","1","0","1"
"6264","","","1","0","28E2h","0","1","0","0","0","1","1","1","0","0","0","1","0","1"
"6272","","","1","0","2958h","0","0","0","1","1","0","1","0","1","0","0","1","0","1"
"6280","","","1","0","29D0h","0","0","0","0","1","0","1","1","1","0","0","1","0","1"
"6288","","","1","0","2A47h","1","1","1","0","0","0","1","0","0","1","0","1","0","1"
"6296","","","1","0","2AB8h","0","0","0","1","1","1","0","1","0","1","0","1","0","1"
"6304","","","1","0","2B2Fh","1","1","1","1","0","1","0","0","1","1","0","1","0","1"
"6312","","","1","0","2BA8h","0","0","0","1","0","1","0","1","1","1","0","1","0","1"
"6320","","","1","0","2C1Ch","0","0","1","1","1","0","0","0","0","0","1","1","0","1"
"6328","","","1","0","2C94h","0","0","1","0","1","0","0","1","0","0","1","1","0","1"
"6336","","","1","0","2D05h","1","0","1","0","0","0","0","0","1","0","1","1","0","1"
"6344","","","1","0","2D80h","0","0","0","0","0","0","0","1","1","0","1","1","0","1"
"6352","","","1","0","2DF5h","1","0","1","0","1","1","1","1","1","0","1","1","0","1"
"6360","","","1","0","2E68h","0","0","0","1","0","1","1","0","0","1","1","1","0","1"
"6368","","","1","0","2EDEh","0","1","1","1","1","0","1","1","0","1","1","1","0","1"
"6376","","","1","0","2F55h","1","0","1","0","1","0","1","0","1","1","1","1","0","1"
"6384","","","1","0","2FCBh","1","1","0","1","0","0","1","1","1","1","1","1","0","1"
"6392","","","1","0","3041h","1","0","0","0","0","0","1","0","0","0","0","0","1","1"
"6400","","","1","0","30B8h","0","0","0","1","1","1","0","1","0","0","0","0","1","1"
"6408","","","1","0","312Dh","1","0","1","1","0","1","0","0","1","0","0","0","1","1"
"6416","","","1","0","31A2h","0","1","0","0","0","1","0","1","1","0","0","0","1","1"
"6424","","","1","0","3219h","1","0","0","1","1","0","0","0","0","1","0","0","1","1"
"6432","","","1","0","328Dh","1","0","1","1","0","0","0","1","0","1","0","0","1","1"
"6440","","","1","0","3306h","0","1","1","0","0","0","0","0","1","1","0","0","1","1"
"6448","","","1","0","337Bh","1","1","0","1","1","1","1","0","1","1","0","0","1","1"
"6456","","","1","0","33EFh","1","1","1","1","0","1","1","1","1","1","0","0","1","1"
"6464","","","1","0","3464h","0","0","1","0","0","1","1","0","0","0","1","0","1","1"
"6472","","","1","0","34DCh","0","0","1","1","1","0","1","1","0","0","1","0","1","1"
"6480","","","1","0","3553h","1","1","0","0","1","0","1","0","1","0","1","0","1","1"
"6488","","","1","0","35C5h","1","0","1","0","0","0","1","1","1","0","1","0","1","1"
"6496","","","1","0","3640h","0","0","0","0","0","0","1","0","0","1","1","0","1","1"
"6504","","","1","0","36B4h","0","0","1","0","1","1","0","1","0","1","1","0","1","1"
"6512","","","1","0","372Ch","0","0","1","1","0","1","0","0","1","1","1","0","1","1"
"6520","","","1","0","379Dh","1","0","1","1","1","0","0","1","1","1","1","0","1","1"
"6528","","","1","0","3810h","0","0","0","0","1","0","0","0","0","0","0","1","1","1"
"6536","","","1","0","3885h","1","0","1","0","0","0","0","1","0","0","0","1","1","1"
"6544","","","1","0","38FBh","1","1","0","1","1","1","1","1","0","0","0","1","1","1"
"6552","","","1","0","396Dh","1","0","1","1","0","1","1","0","1","0","0","1","1","1"
"6560","","","1","0","39E3h","1","1","0","0","0","1","1","1","1","0","0","1","1","1"
"6568","","","1","0","3A5Fh","1","1","1","1","1","0","1","0","0","1","0","1","1","1"
"6576","","","1","0","3AD5h","1","0","1","0","1","0","1","1","0","1","0","1","1","1"
"6584","","","1","0","3B44h","0","0","1","0","0","0","1","0","1","1","0","1","1","1"
"6592","","","1","0","3BBBh","1","1","0","1","1","1","0","1","1","1","0","1","1","1"
"6600","","","1","0","3C30h","0","0","0","0","1","1","0","0","0","0","1","1","1","1"
"6608","","","1","0","3CA3h","1","1","0","0","0","1","0","1","0","0","1","1","1","1"
"6616","","","1","0","3D17h","1","1","1","0","1","0","0","0","1","0","1","1","1","1"
"6624","","","1","0","3D52h","0","1","0","0","1","0","1","0","1","0","1","1","1","1"
"6632","","","1","0","3CDCh","0","0","1","1","1","0","1","1","0","0","1","1","1","1"
"6640","","","1","0","3C65h","1","0","1","0","0","1","1","0","0","0","1","1","1","1"
"6648","","","1","0","3BF4h","0","0","1","0","1","1","1","1","1","1","0","1","1","1"
"6656","","","1","0","3B7Bh","1","1","0","1","1","1","1","0","1","1","0","1","1","1"
"6664","","","1","0","3B05h","1","0","1","0","0","0","0","0","1","1","0","1","1","1"
"6672","","","1","0","3A92h","0","1","0","0","1","0","0","1","0","1","0","1","1","1"
"6680","","","1","0","3A20h","0","0","0","0","0","1","0","0","0","1","0","1","1","1"
"6688","","","1","0","39A8h","0","0","0","1","0","1","0","1","1","0","0","1","1","1"
"6696","","","1","0","3934h","0","0","1","0","1","1","0","0","1","0","0","1","1","1"
"6704","","","1","0","38BEh","0","1","1","1","1","1","0","1","0","0","0","1","1","1"
"6712","","","1","0","384Dh","1","0","1","1","0","0","1","0","0","0","0","1","1","1"
"6720","","","1","0","37D6h","0","1","1","0","1","0","1","1","1","1","1","0","1","1"
"6728","","","1","0","375Eh","0","1","1","1","1","0","1","0","1","1","1","0","1","1"
"6736","","","1","0","36E8h","0","0","0","1","0","1","1","1","0","1","1","0","1","1"
"6744","","","1","0","3675h","1","0","1","0","1","1","1","0","0","1","1","0","1","1"
"6752","","","1","0","35FEh","0","1","1","1","1","1","1","1","1","0","1","0","1","1"
"6760","","","1","0","3587h","1","1","1","0","0","0","0","1","1","0","1","0","1","1"
"6768","","","1","0","3510h","0","0","0","0","1","0","0","0","1","0","1","0","1","1"
"6776","","","1","0","349Eh","0","1","1","1","1","0","0","1","0","0","1","0","1","1"
"6784","","","1","0","342Bh","1","1","0","1","0","1","0","0","0","0","1","0","1","1"
"6792","","","1","0","33AFh","1","1","1","1","0","1","0","1","1","1","0","0","1","1"
"6800","","","1","0","333Ch","0","0","1","1","1","1","0","0","1","1","0","0","1","1"
"6808","","","1","0","32C8h","0","0","0","1","0","0","1","1","0","1","0","0","1","1"
"6816","","","1","0","3250h","0","0","0","0","1","0","1","0","0","1","0","0","1","1"
"6824","","","1","0","31DEh","0","1","1","1","1","0","1","1","1","0","0","0","1","1"
"6832","","","1","0","3162h","0","1","0","0","0","1","1","0","1","0","0","0","1","1"
"6840","","","1","0","30EEh","0","1","1","1","0","1","1","1","0","0","0","0","1","1"
"6848","","","1","0","3075h","1","0","1","0","1","1","1","0","0","0","0","0","1","1"
"6856","","","1","0","3000h","0","0","0","0","0","0","0","0","0","0","0","0","1","1"
"6864","","","1","0","2F84h","0","0","1","0","0","0","0","1","1","1","1","1","0","1"
"6872","","","1","0","2F12h","0","1","0","0","1","0","0","0","1","1","1","1","0","1"
"6880","","","1","0","2E9Eh","0","1","1","1","1","0","0","1","0","1","1","1","0","1"
"6888","","","1","0","2E26h","0","1","1","0","0","1","0","0","0","1","1","1","0","1"
"6896","","","1","0","2DB1h","1","0","0","0","1","1","0","1","1","0","1","1","0","1"
"6904","","","1","0","2D38h","0","0","0","1","1","1","0","0","1","0","1","1","0","1"
"6912","","","1","0","2CC6h","0","1","1","0","0","0","1","1","0","0","1","1","0","1"
"6920","","","1","0","2C4Eh","0","1","1","1","0","0","1","0","0","0","1","1","0","1"
"6928","","","1","0","2BD4h","0","0","1","0","1","0","1","1","1","1","0","1","0","1"
"6936","","","1","0","2B61h","1","0","0","0","0","1","1","0","1","1","0","1","0","1"
"6944","","","1","0","2AEBh","1","1","0","1","0","1","1","1","0","1","0","1","0","1"
"6952","","","1","0","2A78h","0","0","0","1","1","1","1","0","0","1","0","1","0","1"
"6960","","","1","0","29FEh","0","1","1","1","1","1","1","1","1","0","0","1","0","1"
"6968","","","1","0","298Ah","0","1","0","1","0","0","0","1","1","0","0","1","0","1"
"6976","","","1","0","2916h","0","1","1","0","1","0","0","0","1","0","0","1","0","1"
"6984","","","1","0","289Eh","0","1","1","1","1","0","0","1","0","0","0","1","0","1"
"6992","","","1","0","2826h","0","1","1","0","0","1","0","0","0","0","0","1","0","1"
"7000","","","1","0","27B5h","1","0","1","0","1","1","0","1","1","1","1","0","0","1"
"7008","","","1","0","2740h","0","0","0","0","0","0","1","0","1","1","1","0","0","1"
"7016","","","1","0","26C7h","1","1","1","0","0","0","1","1","0","1","1","0","0","1"
"7024","","","1","0","2650h","0","0","0","0","1","0","1","0","0","1","1","0","0","1"
"7032","","","1","0","25D9h","1","0","0","1","1","0","1","1","1","0","1","0","0","1"
"7040","","","1","0","2563h","1","1","0","0","0","1","1","0","1","0","1","0","0","1"
"7048","","","1","0","24EDh","1","0","1","1","0","1","1","1","0","0","1","0","0","1"
"7056","","","1","0","2474h","0","0","1","0","1","1","1","0","0","0","1","0","0","1"
"7064","","","1","0","2402h","0","1","0","0","0","0","0","0","0","0","1","0","0","1"
"7072","","","1","0","238Dh","1","0","1","1","0","0","0","1","1","1","0","0","0","1"
"7080","","","1","0","2314h","0","0","1","0","1","0","0","0","1","1","0","0","0","1"
"7088","","","1","0","2294h","0","0","1","0","1","0","0","1","0","1","0","0","0","1"
"7096","","","1","0","2221h","1","0","0","0","0","1","0","0","0","1","0","0","0","1"
"7104","","","1","0","21AEh","0","1","1","1","0","1","0","1","1","0","0","0","0","1"
"7112","","","1","0","2135h","1","0","1","0","1","1","0","0","1","0","0","0","0","1"
"7120","","","1","0","20C0h","0","0","0","0","0","0","1","1","0","0","0","0","0","1"
"7128","","","1","0","2049h","1","0","0","1","0","0","1","0","0","0","0","0","0","1"
"7136","","","1","0","1FD2h","0","1","0","0","1","0","1","1","1","1","1","1","1","0"
"7144","","","1","0","1F5Fh","1","1","1","1","1","0","1","0","1","1","1","1","1","0"
"7152","","","1","0","1EE4h","0","0","1","0","0","1","1","1","0","1","1","1","1","0"
"7160","","","1","0","1E6Dh","1","0","1","1","0","1","1","0","0","1","1","1","1","0"
"7168","","","1","0","1DF8h","0","0","0","1","1","1","1","1","1","0","1","1","1","0"
"7176","","","1","0","1D82h","0","1","0","0","0","0","0","1","1","0","1","1","1","0"
"7184","","","1","0","1D0Bh","1","1","0","1","0","0","0","0","1","0","1","1","1","0"
"7192","","","1","0","1C96h","0","1","1","0","1","0","0","1","0","0","1","1","1","0"
"7200","","","1","0","1C21h","1","0","0","0","0","1","0","0","0","0","1","1","1","0"
"7208","","","1","0","1BA8h","0","0","0","1","0","1","0","1","1","1","0","1","1","0"
"7216","","","1","0","1B32h","0","1","0","0","1","1","0","0","1","1","0","1","1","0"
"7224","","","1","0","1ABEh","0","1","1","1","1","1","0","1","0","1","0","1","1","0"
"7232","","","1","0","1A48h","0","0","0","1","0","0","1","0","0","1","0","1","1","0"
"7240","","","1","0","19D0h","0","0","0","0","1","0","1","1","1","0","0","1","1","0"
"7248","","","1","0","195Dh","1","0","1","1","1","0","1","0","1","0","0","1","1","0"
"7256","","","1","0","18E8h","0","0","0","1","0","1","1","1","0","0","0","1","1","0"
"7264","","","1","0","1872h","0","1","0","0","1","1","1","0","0","0","0","1","1","0"
"7272","","","1","0","17FBh","1","1","0","1","1","1","1","1","1","1","1","0","1","0"
"7280","","","1","0","1783h","1","1","0","0","0","0","0","1","1","1","1","0","1","0"
"7288","","","1","0","170Ch","0","0","1","1","0","0","0","0","1","1","1","0","1","0"
"7296","","","1","0","169Bh","1","1","0","1","1","0","0","1","0","1","1","0","1","0"
"7304","","","1","0","1626h","0","1","1","0","0","1","0","0","0","1","1","0","1","0"
"7312","","","1","0","15B0h","0","0","0","0","1","1","0","1","1","0","1","0","1","0"
"7320","","","1","0","153Ch","0","0","1","1","1","1","0","0","1","0","1","0","1","0"
"7328","","","1","0","14C4h","0","0","1","0","0","0","1","1","0","0","1","0","1","0"
"7336","","","1","0","144Eh","0","1","1","1","0","0","1","0","0","0","1","0","1","0"
"7344","","","1","0","13D5h","1","0","1","0","1","0","1","1","1","1","0","0","1","0"
"7352","","","1","0","1362h","0","1","0","0","0","1","1","0","1","1","0","0","1","0"
"7360","","","1","0","12EDh","1","0","1","1","0","1","1","1","0","1","0","0","1","0"
"7368","","","1","0","127Dh","1","0","1","1","1","1","1","0","0","1","0","0","1","0"
"7376","","","1","0","1204h","0","0","1","0","0","0","0","0","0","1","0","0","1","0"
"7384","","","1","0","1190h","0","0","0","0","1","0","0","1","1","0","0","0","1","0"
"7392","","","1","0","1117h","1","1","1","0","1","0","0","0","1","0","0","0","1","0"
"7400","","","1","0","10A1h","1","0","0","0","0","1","0","1","0","0","0","0","1","0"
"7408","","","1","0","102Dh","1","0","1","1","0","1","0","0","0","0","0","0","1","0"
"7416","","","1","0","0FB6h","0","1","1","0","1","1","0","1","1","1","1","1","0","0"
"7424","","","1","0","0F44h","0","0","1","0","0","0","1","0","1","1","1","1","0","0"
"7432","","","1","0","0ED0h","0","0","0","0","1","0","1","1","0","1","1","1","0","0"
"7440","","","1","0","0E58h","0","0","0","1","1","0","1","0","0","1","1","1","0","0"
