"SamplePeriod","TriggerSample","CompressedData"
"0.00000002","1213","True"
"SampleNumber","DSP_I2C0","DSP_I2C1","Clock2","Clock1","ADCout","Data0","Data1","Data2","Data3","Data4","Data5","Data6","Data7","Data8","Data9","Data10","Data11","Data12","Data13"
"1496","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1498","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1500","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1502","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1504","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1506","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1508","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1512","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1514","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1516","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1518","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1520","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1524","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1526","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1528","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1530","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1534","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1538","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1542","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1544","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1546","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1548","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1550","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1552","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1554","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1556","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1558","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1560","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1564","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1566","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1570","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1572","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1574","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1576","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1578","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1580","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1582","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1584","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1588","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1590","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1592","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1596","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1600","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1602","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1604","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1606","","","1","0","0409h","1","0","0","1","0","0","0","0","0","0","1","0","0","0"
"1608","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1610","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1612","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1614","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1616","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1618","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1620","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1622","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1626","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1628","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1630","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1632","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1634","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1636","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1638","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1640","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1644","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1646","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1648","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1650","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1652","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1654","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1656","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1658","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1660","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1662","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1664","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1666","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1670","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1672","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1674","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1678","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1680","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1682","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1684","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1686","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1688","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1692","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1694","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1696","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1698","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1700","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1702","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1704","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1708","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1714","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1716","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1718","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1720","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1722","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1724","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1726","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1728","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1732","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1734","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1736","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1738","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1740","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1742","","","1","0","0408h","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"1744","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1748","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1750","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1752","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1754","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1756","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1758","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1760","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1762","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1764","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1768","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1770","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1772","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1776","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1778","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1780","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1782","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1784","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1786","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1788","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1790","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1792","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1794","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1798","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1800","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1802","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1804","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1806","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1810","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1812","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1814","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1816","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1818","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1822","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1824","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1826","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1828","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1830","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1832","","","1","0","0414h","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"1834","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1836","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1840","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1842","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1844","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1846","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1848","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1850","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1852","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1854","","","1","0","0414h","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"1856","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1858","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1860","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1862","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1864","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1866","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1870","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1872","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1874","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1876","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1878","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1880","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1882","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1886","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1888","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1890","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1892","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1894","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1896","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1898","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1900","","","1","0","0414h","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"1902","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1904","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1906","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1908","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1910","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1912","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1918","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1920","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1922","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1924","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1926","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1928","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1930","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1932","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1934","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1936","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1938","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1940","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1942","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1944","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1946","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1948","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1950","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1952","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1954","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1958","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1960","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1962","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1964","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1966","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1968","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1970","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1972","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1974","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1976","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1978","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1980","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1982","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1984","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1986","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1988","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"1990","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"1992","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"1994","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"1996","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"1998","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2000","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2002","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2004","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2006","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2010","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2012","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2016","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2018","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2020","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2022","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2024","","","1","0","0415h","1","0","1","0","1","0","0","0","0","0","1","0","0","0"
"2026","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2028","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2030","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2032","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2034","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2036","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2038","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2040","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2042","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2044","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2046","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2050","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2052","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2054","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2056","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2058","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2060","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2062","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2064","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2066","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2070","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2072","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2074","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2076","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2078","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2080","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2082","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2084","","","1","0","0414h","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"2086","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2088","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2092","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2094","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2096","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2098","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2100","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2102","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2104","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2106","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2108","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2110","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2112","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2114","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2116","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2118","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2120","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2122","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2126","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2128","","","1","0","040Ah","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2130","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2132","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2134","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2136","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2138","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2140","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2142","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2144","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2146","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2148","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2150","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2152","","","1","0","0415h","1","0","1","0","1","0","0","0","0","0","1","0","0","0"
"2154","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2156","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2158","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2160","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2166","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2168","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2170","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2172","","","1","0","0413h","1","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2174","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2176","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2178","","","1","0","040Dh","1","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2184","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2186","","","1","0","040Ch","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"2188","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2190","","","1","0","0411h","1","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2192","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2198","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2204","","","1","0","0412h","0","1","0","0","1","0","0","0","0","0","1","0","0","0"
"2206","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2208","","","1","0","040Eh","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2210","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
"2212","","","1","0","0414h","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"2214","","","1","0","0410h","0","0","0","0","1","0","0","0","0","0","1","0","0","0"
"2216","","","1","0","040Bh","1","1","0","1","0","0","0","0","0","0","1","0","0","0"
"2218","","","1","0","040Fh","1","1","1","1","0","0","0","0","0","0","1","0","0","0"
