EPOCH_TIME                ALARM_STATUS              INST_STATUS               Delta_High_Conc_Raw_iCH4  C13_Delta_Raw             CH4                       ValveMask                 GPS_ABS_LAT               GPS_ABS_LONG              GPS_FIT                   
1321424476.446            0                         963                       -2.5904222576E+001        -3.1908397931E+001        3.5329392850E+000         5.0000000000E+000         3.7406012706E+001         -1.2197785845E+002        1.0000000000E+000         
1321424477.527            0                         963                       -2.0668808631E+001        -3.4511096396E+001        3.2387842580E+000         5.0000000000E+000         3.7406012384E+001         -1.2197785873E+002        1.0000000000E+000         
1321424478.042            0                         963                       -2.3411663013E+001        -4.0048316925E+001        2.9822903582E+000         5.0000000000E+000         3.7406011270E+001         -1.2197785894E+002        1.0000000000E+000         
1321424478.640            0                         963                       -2.3411663013E+001        -4.0048316925E+001        2.9822903582E+000         5.0000000000E+000         3.7406006780E+001         -1.2197785904E+002        1.0000000000E+000         
1321424479.578            0                         963                       -1.7770008722E+001        -3.4919457415E+001        2.7816342725E+000         5.0000000000E+000         3.7405991607E+001         -1.2197785887E+002        1.0000000000E+000         
1321424480.509            0                         963                       -1.4423424685E+001        -3.5382058817E+001        2.6538944102E+000         5.0000000000E+000         3.7405959223E+001         -1.2197785784E+002        1.0000000000E+000         
1321424481.444            0                         963                       -3.1143241026E+001        -3.9437901443E+001        2.5538949230E+000         5.0000000000E+000         3.7405907910E+001         -1.2197785650E+002        1.0000000000E+000         
1321424482.380            0                         963                       -1.2523890631E+001        -3.1795383523E+001        2.4740162562E+000         5.0000000000E+000         3.7405840803E+001         -1.2197785517E+002        1.0000000000E+000         
1321424483.425            0                         963                       -2.1203414827E+001        -3.5459928675E+001        2.4123666508E+000         5.0000000000E+000         3.7405760376E+001         -1.2197785473E+002        1.0000000000E+000         
1321424483.968            0                         963                       -9.3862981524E+000        -3.8528321150E+001        2.3592709892E+000         5.0000000000E+000         3.7405667794E+001         -1.2197785441E+002        1.0000000000E+000         
1321424484.576            0                         963                       -9.3862981524E+000        -3.8528321150E+001        2.3592709892E+000         5.0000000000E+000         3.7405562980E+001         -1.2197785393E+002        1.0000000000E+000         
1321424485.522            0                         963                       -1.0309739213E+001        -4.2802163153E+001        2.3157503359E+000         5.0000000000E+000         3.7405447502E+001         -1.2197785402E+002        1.0000000000E+000         
1321424486.464            0                         963                       -1.3414732976E+001        -3.1515984711E+001        2.2875025519E+000         5.0000000000E+000         3.7405319295E+001         -1.2197785537E+002        1.0000000000E+000         
1321424487.405            0                         963                       -2.1448327581E+001        -4.0713157585E+001        2.2658975495E+000         5.0000000000E+000         3.7405187235E+001         -1.2197785671E+002        1.0000000000E+000         
1321424488.484            0                         963                       -1.5418395304E+001        -4.0502943052E+001        2.2491153156E+000         5.0000000000E+000         3.7405055441E+001         -1.2197785787E+002        1.0000000000E+000         
1321424489.422            0                         963                       -3.4847138429E+001        -4.4245265679E+001        2.2337053025E+000         5.0000000000E+000         3.7404922450E+001         -1.2197785990E+002        1.0000000000E+000         
1321424489.984            0                         963                       -1.4814836142E+001        -3.4690705138E+001        2.2241822794E+000         5.0000000000E+000         3.7404783417E+001         -1.2197786284E+002        1.0000000000E+000         
1321424490.617            0                         963                       -1.4814836142E+001        -3.4690705138E+001        2.2241822794E+000         5.0000000000E+000         3.7404640361E+001         -1.2197786501E+002        1.0000000000E+000         
1321424491.563            0                         963                       -2.2179796824E+001        -4.7997026331E+001        2.2145320314E+000         5.0000000000E+000         3.7404502368E+001         -1.2197786622E+002        1.0000000000E+000         
1321424492.490            0                         963                       -1.5397921099E+001        -4.4602969341E+001        2.2093206019E+000         5.0000000000E+000         3.7404361773E+001         -1.2197786689E+002        1.0000000000E+000         
1321424493.438            0                         963                       -8.2328615699E+000        -3.3324419012E+001        2.2046797064E+000         5.0000000000E+000         3.7404232385E+001         -1.2197786641E+002        1.0000000000E+000         
1321424494.511            0                         963                       -2.1952298449E+001        -3.8458299433E+001        2.2011344737E+000         5.0000000000E+000         3.7404117381E+001         -1.2197786577E+002        1.0000000000E+000         
1321424495.449            0                         963                       -1.9234206304E+001        -4.2012080948E+001        2.1984643001E+000         5.0000000000E+000         3.7404011154E+001         -1.2197786858E+002        1.0000000000E+000         
1321424496.005            0                         963                       -2.2805011297E+001        -4.0145036091E+001        2.1965727530E+000         5.0000000000E+000         3.7403925059E+001         -1.2197787499E+002        1.0000000000E+000         
1321424496.608            0                         963                       -2.2805011297E+001        -4.0145036091E+001        2.1965727530E+000         5.0000000000E+000         3.7403859400E+001         -1.2197788299E+002        1.0000000000E+000         
1321424497.542            0                         963                       -7.3933243959E+000        -3.5120305266E+001        2.1940790178E+000         5.0000000000E+000         3.7403804837E+001         -1.2197789125E+002        1.0000000000E+000         
1321424498.461            0                         963                       -1.1687233047E+001        -4.4820305525E+001        2.1934413737E+000         5.0000000000E+000         3.7403758163E+001         -1.2197789910E+002        1.0000000000E+000         
1321424501.884            0                         963                       -1.9148268224E+001        -4.0334521178E+001        2.1922566736E+000         5.0000000000E+000         3.7403726153E+001         -1.2197790494E+002        1.0000000000E+000         
1321424502.490            0                         963                       -1.9148268224E+001        -4.0334521178E+001        2.1922566736E+000         5.0000000000E+000         3.7403706040E+001         -1.2197790901E+002        1.0000000000E+000         
1321424503.436            0                         963                       -2.0010473174E+001        -3.8608707916E+001        2.1902051969E+000         5.0000000000E+000         3.7403693155E+001         -1.2197791194E+002        1.0000000000E+000         
1321424504.393            0                         963                       -3.2772539456E+001        -4.4195055789E+001        2.1898030365E+000         5.0000000000E+000         3.7403682828E+001         -1.2197791413E+002        1.0000000000E+000         
1321424506.383            0                         963                       -2.5296984387E+001        -4.0624735620E+001        2.1899473222E+000         5.0000000000E+000         3.7403674137E+001         -1.2197791615E+002        1.0000000000E+000         
1321424507.358            0                         963                       -2.4530652723E+001        -4.3841070084E+001        2.1892525676E+000         5.0000000000E+000         3.7403672823E+001         -1.2197791682E+002        1.0000000000E+000         
1321424507.985            0                         963                       -2.9143351786E+001        -4.4057180231E+001        2.1900793540E+000         5.0000000000E+000         3.7403673150E+001         -1.2197791716E+002        1.0000000000E+000         
1321424508.620            0                         963                       -2.9143351786E+001        -4.4057180231E+001        2.1900793540E+000         5.0000000000E+000         3.7403673478E+001         -1.2197791740E+002        1.0000000000E+000         
1321424509.555            0                         963                       -1.7651841771E+001        -4.1578571426E+001        2.1886810050E+000         5.0000000000E+000         3.7403673232E+001         -1.2197791780E+002        1.0000000000E+000         
1321424510.504            0                         963                       -2.2260446110E+001        -4.1081879483E+001        2.1892347690E+000         5.0000000000E+000         3.7403669999E+001         -1.2197791874E+002        1.0000000000E+000         
1321424511.460            0                         963                       -1.7802589751E+001        -4.0090176712E+001        2.1869661932E+000         5.0000000000E+000         3.7403662641E+001         -1.2197792038E+002        1.0000000000E+000         
1321424512.417            0                         963                       -2.8142384720E+001        -3.6615148452E+001        2.1843708237E+000         5.0000000000E+000         3.7403653482E+001         -1.2197792240E+002        1.0000000000E+000         
1321424513.463            0                         963                       -1.3464988454E+001        -4.0332400090E+001        2.1829386724E+000         5.0000000000E+000         3.7403645386E+001         -1.2197792438E+002        1.0000000000E+000         
1321424513.989            0                         963                       -1.3418381764E+001        -3.7886010511E+001        2.1804153068E+000         5.0000000000E+000         3.7403634904E+001         -1.2197792702E+002        1.0000000000E+000         
1321424514.595            0                         963                       -1.3418381764E+001        -3.7886010511E+001        2.1804153068E+000         5.0000000000E+000         3.7403622669E+001         -1.2197793079E+002        1.0000000000E+000         
1321424515.533            0                         963                       -1.9610939889E+001        -4.4255815996E+001        2.1788122835E+000         5.0000000000E+000         3.7403610612E+001         -1.2197793525E+002        1.0000000000E+000         
1321424516.480            0                         963                       -1.2245781493E+001        -4.0991933951E+001        2.1790224110E+000         5.0000000000E+000         3.7403596596E+001         -1.2197794200E+002        1.0000000000E+000         
1321424517.424            0                         963                       -1.0333501515E+001        -3.9180971034E+001        2.1770356797E+000         5.0000000000E+000         3.7403574287E+001         -1.2197795785E+002        1.0000000000E+000         
1321424518.503            0                         963                       -2.2577163415E+001        -4.2779400762E+001        2.1770312167E+000         5.0000000000E+000         3.7403545168E+001         -1.2197799111E+002        1.0000000000E+000         
1321424519.469            0                         963                       -2.3679315400E+001        -3.8850740672E+001        2.1757676994E+000         5.0000000000E+000         3.7403518609E+001         -1.2197804657E+002        1.0000000000E+000         
1321424520.024            0                         963                       -2.5738253405E+001        -4.0105537278E+001        2.1758430003E+000         5.0000000000E+000         3.7403499894E+001         -1.2197812354E+002        1.0000000000E+000         
1321424520.630            0                         963                       -2.5738253405E+001        -4.0105537278E+001        2.1758430003E+000         5.0000000000E+000         3.7403489271E+001         -1.2197822047E+002        1.0000000000E+000         
1321424521.564            0                         963                       -1.0754468169E+001        -3.5538388448E+001        2.1754029694E+000         5.0000000000E+000         3.7403483964E+001         -1.2197833223E+002        1.0000000000E+000         
1321424522.505            0                         963                       -3.0458410647E+001        -4.1345236518E+001        2.1740519189E+000         5.0000000000E+000         3.7403480484E+001         -1.2197846467E+002        1.0000000000E+000         
1321424523.444            0                         963                       -2.2156392938E+001        -4.8598788626E+001        2.1748787961E+000         5.0000000000E+000         3.7403478556E+001         -1.2197859845E+002        1.0000000000E+000         
1321424524.501            0                         963                       -2.6447132624E+001        -4.2539520610E+001        2.1745666121E+000         5.0000000000E+000         3.7403475673E+001         -1.2197873701E+002        1.0000000000E+000         
1321424525.437            0                         963                       -9.2356624004E+000        -3.5712272787E+001        2.1739664619E+000         5.0000000000E+000         3.7403472430E+001         -1.2197887327E+002        1.0000000000E+000         
1321424526.064            0                         963                       -1.0761469982E+001        -3.9992800771E+001        2.1732583850E+000         5.0000000000E+000         3.7403469607E+001         -1.2197900665E+002        1.0000000000E+000         
1321424526.677            0                         963                       -1.0761469982E+001        -3.9992800771E+001        2.1732583850E+000         5.0000000000E+000         3.7403467490E+001         -1.2197912052E+002        1.0000000000E+000         
1321424527.625            0                         963                       -8.6050537516E+000        -3.8549423630E+001        2.1736427495E+000         5.0000000000E+000         3.7403465883E+001         -1.2197921367E+002        1.0000000000E+000         
1321424528.674            0                         963                       -1.0155152653E+001        -3.5496441468E+001        2.1739192145E+000         5.0000000000E+000         3.7403464863E+001         -1.2197929360E+002        1.0000000000E+000         
1321424529.605            0                         963                       -8.3903475630E+000        -3.3026267123E+001        2.1737385949E+000         5.0000000000E+000         3.7403464791E+001         -1.2197936137E+002        1.0000000000E+000         
1321424530.546            0                         963                       -6.6271608599E+000        -3.5744268815E+001        2.1743020522E+000         5.0000000000E+000         3.7403465044E+001         -1.2197942251E+002        1.0000000000E+000         
1321424531.483            0                         963                       -2.2115440914E+001        -3.9116772697E+001        2.1733708872E+000         5.0000000000E+000         3.7403465186E+001         -1.2197947559E+002        1.0000000000E+000         
1321424532.006            0                         963                       -2.0147089276E+001        -4.7291433311E+001        2.1738195162E+000         5.0000000000E+000         3.7403465257E+001         -1.2197951356E+002        1.0000000000E+000         
1321424532.612            0                         963                       -2.0147089276E+001        -4.7291433311E+001        2.1738195162E+000         5.0000000000E+000         3.7403465210E+001         -1.2197953453E+002        1.0000000000E+000         
1321424533.543            0                         963                       -6.2795300633E+000        -3.6315142196E+001        2.1735365986E+000         5.0000000000E+000         3.7403464864E+001         -1.2197954678E+002        1.0000000000E+000         
1321424534.510            0                         963                       -2.2783902690E+001        -4.9399017001E+001        2.1739005658E+000         5.0000000000E+000         3.7403464451E+001         -1.2197955561E+002        1.0000000000E+000         
1321424535.441            0                         963                       -2.7619687245E+001        -4.1743059267E+001        2.1732740245E+000         5.0000000000E+000         3.7403464517E+001         -1.2197955897E+002        1.0000000000E+000         
1321424536.380            0                         963                       -1.9188176429E+001        -4.8738143861E+001        2.1731012257E+000         5.0000000000E+000         3.7403464669E+001         -1.2197955908E+002        1.0000000000E+000         
1321424537.325            0                         963                       -6.5613237037E+000        -3.5677710777E+001        2.1724714006E+000         5.0000000000E+000         3.7403464683E+001         -1.2197955914E+002        1.0000000000E+000         
1321424537.821            0                         963                       -1.5581420925E+001        -3.3346132794E+001        2.1731064061E+000         5.0000000000E+000         3.7403464619E+001         -1.2197955918E+002        1.0000000000E+000         
1321424538.435            0                         963                       -1.5581420925E+001        -3.3346132794E+001        2.1731064061E+000         5.0000000000E+000         3.7403464540E+001         -1.2197955921E+002        1.0000000000E+000         
1321424539.362            0                         963                       -3.1635163696E+001        -4.7360686225E+001        2.1727800149E+000         5.0000000000E+000         3.7403464450E+001         -1.2197955923E+002        1.0000000000E+000         
1321424540.296            0                         963                       -2.1187576856E+001        -3.7496424662E+001        2.1729605147E+000         5.0000000000E+000         3.7403464338E+001         -1.2197955924E+002        1.0000000000E+000         
1321424541.257            0                         963                       -2.2565580321E+001        -3.6707716496E+001        2.1733085901E+000         5.0000000000E+000         3.7403464272E+001         -1.2197955954E+002        1.0000000000E+000         
1321424542.209            0                         963                       -2.0480142636E+000        -2.9788775456E+001        2.1731226924E+000         5.0000000000E+000         3.7403464032E+001         -1.2197956376E+002        1.0000000000E+000         
1321424543.269            0                         963                       -9.1082560941E+000        -4.1714201176E+001        2.1723563703E+000         5.0000000000E+000         3.7403463557E+001         -1.2197957603E+002        1.0000000000E+000         
1321424543.801            0                         963                       -2.6331195030E+001        -4.2032574508E+001        2.1723852640E+000         5.0000000000E+000         3.7403463314E+001         -1.2197960949E+002        1.0000000000E+000         
1321424544.404            0                         963                       -2.6331195030E+001        -4.2032574508E+001        2.1723852640E+000         5.0000000000E+000         3.7403461860E+001         -1.2197966346E+002        1.0000000000E+000         
1321424545.346            0                         963                       -6.5613062685E+000        -3.7164864909E+001        2.1724908321E+000         5.6618705036E+000         3.7403461015E+001         -1.2197972604E+002        1.0000000000E+000         
1321424546.289            0                         963                       -1.9856931490E+001        -3.6628087544E+001        2.1721568160E+000         6.0000000000E+000         3.7403460138E+001         -1.2197979865E+002        1.0000000000E+000         
1321424547.224            0                         963                       -2.5267185495E+001        -4.2708193971E+001        2.1726329669E+000         6.0000000000E+000         3.7403458473E+001         -1.2197988427E+002        1.0000000000E+000         
1321424548.290            0                         963                       -2.0766333799E+001        -3.1526797922E+001        2.1781789304E+000         6.0000000000E+000         3.7403457195E+001         -1.2197997898E+002        1.0000000000E+000         
1321424549.234            0                         963                       -1.4259947257E+001        -3.3035876107E+001        2.3956705372E+000         6.0000000000E+000         3.7403456096E+001         -1.2198008647E+002        1.0000000000E+000         
1321424549.799            0                         963                       -1.4514891763E+001        -4.5999285120E+001        2.5544929196E+000         6.0000000000E+000         3.7403454953E+001         -1.2198020888E+002        1.0000000000E+000         
1321424550.412            0                         963                       -1.4514891763E+001        -4.5999285120E+001        2.5544929196E+000         6.0000000000E+000         3.7403454090E+001         -1.2198033434E+002        1.0000000000E+000         
1321424551.377            0                         963                       -1.1859651566E+001        -3.6111387180E+001        2.5293423681E+000         6.0000000000E+000         3.7403453182E+001         -1.2198046044E+002        1.0000000000E+000         
1321424552.314            0                         963                       -2.6995893112E+001        -3.4573466183E+001        2.5040366254E+000         6.0000000000E+000         3.7403453146E+001         -1.2198059046E+002        1.0000000000E+000         
1321424553.255            0                         963                       -2.5599672317E+001        -3.8010426418E+001        2.4920346738E+000         6.0000000000E+000         3.7403453840E+001         -1.2198072849E+002        1.0000000000E+000         
1321424554.192            0                         963                       -2.9015524043E+001        -4.1500320900E+001        2.4776275861E+000         6.0000000000E+000         3.7403454281E+001         -1.2198086961E+002        1.0000000000E+000         
1321424555.253            0                         963                       -2.8937458512E+001        -4.1483364271E+001        2.4551604885E+000         6.0000000000E+000         3.7403454522E+001         -1.2198101782E+002        1.0000000000E+000         
1321424555.797            0                         963                       -2.6089043002E+001        -3.7219417740E+001        2.4070261554E+000         6.0000000000E+000         3.7403455118E+001         -1.2198117382E+002        1.0000000000E+000         
1321424556.402            0                         963                       -2.6089043002E+001        -3.7219417740E+001        2.4070261554E+000         6.0000000000E+000         3.7403456247E+001         -1.2198133572E+002        1.0000000000E+000         
1321424557.318            0                         963                       -3.3181609133E+001        -4.5163570945E+001        2.3396810720E+000         6.0000000000E+000         3.7403456846E+001         -1.2198150259E+002        1.0000000000E+000         
1321424558.236            0                         963                       -2.6186019906E+001        -4.2210594712E+001        2.2898331404E+000         6.0000000000E+000         3.7403456382E+001         -1.2198167614E+002        1.0000000000E+000         
1321424559.173            0                         963                       -2.1710059032E+001        -3.7430941456E+001        2.2525372221E+000         6.0000000000E+000         3.7403456352E+001         -1.2198184753E+002        1.0000000000E+000         
1321424560.116            0                         963                       -2.7798797267E+001        -3.8251855375E+001        2.2266611356E+000         6.0000000000E+000         3.7403456877E+001         -1.2198202145E+002        1.0000000000E+000         
1321424561.041            0                         963                       -2.4519373390E+001        -3.9866167532E+001        2.2101888277E+000         6.0000000000E+000         3.7403457698E+001         -1.2198219779E+002        1.0000000000E+000         
1321424561.586            0                         963                       -1.3045429848E+001        -3.8844971290E+001        2.1980928410E+000         6.0000000000E+000         3.7403459012E+001         -1.2198236989E+002        1.0000000000E+000         
1321424562.191            0                         963                       -1.3045429848E+001        -3.8844971290E+001        2.1980928410E+000         6.0000000000E+000         3.7403464125E+001         -1.2198254874E+002        1.0000000000E+000         
1321424563.151            0                         963                       -6.1702530643E+000        -3.6657933943E+001        2.1903284900E+000         6.0000000000E+000         3.7403475553E+001         -1.2198272767E+002        1.0000000000E+000         
1321424564.113            0                         963                       -1.8143737137E+001        -4.6106287441E+001        2.1840608826E+000         6.0000000000E+000         3.7403490825E+001         -1.2198290317E+002        1.0000000000E+000         
1321424565.071            0                         963                       -1.2263569620E+001        -3.9522285367E+001        2.1807675164E+000         6.0000000000E+000         3.7403508319E+001         -1.2198307710E+002        1.0000000000E+000         
1321424566.012            0                         963                       -2.0894891625E+001        -4.3569312822E+001        2.1773316197E+000         6.0000000000E+000         3.7403526889E+001         -1.2198325332E+002        1.0000000000E+000         
1321424567.071            0                         963                       -2.3725881072E+001        -3.3855385951E+001        2.1738762933E+000         6.0000000000E+000         3.7403544690E+001         -1.2198343417E+002        1.0000000000E+000         
1321424567.617            0                         963                       -2.7646484935E+001        -4.5038388842E+001        2.1715588965E+000         6.0000000000E+000         3.7403562194E+001         -1.2198361433E+002        1.0000000000E+000         
1321424568.236            0                         963                       -2.7646484935E+001        -4.5038388842E+001        2.1715588965E+000         6.0000000000E+000         3.7403579365E+001         -1.2198378929E+002        1.0000000000E+000         
1321424569.164            0                         963                       -2.4994585746E+001        -4.8552442420E+001        2.1696369205E+000         6.0000000000E+000         3.7403596218E+001         -1.2198396329E+002        1.0000000000E+000         
1321424570.106            0                         963                       -2.5227154396E+001        -3.6179248944E+001        2.1679508800E+000         6.0000000000E+000         3.7403613321E+001         -1.2198413919E+002        1.0000000000E+000         
1321424571.054            0                         963                       -2.7934500641E+001        -4.1584155521E+001        2.1667243309E+000         6.0000000000E+000         3.7403631644E+001         -1.2198432534E+002        1.0000000000E+000         
1321424572.000            0                         963                       -2.7339034570E+001        -3.9887761877E+001        2.1643144630E+000         6.0000000000E+000         3.7403649113E+001         -1.2198452014E+002        1.0000000000E+000         
1321424573.082            0                         963                       -1.5799410821E+001        -3.9251305453E+001        2.1632286596E+000         6.0000000000E+000         3.7403663620E+001         -1.2198471757E+002        1.0000000000E+000         
1321424573.617            0                         963                       -3.2476211646E+001        -4.7255053588E+001        2.1616524277E+000         6.0000000000E+000         3.7403673298E+001         -1.2198492008E+002        1.0000000000E+000         
1321424574.226            0                         963                       -3.2476211646E+001        -4.7255053588E+001        2.1616524277E+000         6.0000000000E+000         3.7403678677E+001         -1.2198511517E+002        1.0000000000E+000         
1321424575.165            0                         963                       -1.4191297936E+001        -4.3010911654E+001        2.1598707181E+000         6.0000000000E+000         3.7403680874E+001         -1.2198531459E+002        1.0000000000E+000         
1321424576.111            0                         963                       -1.0144687849E+001        -4.6850651196E+001        2.1600680134E+000         6.0000000000E+000         3.7403679882E+001         -1.2198552154E+002        1.0000000000E+000         
1321424577.064            0                         963                       -1.3473566418E+001        -3.5849211168E+001        2.1589498684E+000         6.0000000000E+000         3.7403677131E+001         -1.2198573040E+002        1.0000000000E+000         
1321424578.036            0                         963                       -1.8405903690E+001        -3.8554311834E+001        2.1573670280E+000         6.0000000000E+000         3.7403674449E+001         -1.2198592877E+002        1.0000000000E+000         
1321424579.083            0                         963                       -3.0429422619E+001        -4.1612438178E+001        2.1575951171E+000         6.0000000000E+000         3.7403671882E+001         -1.2198612710E+002        1.0000000000E+000         
1321424579.609            0                         963                       -1.7599564486E+001        -3.6517662445E+001        2.1568917306E+000         4.3597122302E+000         3.7403668885E+001         -1.2198632557E+002        1.0000000000E+000         
1321424580.218            0                         963                       -1.7599564486E+001        -3.6517662445E+001        2.1568917306E+000         2.0000000000E+000         3.7403665468E+001         -1.2198651410E+002        1.0000000000E+000         
1321424581.149            0                         963                       -3.6437331231E+001        -3.4636112570E+001        2.1573260388E+000         2.0000000000E+000         3.7403662393E+001         -1.2198668814E+002        1.0000000000E+000         
1321424582.104            0                         963                       -1.7590980036E+002        1.8566932298E+001         3.0301639458E+000         2.0000000000E+000         3.7403660199E+001         -1.2198685307E+002        1.0000000000E+000         
1321424583.058            0                         963                       1.8834683617E+001         -4.9621415265E+001        7.3731534588E+000         2.9208633094E+000         3.7403658925E+001         -1.2198700864E+002        1.0000000000E+000         
1321424584.021            0                         963                       -1.7757633546E+001        -3.6939950559E+001        8.3706282543E+000         6.0000000000E+000         3.7403656304E+001         -1.2198715199E+002        1.0000000000E+000         
1321424585.082            0                         963                       -1.1724328233E+000        -4.2255925994E+001        6.5368647154E+000         6.0000000000E+000         3.7403652484E+001         -1.2198729095E+002        1.0000000000E+000         
1321424585.626            0                         963                       -7.6461412394E+001        -2.8646161708E+001        3.2433719094E+000         6.0000000000E+000         3.7403647123E+001         -1.2198741347E+002        1.0000000000E+000         
1321424586.228            0                         963                       -7.6461412394E+001        -2.8646161708E+001        3.2433719094E+000         6.0000000000E+000         3.7403641971E+001         -1.2198752955E+002        1.0000000000E+000         
1321424587.159            0                         963                       -3.1757533144E+001        -4.0317345249E+001        2.9371830527E+000         6.0000000000E+000         3.7403638802E+001         -1.2198763886E+002        1.0000000000E+000         
1321424588.103            0                         963                       -1.8303627792E+001        -3.1754102393E+001        2.8688783675E+000         6.0000000000E+000         3.7403637958E+001         -1.2198772051E+002        1.0000000000E+000         
1321424589.048            0                         963                       -1.2262317127E+001        -3.5351568376E+001        2.8307498831E+000         6.0000000000E+000         3.7403637792E+001         -1.2198778104E+002        1.0000000000E+000         
1321424590.116            0                         963                       -2.6023632471E+001        -3.9275469959E+001        2.8141091257E+000         5.4352517986E+000         3.7403637622E+001         -1.2198782873E+002        1.0000000000E+000         
1321424591.063            0                         963                       -2.0390624562E+001        -3.9489587585E+001        2.8038457618E+000         5.0000000000E+000         3.7403637533E+001         -1.2198786616E+002        1.0000000000E+000         
1321424591.614            0                         963                       -3.1024000404E+001        -4.0694801643E+001        2.8052842216E+000         5.0000000000E+000         3.7403637567E+001         -1.2198789686E+002        1.0000000000E+000         
1321424592.238            0                         963                       -3.1024000404E+001        -4.0694801643E+001        2.8052842216E+000         5.0000000000E+000         3.7403637569E+001         -1.2198791844E+002        1.0000000000E+000         
1321424593.177            0                         963                       -1.5527130131E+001        -3.5057393822E+001        2.8018704441E+000         5.0000000000E+000         3.7403637650E+001         -1.2198793391E+002        1.0000000000E+000         
1321424594.108            0                         963                       -2.4671398439E+001        -3.5648596986E+001        2.7768384228E+000         5.0000000000E+000         3.7403637790E+001         -1.2198794780E+002        1.0000000000E+000         
1321424595.055            0                         963                       -2.8420797776E+001        -4.5459879684E+001        2.7650999390E+000         5.0000000000E+000         3.7403638039E+001         -1.2198796453E+002        1.0000000000E+000         
1321424595.989            0                         963                       -2.0850409268E+001        -4.0089242858E+001        2.7594223802E+000         5.0000000000E+000         3.7403638248E+001         -1.2198798088E+002        1.0000000000E+000         
1321424597.040            0                         963                       -2.2720956069E+001        -3.8516179759E+001        2.7578507179E+000         5.0000000000E+000         3.7403638317E+001         -1.2198799390E+002        1.0000000000E+000         
1321424597.581            0                         963                       -1.3263388418E+001        -3.5202015433E+001        2.7607311079E+000         5.0000000000E+000         3.7403638353E+001         -1.2198800164E+002        1.0000000000E+000         
1321424598.194            0                         963                       -1.3263388418E+001        -3.5202015433E+001        2.7607311079E+000         5.0000000000E+000         3.7403638374E+001         -1.2198800481E+002        1.0000000000E+000         
1321424599.132            0                         963                       -1.3005416302E+001        -3.6048045410E+001        2.7691394982E+000         5.0000000000E+000         3.7403638330E+001         -1.2198800540E+002        1.0000000000E+000         
1321424600.075            0                         963                       -2.9506458933E+001        -4.4401365580E+001        2.7753579462E+000         5.0000000000E+000         3.7403638289E+001         -1.2198800675E+002        1.0000000000E+000         
1321424601.012            0                         963                       -1.1601149199E+001        -3.1082411517E+001        2.7810075801E+000         5.0000000000E+000         3.7403638266E+001         -1.2198801324E+002        1.0000000000E+000         
1321424602.107            0                         963                       -1.9861737244E+001        -4.0891802257E+001        2.7843311964E+000         5.0000000000E+000         3.7403638569E+001         -1.2198803002E+002        1.0000000000E+000         
1321424603.039            0                         963                       -2.1119481409E+001        -3.4580774182E+001        2.7868261256E+000         5.0000000000E+000         3.7403639183E+001         -1.2198806645E+002        1.0000000000E+000         
1321424603.646            0                         963                       -2.2371152334E+001        -3.6593834076E+001        2.7906204028E+000         5.0000000000E+000         3.7403639998E+001         -1.2198812168E+002        1.0000000000E+000         
1321424604.252            0                         963                       -2.2371152334E+001        -3.6593834076E+001        2.7906204028E+000         5.0000000000E+000         3.7403640894E+001         -1.2198819393E+002        1.0000000000E+000         
1321424605.176            0                         963                       -3.0580470110E+001        -4.1714299131E+001        2.7949277148E+000         5.0000000000E+000         3.7403640945E+001         -1.2198827850E+002        1.0000000000E+000         
1321424606.117            0                         963                       -3.3757898083E+001        -3.9699890598E+001        2.7989134064E+000         5.0000000000E+000         3.7403639896E+001         -1.2198837908E+002        1.0000000000E+000         
1321424607.085            0                         963                       -2.7859298991E+001        -4.0306777114E+001        2.8057969877E+000         5.0000000000E+000         3.7403639158E+001         -1.2198848434E+002        1.0000000000E+000         
1321424608.051            0                         963                       -2.2834227615E+001        -3.9569363355E+001        2.8155765065E+000         5.0000000000E+000         3.7403638370E+001         -1.2198859539E+002        1.0000000000E+000         
1321424609.013            0                         963                       -3.4295176558E+001        -4.0725686840E+001        2.8278979714E+000         5.0000000000E+000         3.7403637418E+001         -1.2198871802E+002        1.0000000000E+000         
1321424609.651            0                         963                       -2.2498705725E+001        -3.6675226628E+001        2.8440439369E+000         5.0000000000E+000         3.7403635986E+001         -1.2198884687E+002        1.0000000000E+000         
1321424610.286            0                         963                       -2.2498705725E+001        -3.6675226628E+001        2.8440439369E+000         5.0000000000E+000         3.7403633954E+001         -1.2198897766E+002        1.0000000000E+000         
1321424611.244            0                         963                       -2.0759326198E+001        -3.8758784888E+001        2.8749944841E+000         5.0000000000E+000         3.7403631181E+001         -1.2198912214E+002        1.0000000000E+000         
1321424612.181            0                         963                       -3.1702145818E+001        -4.0223089936E+001        2.9048209127E+000         5.0000000000E+000         3.7403629063E+001         -1.2198926494E+002        1.0000000000E+000         
1321424613.148            0                         963                       -2.8342927082E+001        -4.1701573557E+001        2.9367769415E+000         5.0000000000E+000         3.7403627133E+001         -1.2198940421E+002        1.0000000000E+000         
1321424614.115            0                         963                       -2.9708776588E+001        -3.8650522238E+001        2.9775574347E+000         5.0000000000E+000         3.7403625031E+001         -1.2198955434E+002        1.0000000000E+000         
1321424615.074            0                         963                       -2.9541337031E+001        -3.2367728325E+001        3.0294736142E+000         5.0000000000E+000         3.7403622275E+001         -1.2198971096E+002        1.0000000000E+000         
