EPOCH_TIME                ALARM_STATUS              GPS_ABS_LONG              GPS_ABS_LAT               CH4                       
1316246162.289            0                         -1.2243730226e+02         3.7799464285e+01          1.8400334373e+00          
1316246163.442            0                         -1.2243730230e+02         3.7799464485e+01          1.8411118255e+00          
1316246164.585            0                         -1.2243730226e+02         3.7799464782e+01          1.8420084926e+00          
1316246165.789            0                         -1.2243730224e+02         3.7799464797e+01          1.8423443778e+00          
1316246167.000            0                         -1.2243730228e+02         3.7799465003e+01          1.8433468534e+00          
1316246168.153            0                         -1.2243730224e+02         3.7799465226e+01          1.8449752765e+00          
1316246169.286            0                         -1.2243730222e+02         3.7799465328e+01          1.8444252262e+00          
1316246170.437            0                         -1.2243730221e+02         3.7799465437e+01          1.8447016224e+00          
1316246171.604            0                         -1.2243730221e+02         3.7799465471e+01          1.8462501379e+00          
1316246172.780            0                         -1.2243730216e+02         3.7799465526e+01          1.8455035907e+00          
1316246173.977            0                         -1.2243730220e+02         3.7799465560e+01          1.8427445521e+00          
1316246175.129            0                         -1.2243730223e+02         3.7799465182e+01          1.8433220518e+00          
1316246176.302            0                         -1.2243730234e+02         3.7799464380e+01          1.8439580779e+00          
1316246177.445            0                         -1.2243730244e+02         3.7799463652e+01          1.8403607388e+00          
1316246178.566            0                         -1.2243730245e+02         3.7799463167e+01          1.8369771948e+00          
1316246179.665            0                         -1.2243730243e+02         3.7799462820e+01          1.8400148791e+00          
1316248913.301            0                         -1.2243730670e+02         3.7799463163e+01          1.8330302553e+00          
1316248914.414            0                         -1.2243730668e+02         3.7799463174e+01          1.8320160712e+00          
1316248915.516            0                         -1.2243730673e+02         3.7799463156e+01          1.8349153338e+00          
1316248916.609            0                         -1.2243730672e+02         3.7799463201e+01          1.8344311745e+00          
1316248917.752            0                         -1.2243730667e+02         3.7799463163e+01          1.8350984029e+00          
1316248918.912            0                         -1.2243730667e+02         3.7799463174e+01          1.8385328493e+00          
1316248920.077            0                         -1.2243730674e+02         3.7799463196e+01          1.8375459848e+00          
1316248921.156            0                         -1.2243730673e+02         3.7799463138e+01          1.8336155227e+00          
1316248922.277            0                         -1.2243730671e+02         3.7799463182e+01          1.8323120108e+00          
1316248923.432            0                         -1.2243730672e+02         3.7799463185e+01          1.8296609138e+00          
1316248924.568            0                         -1.2243730668e+02         3.7799463220e+01          1.8306343735e+00          
1316248925.678            0                         -1.2243730665e+02         3.7799463206e+01          1.8309755934e+00          
1316248926.830            0                         -1.2243730666e+02         3.7799463183e+01          1.8310143914e+00          
1316248927.973            0                         -1.2243730668e+02         3.7799463188e+01          1.8316520321e+00          
1316248929.124            0                         -1.2243730665e+02         3.7799463185e+01          1.8314130958e+00          
1316248930.328            0                         -1.2243730666e+02         3.7799463154e+01          1.8323004796e+00          
1316248931.445            0                         -1.2243730665e+02         3.7799463175e+01          1.8328616754e+00          
1316248932.575            0                         -1.2243730662e+02         3.7799463126e+01          1.8335424446e+00          
1316248933.702            0                         -1.2243730659e+02         3.7799463146e+01          1.8332629450e+00          
1316248934.859            0                         -1.2243730657e+02         3.7799463169e+01          1.8348141726e+00          
1316248935.997            0                         -1.2243730657e+02         3.7799463137e+01          1.8379322381e+00          
1316248937.153            0                         -1.2243730653e+02         3.7799463095e+01          1.8383696354e+00          
1316248938.300            0                         -1.2243730651e+02         3.7799463140e+01          1.8376038369e+00          
1316248939.496            0                         -1.2243730653e+02         3.7799463122e+01          1.8316676620e+00          
1316248940.653            0                         -1.2243730656e+02         3.7799463021e+01          1.8294848598e+00          
1316248941.813            0                         -1.2243730658e+02         3.7799462873e+01          1.8289910929e+00          
1316248942.984            0                         -1.2243730656e+02         3.7799462814e+01          1.8301979923e+00          
1316248944.164            0                         -1.2243730653e+02         3.7799462789e+01          1.8316492923e+00          
1316248945.322            0                         -1.2243730654e+02         3.7799462806e+01          1.8339038307e+00          
1316248946.488            0                         -1.2243730655e+02         3.7799462739e+01          1.8340303258e+00          
1316248947.671            0                         -1.2243730655e+02         3.7799462626e+01          1.8327485558e+00          
1316248948.759            0                         -1.2243730652e+02         3.7799462604e+01          1.8311391148e+00          
1316248949.957            0                         -1.2243730651e+02         3.7799462727e+01          1.8307612780e+00          
1316248951.180            0                         -1.2243730649e+02         3.7799462651e+01          1.8282503867e+00          
1316248952.302            0                         -1.2243730654e+02         3.7799462639e+01          1.8298672092e+00          
1316248953.407            0                         -1.2243730648e+02         3.7799462669e+01          1.8296304162e+00          
1316248954.558            0                         -1.2243730652e+02         3.7799462646e+01          1.8299976103e+00          
1316248955.788            0                         -1.2243730655e+02         3.7799462608e+01          1.8275525328e+00          
1316248957.028            0                         -1.2243730652e+02         3.7799462624e+01          1.8311815307e+00          
1316248958.221            0                         -1.2243730651e+02         3.7799462644e+01          1.8996375990e+00          
1316248959.379            0                         -1.2243730652e+02         3.7799462615e+01          2.0085310098e+00          
1316248960.530            0                         -1.2243730647e+02         3.7799462662e+01          2.1582056491e+00          
1316248961.731            0                         -1.2243730645e+02         3.7799462667e+01          2.1612666463e+00          
1316248962.920            0                         -1.2243730643e+02         3.7799462714e+01          2.1341322862e+00          
1316248964.085            0                         -1.2243730644e+02         3.7799462717e+01          2.1107502507e+00          
1316248965.253            0                         -1.2243730642e+02         3.7799462734e+01          2.0236341297e+00          
1316248966.432            0                         -1.2243730642e+02         3.7799462725e+01          1.9587220880e+00          
1316248967.643            0                         -1.2243730642e+02         3.7799462694e+01          1.9231822477e+00          
1316248968.849            0                         -1.2243730645e+02         3.7799462691e+01          1.8824577982e+00          
1316248970.061            0                         -1.2243730646e+02         3.7799462698e+01          1.8482908099e+00          
1316248971.209            0                         -1.2243730644e+02         3.7799462700e+01          1.8349914041e+00          
1316248972.352            0                         -1.2243730644e+02         3.7799462730e+01          1.8389190301e+00          
1316248973.525            0                         -1.2243730647e+02         3.7799462653e+01          1.8411604667e+00          
1316248974.706            0                         -1.2243730650e+02         3.7799462604e+01          1.8347895520e+00          
1316248975.914            0                         -1.2243730650e+02         3.7799462652e+01          1.8310534490e+00          
1316248977.150            0                         -1.2243730655e+02         3.7799462658e+01          1.8292159529e+00          
1316248978.379            0                         -1.2243730653e+02         3.7799462606e+01          1.8294530094e+00          
1316248979.578            0                         -1.2243730652e+02         3.7799462620e+01          1.8283108081e+00          
1316248980.766            0                         -1.2243730657e+02         3.7799462614e+01          1.8294646622e+00          
1316248981.969            0                         -1.2243730661e+02         3.7799462546e+01          1.8291268661e+00          
1316248983.175            0                         -1.2243730665e+02         3.7799462484e+01          1.8304740399e+00          
1316248984.359            0                         -1.2243730659e+02         3.7799462477e+01          1.8320881960e+00          
1316248985.533            0                         -1.2243730660e+02         3.7799462497e+01          1.8374585436e+00          
1316248986.770            0                         -1.2243730660e+02         3.7799462518e+01          1.8535176015e+00          
1316248987.969            0                         -1.2243730658e+02         3.7799462558e+01          1.8646742199e+00          
1316248989.156            0                         -1.2243730661e+02         3.7799462507e+01          1.8778694747e+00          
1316248990.349            0                         -1.2243730661e+02         3.7799462475e+01          1.8612346124e+00          
1316248991.540            0                         -1.2243730662e+02         3.7799462422e+01          1.8487675011e+00          
1316248992.694            0                         -1.2243730666e+02         3.7799462430e+01          1.8414190370e+00          
1316248993.972            0                         -1.2243730664e+02         3.7799462440e+01          1.8381308765e+00          
1316248995.192            0                         -1.2243730664e+02         3.7799462455e+01          1.8494024565e+00          
1316248996.435            0                         -1.2243730667e+02         3.7799462394e+01          1.8797891078e+00          
1316248997.640            0                         -1.2243730669e+02         3.7799462399e+01          1.8561758932e+00          
1316248998.859            0                         -1.2243730668e+02         3.7799462375e+01          1.8637096981e+00          
1316249000.071            0                         -1.2243730667e+02         3.7799462422e+01          1.8526763383e+00          
1316249001.265            0                         -1.2243730672e+02         3.7799462337e+01          1.8363297570e+00          
1316249002.417            0                         -1.2243730673e+02         3.7799462317e+01          1.8336422015e+00          
1316249003.609            0                         -1.2243730677e+02         3.7799462269e+01          1.8326466939e+00          
1316249004.839            0                         -1.2243730682e+02         3.7799462213e+01          1.8320255270e+00          
1316249005.996            0                         -1.2243730683e+02         3.7799462228e+01          1.8317225240e+00          
1316249007.183            0                         -1.2243730686e+02         3.7799462114e+01          1.8309744343e+00          
1316249008.400            0                         -1.2243730687e+02         3.7799462092e+01          1.8311083346e+00          
1316249009.587            0                         -1.2243730690e+02         3.7799462045e+01          1.8309336372e+00          
1316249010.770            0                         -1.2243730691e+02         3.7799462051e+01          1.8305110831e+00          
1316249011.996            0                         -1.2243730692e+02         3.7799462052e+01          1.8314046377e+00          
1316249013.236            0                         -1.2243730696e+02         3.7799462030e+01          1.8321497411e+00          
1316249014.457            0                         -1.2243730700e+02         3.7799462038e+01          1.8309205745e+00          
1316249015.672            0                         -1.2243730700e+02         3.7799462032e+01          1.8311649922e+00          
1316249016.896            0                         -1.2243730701e+02         3.7799461974e+01          1.8302635136e+00          
1316249018.073            0                         -1.2243730701e+02         3.7799461983e+01          1.8299944164e+00          
1316249019.219            0                         -1.2243730702e+02         3.7799462006e+01          1.8297223787e+00          
1316249020.370            0                         -1.2243730704e+02         3.7799462006e+01          1.8276333698e+00          
1316249021.550            0                         -1.2243730708e+02         3.7799461985e+01          1.8265145772e+00          
1316249022.730            0                         -1.2243730708e+02         3.7799461963e+01          1.8261221700e+00          
1316249023.898            0                         -1.2243730706e+02         3.7799461955e+01          1.8245010658e+00          
1316249025.119            0                         -1.2243730706e+02         3.7799461961e+01          1.8244223725e+00          
1316249026.344            0                         -1.2243730705e+02         3.7799461947e+01          1.8241593992e+00          
1316249027.561            0                         -1.2243730710e+02         3.7799461906e+01          1.8242791303e+00          
1316249028.809            0                         -1.2243730709e+02         3.7799461910e+01          1.8247357772e+00          
1316249030.011            0                         -1.2243730711e+02         3.7799461926e+01          1.8243932890e+00          
1316249031.214            0                         -1.2243730713e+02         3.7799461953e+01          1.8234810794e+00          
1316249032.447            0                         -1.2243730713e+02         3.7799461944e+01          1.8233802680e+00          
1316249033.664            0                         -1.2243730711e+02         3.7799461990e+01          1.8239691164e+00          
1316249034.863            0                         -1.2243730709e+02         3.7799462020e+01          1.8238851580e+00          
1316249036.113            0                         -1.2243730707e+02         3.7799462005e+01          1.8247499715e+00          
1316249037.316            0                         -1.2243730710e+02         3.7799461968e+01          1.8243195041e+00          
1316249038.494            0                         -1.2243730712e+02         3.7799461936e+01          1.8246626664e+00          
1316249039.693            0                         -1.2243730714e+02         3.7799461910e+01          1.8249123106e+00          
1316249040.885            0                         -1.2243730713e+02         3.7799461953e+01          1.8259567839e+00          
1316249042.079            0                         -1.2243730715e+02         3.7799461969e+01          1.8265285422e+00          
1316249043.244            0                         -1.2243730719e+02         3.7799461921e+01          1.8261961940e+00          
1316249044.406            0                         -1.2243730718e+02         3.7799461994e+01          1.8270946974e+00          
1316249045.569            0                         -1.2243730719e+02         3.7799462017e+01          1.8263764311e+00          
1316249046.777            0                         -1.2243730718e+02         3.7799462007e+01          1.8259516235e+00          
1316249047.970            0                         -1.2243730717e+02         3.7799462035e+01          1.8257814568e+00          
1316249049.176            0                         -1.2243730717e+02         3.7799462016e+01          1.8258290543e+00          
1316249050.324            0                         -1.2243730717e+02         3.7799462031e+01          1.8257217931e+00          
1316249051.560            0                         -1.2243730716e+02         3.7799462055e+01          1.8252351461e+00          
1316249052.783            0                         -1.2243730715e+02         3.7799462057e+01          1.8268584228e+00          
1316249053.909            0                         -1.2243730715e+02         3.7799462055e+01          1.8277036607e+00          
1316249055.141            0                         -1.2243730715e+02         3.7799462014e+01          1.8270983459e+00          
1316249056.319            0                         -1.2243730713e+02         3.7799462028e+01          1.8268445459e+00          
1316249057.483            0                         -1.2243730714e+02         3.7799462017e+01          1.8276760420e+00          
1316249058.710            0                         -1.2243730715e+02         3.7799461990e+01          1.8277242406e+00          
1316249059.946            0                         -1.2243730715e+02         3.7799461989e+01          1.8270862730e+00          
1316249061.209            0                         -1.2243730713e+02         3.7799462009e+01          1.8264631197e+00          
1316249062.422            0                         -1.2243730715e+02         3.7799462042e+01          1.8272662670e+00          
1316249063.550            0                         -1.2243730717e+02         3.7799462060e+01          1.8275778973e+00          
1316249064.729            0                         -1.2243730711e+02         3.7799462144e+01          1.8275109511e+00          
1316249065.903            0                         -1.2243730707e+02         3.7799462137e+01          1.8280387632e+00          
1316249067.084            0                         -1.2243730711e+02         3.7799462145e+01          1.8274893322e+00          
1316249068.222            0                         -1.2243730711e+02         3.7799462164e+01          1.8281765992e+00          
1316249069.386            0                         -1.2243730710e+02         3.7799462201e+01          1.8273878301e+00          
1316249070.587            0                         -1.2243730708e+02         3.7799462176e+01          1.8272917794e+00          
1316249071.777            0                         -1.2243730706e+02         3.7799462229e+01          1.8274262586e+00          
1316249072.938            0                         -1.2243730707e+02         3.7799462242e+01          1.8266253834e+00          
1316249074.103            0                         -1.2243730710e+02         3.7799462227e+01          1.8265809809e+00          
1316249075.283            0                         -1.2243730710e+02         3.7799462190e+01          1.8274312945e+00          
1316249076.496            0                         -1.2243730716e+02         3.7799462212e+01          1.8282782999e+00          
1316249077.663            0                         -1.2243730717e+02         3.7799462210e+01          1.8286094217e+00          
1316249078.857            0                         -1.2243730715e+02         3.7799462243e+01          1.8294906865e+00          
1316249080.012            0                         -1.2243730711e+02         3.7799462266e+01          1.8287782490e+00          
1316249081.159            0                         -1.2243730712e+02         3.7799462310e+01          1.8292300264e+00          
1316249082.341            0                         -1.2243730717e+02         3.7799462396e+01          1.8296109235e+00          
1316249083.510            0                         -1.2243730711e+02         3.7799462370e+01          1.8312358036e+00          
1316249084.671            0                         -1.2243730709e+02         3.7799462366e+01          1.8313292132e+00          
1316249085.893            0                         -1.2243730708e+02         3.7799462398e+01          1.8322709796e+00          
1316249087.112            0                         -1.2243730709e+02         3.7799462477e+01          1.8328092647e+00          
1316249088.274            0                         -1.2243730712e+02         3.7799462409e+01          1.8331939248e+00          
1316249089.499            0                         -1.2243730717e+02         3.7799462421e+01          1.8323832766e+00          
1316249090.736            0                         -1.2243730720e+02         3.7799462397e+01          1.8318434845e+00          
1316249091.934            0                         -1.2243730719e+02         3.7799462423e+01          1.8310477625e+00          
1316249093.175            0                         -1.2243730721e+02         3.7799462378e+01          1.8310430686e+00          
1316249094.385            0                         -1.2243730720e+02         3.7799462368e+01          1.8310855799e+00          
1316249095.535            0                         -1.2243730723e+02         3.7799462405e+01          1.8300464200e+00          
1316249096.725            0                         -1.2243730722e+02         3.7799462419e+01          1.8308367754e+00          
1316249097.901            0                         -1.2243730723e+02         3.7799462399e+01          1.8300499933e+00          
1316249099.159            0                         -1.2243730725e+02         3.7799462377e+01          1.8311156049e+00          
1316249100.359            0                         -1.2243730723e+02         3.7799462410e+01          1.8307349572e+00          
1316249101.589            0                         -1.2243730719e+02         3.7799462460e+01          1.8313041632e+00          
1316249102.822            0                         -1.2243730716e+02         3.7799462547e+01          1.8303044777e+00          
1316249104.030            0                         -1.2243730718e+02         3.7799462498e+01          1.8310473958e+00          
1316249105.199            0                         -1.2243730716e+02         3.7799462468e+01          1.8299496379e+00          
1316249106.357            0                         -1.2243730718e+02         3.7799462458e+01          1.8302697027e+00          
1316249107.543            0                         -1.2243730720e+02         3.7799462424e+01          1.8297962652e+00          
1316249108.739            0                         -1.2243730719e+02         3.7799462377e+01          1.8297341465e+00          
1316249109.913            0                         -1.2243730720e+02         3.7799462369e+01          1.8296013470e+00          
1316249111.094            0                         -1.2243730720e+02         3.7799462412e+01          1.8302971715e+00          
1316249112.302            0                         -1.2243730720e+02         3.7799462476e+01          1.8304147379e+00          
1316249113.516            0                         -1.2243730720e+02         3.7799462477e+01          1.8306614920e+00          
1316249114.668            0                         -1.2243730721e+02         3.7799462511e+01          1.8312929758e+00          
1316249115.820            0                         -1.2243730723e+02         3.7799462501e+01          1.8310628417e+00          
1316249116.984            0                         -1.2243730723e+02         3.7799462512e+01          1.8302485889e+00          
1316249118.196            0                         -1.2243730724e+02         3.7799462534e+01          1.8286940216e+00          
1316249119.390            0                         -1.2243730719e+02         3.7799462534e+01          1.8280423202e+00          
1316249120.584            0                         -1.2243730719e+02         3.7799462527e+01          1.8321431748e+00          
1316249121.809            0                         -1.2243730716e+02         3.7799462561e+01          1.8350716171e+00          
1316249122.996            0                         -1.2243730720e+02         3.7799462524e+01          1.8389917212e+00          
1316249124.190            0                         -1.2243730716e+02         3.7799462646e+01          1.8526827984e+00          
1316249125.321            0                         -1.2243730722e+02         3.7799462574e+01          1.8388176551e+00          
1316249126.482            0                         -1.2243730721e+02         3.7799462576e+01          1.8331738087e+00          
1316249127.644            0                         -1.2243730719e+02         3.7799462594e+01          1.8300771657e+00          
1316249128.809            0                         -1.2243730719e+02         3.7799462589e+01          1.8307679346e+00          
1316249129.964            0                         -1.2243730722e+02         3.7799462571e+01          1.8312934487e+00          
1316249131.115            0                         -1.2243730720e+02         3.7799462624e+01          1.8316201621e+00          
1316249132.288            0                         -1.2243730719e+02         3.7799462625e+01          1.8400806149e+00          
1316249133.426            0                         -1.2243730721e+02         3.7799462591e+01          1.8496145244e+00          
1316249134.545            0                         -1.2243730717e+02         3.7799462640e+01          1.8451486025e+00          
1316249135.694            0                         -1.2243730714e+02         3.7799462652e+01          1.8392542243e+00          
1316249136.854            0                         -1.2243730713e+02         3.7799462623e+01          1.8518442243e+00          
1316249138.008            0                         -1.2243730713e+02         3.7799462619e+01          1.8567609355e+00          
1316249139.193            0                         -1.2243730719e+02         3.7799462560e+01          1.8459421320e+00          
1316249140.381            0                         -1.2243730717e+02         3.7799462600e+01          1.8409759264e+00          
1316249141.539            0                         -1.2243730713e+02         3.7799462623e+01          1.8419066078e+00          
1316249142.669            0                         -1.2243730710e+02         3.7799462663e+01          1.8428319092e+00          
1316249143.810            0                         -1.2243730705e+02         3.7799462735e+01          1.8414372765e+00          
1316249144.942            0                         -1.2243730704e+02         3.7799462725e+01          1.8392882470e+00          
1316249146.062            0                         -1.2243730705e+02         3.7799462702e+01          1.8383798775e+00          
1316249147.240            0                         -1.2243730704e+02         3.7799462701e+01          1.8512724571e+00          
1316249148.451            0                         -1.2243730703e+02         3.7799462752e+01          1.8453523127e+00          
1316249149.610            0                         -1.2243730696e+02         3.7799462806e+01          1.8407627160e+00          
1316249150.803            0                         -1.2243730638e+02         3.7799463163e+01          1.8393133204e+00          
1316249151.985            0                         -1.2243730409e+02         3.7799464670e+01          1.8386996932e+00          
1316249153.164            0                         -1.2243729873e+02         3.7799468385e+01          1.8371502835e+00          
1316249154.368            0                         -1.2243729039e+02         3.7799474188e+01          1.8364014476e+00          
1316249155.576            0                         -1.2243727971e+02         3.7799481707e+01          1.8352729885e+00          
1316249156.817            0                         -1.2243727002e+02         3.7799488204e+01          1.8361341196e+00          
1316249158.016            0                         -1.2243726285e+02         3.7799492753e+01          1.8361662257e+00          
1316249159.175            0                         -1.2243726119e+02         3.7799494025e+01          1.8361501745e+00          
1316249160.371            0                         -1.2243727123e+02         3.7799490774e+01          1.8361879293e+00          
1316249161.583            0                         -1.2243729382e+02         3.7799487870e+01          1.8365613962e+00          
1316249162.766            0                         -1.2243731785e+02         3.7799486934e+01          1.8359435212e+00          
1316249163.960            0                         -1.2243733942e+02         3.7799485935e+01          1.8336754658e+00          
1316249165.110            0                         -1.2243736220e+02         3.7799483701e+01          1.8384296194e+00          
1316249166.263            0                         -1.2243739203e+02         3.7799479210e+01          1.8374682387e+00          
1316249167.361            0                         -1.2243742650e+02         3.7799471919e+01          1.8355742339e+00          
1316249168.527            0                         -1.2243746390e+02         3.7799465279e+01          1.8376466246e+00          
1316249169.716            0                         -1.2243750176e+02         3.7799460954e+01          1.8436785107e+00          
1316249170.857            0                         -1.2243753479e+02         3.7799458770e+01          1.8892810052e+00          
1316249172.001            0                         -1.2243755974e+02         3.7799457769e+01          1.9225048212e+00          
1316249173.153            0                         -1.2243757541e+02         3.7799456672e+01          1.9115758229e+00          
1316249174.357            0                         -1.2243759037e+02         3.7799455947e+01          1.8925260971e+00          
1316249175.558            0                         -1.2243760488e+02         3.7799456035e+01          1.8869048484e+00          
1316249176.688            0                         -1.2243762133e+02         3.7799459046e+01          1.8881411540e+00          
1316249177.807            0                         -1.2243764028e+02         3.7799468738e+01          1.8810807506e+00          
1316249178.928            0                         -1.2243765722e+02         3.7799485723e+01          1.8717715829e+00          
1316249180.074            0                         -1.2243766973e+02         3.7799508106e+01          1.8584186685e+00          
1316249181.250            0                         -1.2243768241e+02         3.7799537701e+01          1.8477888634e+00          
1316249182.374            0                         -1.2243770065e+02         3.7799570231e+01          1.8422485785e+00          
1316249183.503            0                         -1.2243773182e+02         3.7799602029e+01          1.8399005609e+00          
1316249184.602            0                         -1.2243778049e+02         3.7799627860e+01          1.8388996727e+00          
1316249185.741            0                         -1.2243784899e+02         3.7799640847e+01          1.8381810082e+00          
1316249186.893            0                         -1.2243793057e+02         3.7799638177e+01          1.8402428626e+00          
1316249188.056            0                         -1.2243802406e+02         3.7799627260e+01          1.8502878319e+00          
1316249189.205            0                         -1.2243812902e+02         3.7799615763e+01          1.8617033293e+00          
1316249190.341            0                         -1.2243824399e+02         3.7799605599e+01          1.8571775526e+00          
1316249191.479            0                         -1.2243836396e+02         3.7799595040e+01          1.8539092353e+00          
1316249192.722            0                         -1.2243849842e+02         3.7799581420e+01          1.8735420478e+00          
1316249193.919            0                         -1.2243863095e+02         3.7799565972e+01          1.9015141070e+00          
1316249195.075            0                         -1.2243876140e+02         3.7799550138e+01          1.8854140354e+00          
1316249196.221            0                         -1.2243889140e+02         3.7799534378e+01          1.8681467262e+00          
1316249197.395            0                         -1.2243902432e+02         3.7799517844e+01          1.8872348597e+00          
1316249198.558            0                         -1.2243915540e+02         3.7799501267e+01          1.8973642552e+00          
1316249199.734            0                         -1.2243928780e+02         3.7799484788e+01          1.8724761406e+00          
1316249200.869            0                         -1.2243941526e+02         3.7799468779e+01          1.8521102450e+00          
1316249202.083            0                         -1.2243955308e+02         3.7799451054e+01          1.8435167782e+00          
1316249203.227            0                         -1.2243968737e+02         3.7799433513e+01          1.8397964850e+00          
1316249204.359            0                         -1.2243982544e+02         3.7799415533e+01          1.8528125152e+00          
1316249205.542            0                         -1.2243997270e+02         3.7799395742e+01          1.8450787122e+00          
1316249206.651            0                         -1.2244011239e+02         3.7799377834e+01          1.8418607732e+00          
1316249207.775            0                         -1.2244025273e+02         3.7799360304e+01          1.8379007615e+00          
1316249208.897            0                         -1.2244038943e+02         3.7799343656e+01          1.8709318603e+00          
1316249210.018            0                         -1.2244052187e+02         3.7799327918e+01          1.8589642512e+00          
1316249211.166            0                         -1.2244065326e+02         3.7799312190e+01          1.8331217299e+00          
1316249212.279            0                         -1.2244077772e+02         3.7799297402e+01          1.8268631454e+00          
1316249213.442            0                         -1.2244091014e+02         3.7799281272e+01          1.8274459892e+00          
1316249214.589            0                         -1.2244104692e+02         3.7799264147e+01          1.8263673795e+00          
1316249215.702            0                         -1.2244118465e+02         3.7799247067e+01          1.8291157440e+00          
1316249216.825            0                         -1.2244132734e+02         3.7799229979e+01          1.8365356142e+00          
1316249217.942            0                         -1.2244147266e+02         3.7799212386e+01          1.8437024248e+00          
1316249219.044            0                         -1.2244161835e+02         3.7799194435e+01          1.8781844403e+00          
1316249220.159            0                         -1.2244176721e+02         3.7799175583e+01          1.8657338163e+00          
1316249221.233            0                         -1.2244191119e+02         3.7799157185e+01          1.8498748426e+00          
1316249222.353            0                         -1.2244206009e+02         3.7799138358e+01          1.8429054595e+00          
1316249223.487            0                         -1.2244220696e+02         3.7799120129e+01          1.8422656186e+00          
1316249224.598            0                         -1.2244234612e+02         3.7799103070e+01          1.8476522599e+00          
1316249225.767            0                         -1.2244248809e+02         3.7799085602e+01          1.8625115754e+00          
1316249226.872            0                         -1.2244262199e+02         3.7799069276e+01          1.8551448325e+00          
1316249228.055            0                         -1.2244276866e+02         3.7799051352e+01          1.8459963934e+00          
1316249229.160            0                         -1.2244290786e+02         3.7799034718e+01          1.8408385364e+00          
1316249230.258            0                         -1.2244304517e+02         3.7799018435e+01          1.8503137101e+00          
1316249231.351            0                         -1.2244318000e+02         3.7799003385e+01          1.9082360896e+00          
1316249232.476            0                         -1.2244331746e+02         3.7798989982e+01          1.9769874050e+00          
1316249233.617            0                         -1.2244345536e+02         3.7798978395e+01          1.9286343573e+00          
1316249234.756            0                         -1.2244359073e+02         3.7798967670e+01          1.8712909432e+00          
1316249235.883            0                         -1.2244371942e+02         3.7798957023e+01          1.8469665743e+00          
1316249236.992            0                         -1.2244383662e+02         3.7798946350e+01          1.8363941569e+00          
1316249238.178            0                         -1.2244394996e+02         3.7798934829e+01          1.8328029192e+00          
1316249239.292            0                         -1.2244404097e+02         3.7798925058e+01          1.8307459627e+00          
1316249240.380            0                         -1.2244412003e+02         3.7798916881e+01          1.8299425555e+00          
1316249241.484            0                         -1.2244418761e+02         3.7798912120e+01          1.8310606145e+00          
1316249242.644            0                         -1.2244424695e+02         3.7798913224e+01          1.8308188358e+00          
1316249243.809            0                         -1.2244429729e+02         3.7798926804e+01          1.8331364697e+00          
1316249244.941            0                         -1.2244433568e+02         3.7798955494e+01          1.8354325294e+00          
1316249246.067            0                         -1.2244436188e+02         3.7799002928e+01          1.8347432609e+00          
1316249247.192            0                         -1.2244438048e+02         3.7799067431e+01          1.8327406210e+00          
1316249248.347            0                         -1.2244439688e+02         3.7799148714e+01          1.8316711549e+00          
1316249249.472            0                         -1.2244441417e+02         3.7799237037e+01          1.8294089523e+00          
1316249250.591            0                         -1.2244443209e+02         3.7799329975e+01          1.8266960368e+00          
1316249251.692            0                         -1.2244444847e+02         3.7799420715e+01          1.8276215435e+00          
1316249252.770            0                         -1.2244446265e+02         3.7799502854e+01          1.8369602504e+00          
1316249253.923            0                         -1.2244447574e+02         3.7799576728e+01          1.8389104649e+00          
1316249255.104            0                         -1.2244448546e+02         3.7799635597e+01          1.8352697241e+00          
1316249256.220            0                         -1.2244449089e+02         3.7799669923e+01          1.8313903889e+00          
1316249257.302            0                         -1.2244449492e+02         3.7799684247e+01          1.8323205313e+00          
1316249258.433            0                         -1.2244450032e+02         3.7799705400e+01          1.8376707159e+00          
1316249259.568            0                         -1.2244451022e+02         3.7799744952e+01          1.8410502605e+00          
1316249260.694            0                         -1.2244452336e+02         3.7799799293e+01          1.8421555012e+00          
1316249261.773            0                         -1.2244453901e+02         3.7799863589e+01          1.8429193965e+00          
1316249262.867            0                         -1.2244455722e+02         3.7799939863e+01          1.8508101206e+00          
1316249263.943            0                         -1.2244457576e+02         3.7800022987e+01          1.8509380528e+00          
1316249265.070            0                         -1.2244459445e+02         3.7800113794e+01          1.8508083638e+00          
1316249266.225            0                         -1.2244461346e+02         3.7800206443e+01          1.8442602015e+00          
1316249267.318            0                         -1.2244463102e+02         3.7800291458e+01          1.8366640152e+00          
1316249268.399            0                         -1.2244464806e+02         3.7800368373e+01          1.8316418195e+00          
1316249269.475            0                         -1.2244466260e+02         3.7800435330e+01          1.8307657895e+00          
1316249270.588            0                         -1.2244467581e+02         3.7800496013e+01          1.8343094436e+00          
1316249271.681            0                         -1.2244468614e+02         3.7800547475e+01          1.8340560537e+00          
1316249272.762            0                         -1.2244469329e+02         3.7800585234e+01          1.8335858022e+00          
1316249273.892            0                         -1.2244469773e+02         3.7800608607e+01          1.8345425422e+00          
1316249275.012            0                         -1.2244469984e+02         3.7800620419e+01          1.8374684412e+00          
1316249276.133            0                         -1.2244470102e+02         3.7800627434e+01          1.8384122034e+00          
1316249277.210            0                         -1.2244470324e+02         3.7800637541e+01          1.8401510697e+00          
1316249278.286            0                         -1.2244470755e+02         3.7800658087e+01          1.8393681140e+00          
1316249279.420            0                         -1.2244471470e+02         3.7800695441e+01          1.8397136531e+00          
1316249280.529            0                         -1.2244472407e+02         3.7800743597e+01          1.8398798665e+00          
