EPOCH_TIME                ALARM_STATUS              GPS_ABS_LONG              GPS_ABS_LAT               CH4                       
1317074462.923            0                         -1.2200102644e+02         3.7411723466e+01          1.9334690531e+00          
1317074464.100            0                         -1.2200118243e+02         3.7411689174e+01          1.9350196968e+00          
1317074465.255            0                         -1.2200134585e+02         3.7411670079e+01          1.9320043685e+00          
1317074466.398            0                         -1.2200151234e+02         3.7411666188e+01          1.9253818975e+00          
1317074467.538            0                         -1.2200167961e+02         3.7411671626e+01          1.9158159877e+00          
1317074468.664            0                         -1.2200185288e+02         3.7411690540e+01          1.9110175509e+00          
1317074469.798            0                         -1.2200202873e+02         3.7411720582e+01          1.9147634352e+00          
1317074470.967            0                         -1.2200221614e+02         3.7411756064e+01          1.9141946962e+00          
1317074472.135            0                         -1.2200240626e+02         3.7411794600e+01          1.9111404608e+00          
1317074473.296            0                         -1.2200259490e+02         3.7411834065e+01          1.9049090174e+00          
1317074474.407            0                         -1.2200276897e+02         3.7411869677e+01          1.9036329091e+00          
1317074475.506            0                         -1.2200292895e+02         3.7411904476e+01          1.9077501699e+00          
1317074476.650            0                         -1.2200308461e+02         3.7411937436e+01          1.9131595450e+00          
1317074477.809            0                         -1.2200323362e+02         3.7411965943e+01          1.9177736244e+00          
1317074478.974            0                         -1.2200336892e+02         3.7411981574e+01          1.9176534382e+00          
1317074480.167            0                         -1.2200348862e+02         3.7411972506e+01          1.9148066084e+00          
1317074481.360            0                         -1.2200358892e+02         3.7411932607e+01          1.9137187452e+00          
1317074482.548            0                         -1.2200366114e+02         3.7411863485e+01          1.9115140342e+00          
1317074483.705            0                         -1.2200370941e+02         3.7411776294e+01          1.9087364138e+00          
1317074484.846            0                         -1.2200374921e+02         3.7411672356e+01          1.9097195043e+00          
1317074485.973            0                         -1.2200379026e+02         3.7411552822e+01          1.9048640688e+00          
1317074487.080            0                         -1.2200383214e+02         3.7411422904e+01          1.9024185312e+00          
1317074488.246            0                         -1.2200387971e+02         3.7411274284e+01          1.9021295597e+00          
1317074489.421            0                         -1.2200393433e+02         3.7411114490e+01          1.8961092832e+00          
1317074490.519            0                         -1.2200398530e+02         3.7410959626e+01          1.8788585977e+00          
1317074491.645            0                         -1.2200403603e+02         3.7410801013e+01          1.8783364620e+00          
1317074492.797            0                         -1.2200408672e+02         3.7410638050e+01          1.8927883029e+00          
1317074493.984            0                         -1.2200413803e+02         3.7410471587e+01          1.9012009171e+00          
1317074495.164            0                         -1.2200418978e+02         3.7410310086e+01          1.8999147242e+00          
1317074496.347            0                         -1.2200424230e+02         3.7410152204e+01          1.8971746274e+00          
1317074497.468            0                         -1.2200429449e+02         3.7410002593e+01          1.9006753785e+00          
1317074498.577            0                         -1.2200434406e+02         3.7409851303e+01          1.9034597761e+00          
1317074499.685            0                         -1.2200439325e+02         3.7409699264e+01          1.9051630903e+00          
1317074500.761            0                         -1.2200444022e+02         3.7409550989e+01          1.9113111222e+00          
1317074501.889            0                         -1.2200448802e+02         3.7409396747e+01          1.9266261219e+00          
1317074503.091            0                         -1.2200453551e+02         3.7409236726e+01          1.9440390982e+00          
1317074504.206            0                         -1.2200457670e+02         3.7409092888e+01          1.9554670895e+00          
1317074505.357            0                         -1.2200462341e+02         3.7408946064e+01          1.9561595485e+00          
1317074506.600            0                         -1.2200467293e+02         3.7408793185e+01          1.9499589715e+00          
1317074507.739            0                         -1.2200471606e+02         3.7408659220e+01          1.9245660091e+00          
1317074508.903            0                         -1.2200476073e+02         3.7408528803e+01          1.8963294007e+00          
1317074510.078            0                         -1.2200480699e+02         3.7408403509e+01          1.8793278105e+00          
1317074511.212            0                         -1.2200486306e+02         3.7408296251e+01          1.8840098232e+00          
1317074512.356            0                         -1.2200494578e+02         3.7408214207e+01          1.8851761255e+00          
1317074513.524            0                         -1.2200505396e+02         3.7408160048e+01          1.8796858188e+00          
1317074514.687            0                         -1.2200518122e+02         3.7408123403e+01          1.8756255207e+00          
1317074515.834            0                         -1.2200532218e+02         3.7408089947e+01          1.8676976335e+00          
1317074517.035            0                         -1.2200547855e+02         3.7408052337e+01          1.8655846278e+00          
1317074518.206            0                         -1.2200563089e+02         3.7408015454e+01          1.8700147336e+00          
1317074519.382            0                         -1.2200578192e+02         3.7407979810e+01          1.8749102299e+00          
1317074520.556            0                         -1.2200592844e+02         3.7407946889e+01          1.8705958892e+00          
1317074521.704            0                         -1.2200606747e+02         3.7407915476e+01          1.8693189128e+00          
1317074522.866            0                         -1.2200620447e+02         3.7407884176e+01          1.8692941764e+00          
1317074524.014            0                         -1.2200633517e+02         3.7407855265e+01          1.8761485526e+00          
1317074525.167            0                         -1.2200646697e+02         3.7407826829e+01          1.8805254554e+00          
1317074526.354            0                         -1.2200661042e+02         3.7407795175e+01          1.8807150770e+00          
1317074527.542            0                         -1.2200676324e+02         3.7407759972e+01          1.8846095911e+00          
1317074528.682            0                         -1.2200691884e+02         3.7407723811e+01          1.8894137285e+00          
1317074529.862            0                         -1.2200708674e+02         3.7407685287e+01          1.8953161813e+00          
1317074531.016            0                         -1.2200725677e+02         3.7407647230e+01          1.9098967167e+00          
1317074532.137            0                         -1.2200742686e+02         3.7407608284e+01          1.9134037622e+00          
1317074533.278            0                         -1.2200760446e+02         3.7407569096e+01          1.9149393749e+00          
1317074534.421            0                         -1.2200778783e+02         3.7407529082e+01          1.9115549259e+00          
1317074535.552            0                         -1.2200796727e+02         3.7407489091e+01          1.9072081506e+00          
1317074536.732            0                         -1.2200815498e+02         3.7407445491e+01          1.9062500018e+00          
1317074537.903            0                         -1.2200834598e+02         3.7407401180e+01          1.9092475457e+00          
1317074539.037            0                         -1.2200853724e+02         3.7407357831e+01          1.9120980426e+00          
1317074540.180            0                         -1.2200873458e+02         3.7407313597e+01          1.9096249485e+00          
1317074541.296            0                         -1.2200893030e+02         3.7407270587e+01          1.9052732081e+00          
1317074542.427            0                         -1.2200913055e+02         3.7407225444e+01          1.8948831346e+00          
1317074543.611            0                         -1.2200934255e+02         3.7407177351e+01          1.8882716836e+00          
1317074544.796            0                         -1.2200955477e+02         3.7407129586e+01          1.8872994357e+00          
1317074546.001            0                         -1.2200976409e+02         3.7407084732e+01          1.8925839799e+00          
1317074547.175            0                         -1.2200982262e+02         3.7407072269e+01          1.8984939177e+00          
1317074548.290            0                         -1.2200982396e+02         3.7407071966e+01          1.9005340967e+00          
1317074549.398            0                         -1.2200982396e+02         3.7407071966e+01          1.8985606125e+00          
1317074550.562            0                         -1.2200982396e+02         3.7407071966e+01          1.8927608005e+00          
1317074551.742            0                         -1.2200982396e+02         3.7407071966e+01          1.8906821837e+00          
1317074552.928            0                         -1.2201049268e+02         3.7407058654e+01          1.8806761140e+00          
1317074554.095            0                         -1.2201082205e+02         3.7407052097e+01          1.8731731472e+00          
1317074555.171            0                         -1.2201104857e+02         3.7407034221e+01          1.8653702340e+00          
1317074556.342            0                         -1.2201114284e+02         3.7407051286e+01          1.8613400277e+00          
1317074557.568            0                         -1.2201119283e+02         3.7407046213e+01          1.8561716748e+00          
1317074558.703            0                         -1.2201122047e+02         3.7407039024e+01          1.8562490130e+00          
1317074559.840            0                         -1.2201123370e+02         3.7407032455e+01          1.8560755371e+00          
1317074561.005            0                         -1.2201124079e+02         3.7407029971e+01          1.8556197377e+00          
1317074562.175            0                         -1.2201124826e+02         3.7407028997e+01          1.8546755019e+00          
1317074563.318            0                         -1.2201125002e+02         3.7407033024e+01          1.8497892040e+00          
1317074564.474            0                         -1.2201126842e+02         3.7407033024e+01          1.8469591382e+00          
1317074565.638            0                         -1.2201131879e+02         3.7407028689e+01          1.8466719821e+00          
1317074566.796            0                         -1.2201139801e+02         3.7407017335e+01          1.8479940432e+00          
1317074567.952            0                         -1.2201150106e+02         3.7406997829e+01          1.8484056352e+00          
1317074569.131            0                         -1.2201162111e+02         3.7406967671e+01          1.8492698757e+00          
1317074570.286            0                         -1.2201175517e+02         3.7406928924e+01          1.8514705599e+00          
1317074571.442            0                         -1.2201190186e+02         3.7406874467e+01          1.8537347189e+00          
1317074572.635            0                         -1.2201205833e+02         3.7406809318e+01          1.8484224848e+00          
1317074573.838            0                         -1.2201222378e+02         3.7406740125e+01          1.8474373817e+00          
1317074575.030            0                         -1.2201239569e+02         3.7406667941e+01          1.8460636319e+00          
1317074576.182            0                         -1.2201256837e+02         3.7406595874e+01          1.8418631083e+00          
1317074577.354            0                         -1.2201274485e+02         3.7406520961e+01          1.8394909227e+00          
1317074578.560            0                         -1.2201293227e+02         3.7406445438e+01          1.8407493430e+00          
1317074579.678            0                         -1.2201310836e+02         3.7406379872e+01          1.8413787300e+00          
1317074580.804            0                         -1.2201328950e+02         3.7406318745e+01          1.8388603263e+00          
1317074581.959            0                         -1.2201347101e+02         3.7406260331e+01          1.8369954380e+00          
1317074583.131            0                         -1.2201363705e+02         3.7406209624e+01          1.8388931243e+00          
1317074584.273            0                         -1.2201377975e+02         3.7406171794e+01          1.8406233631e+00          
1317074585.421            0                         -1.2201389335e+02         3.7406144612e+01          1.8415417092e+00          
1317074586.557            0                         -1.2201398011e+02         3.7406137138e+01          1.8455768399e+00          
1317074587.763            0                         -1.2201405160e+02         3.7406150595e+01          1.8496520294e+00          
1317074588.974            0                         -1.2201410959e+02         3.7406184823e+01          1.8455048860e+00          
1317074590.166            0                         -1.2201415093e+02         3.7406237260e+01          1.8394665311e+00          
1317074591.348            0                         -1.2201416992e+02         3.7406304039e+01          1.8370859620e+00          
1317074592.542            0                         -1.2201416310e+02         3.7406379278e+01          1.8357240971e+00          
1317074593.757            0                         -1.2201413960e+02         3.7406460654e+01          1.8350528136e+00          
1317074594.921            0                         -1.2201411268e+02         3.7406541177e+01          1.8344040464e+00          
1317074596.065            0                         -1.2201408570e+02         3.7406618630e+01          1.8371780485e+00          
1317074597.228            0                         -1.2201406002e+02         3.7406694338e+01          1.8373548708e+00          
1317074598.395            0                         -1.2201403483e+02         3.7406766218e+01          1.8415545459e+00          
1317074599.540            0                         -1.2201401150e+02         3.7406833335e+01          1.8472218404e+00          
1317074600.680            0                         -1.2201398997e+02         3.7406897398e+01          1.8493836475e+00          
1317074601.830            0                         -1.2201396937e+02         3.7406958511e+01          1.8488103401e+00          
1317074602.998            0                         -1.2201394913e+02         3.7407018446e+01          1.8463307629e+00          
1317074604.148            0                         -1.2201392996e+02         3.7407075119e+01          1.8479343431e+00          
1317074605.300            0                         -1.2201391175e+02         3.7407129535e+01          1.8523908980e+00          
1317074606.445            0                         -1.2201389450e+02         3.7407180816e+01          1.8534482912e+00          
1317074607.561            0                         -1.2201387894e+02         3.7407228877e+01          1.8538278033e+00          
1317074608.688            0                         -1.2201386382e+02         3.7407276769e+01          1.8556910447e+00          
1317074609.857            0                         -1.2201384834e+02         3.7407325251e+01          1.8559042107e+00          
1317074611.090            0                         -1.2201383224e+02         3.7407373818e+01          1.8535486089e+00          
1317074612.311            0                         -1.2201381697e+02         3.7407420071e+01          1.8516731875e+00          
1317074613.516            0                         -1.2201380239e+02         3.7407462993e+01          1.8483508638e+00          
1317074614.694            0                         -1.2201378774e+02         3.7407506450e+01          1.8513313573e+00          
1317074615.811            0                         -1.2201377369e+02         3.7407551476e+01          1.9137446872e+00          
1317074616.968            0                         -1.2201375833e+02         3.7407600981e+01          1.9600576348e+00          
1317074618.196            0                         -1.2201374456e+02         3.7407654572e+01          1.9220036826e+00          
1317074619.354            0                         -1.2201373348e+02         3.7407707522e+01          1.8883172187e+00          
1317074620.516            0                         -1.2201371945e+02         3.7407760993e+01          1.8715641852e+00          
1317074621.668            0                         -1.2201370370e+02         3.7407815888e+01          1.8640853850e+00          
1317074622.782            0                         -1.2201368792e+02         3.7407870741e+01          1.8612826124e+00          
1317074623.925            0                         -1.2201367296e+02         3.7407929071e+01          1.8614340848e+00          
1317074625.079            0                         -1.2201365731e+02         3.7407989961e+01          1.8735568474e+00          
1317074626.315            0                         -1.2201364007e+02         3.7408057022e+01          1.8965768649e+00          
1317074627.549            0                         -1.2201362211e+02         3.7408125516e+01          1.9289352382e+00          
1317074628.752            0                         -1.2201360203e+02         3.7408195026e+01          1.9575591144e+00          
1317074629.890            0                         -1.2201358294e+02         3.7408262849e+01          1.9847992226e+00          
1317074631.028            0                         -1.2201356467e+02         3.7408332905e+01          2.0325546923e+00          
1317074632.179            0                         -1.2201354561e+02         3.7408404313e+01          2.0386531597e+00          
1317074633.340            0                         -1.2201352345e+02         3.7408476975e+01          2.0381581887e+00          
1317074634.481            0                         -1.2201349998e+02         3.7408546961e+01          2.0567412838e+00          
1317074635.682            0                         -1.2201347370e+02         3.7408619147e+01          2.1299850274e+00          
1317074636.852            0                         -1.2201344726e+02         3.7408687501e+01          2.4395577512e+00          
1317074638.065            0                         -1.2201341855e+02         3.7408756316e+01          2.7104473554e+00          
1317074639.243            0                         -1.2201338950e+02         3.7408819995e+01          2.4288456049e+00          
1317074640.398            0                         -1.2201336126e+02         3.7408879997e+01          2.2199767732e+00          
1317074641.632            0                         -1.2201333083e+02         3.7408940494e+01          2.2671772291e+00          
1317074642.840            0                         -1.2201329955e+02         3.7408992637e+01          2.3477513529e+00          
1317074644.081            0                         -1.2201326949e+02         3.7409036708e+01          2.2042528851e+00          
1317074645.344            0                         -1.2201325392e+02         3.7409076897e+01          2.0622728568e+00          
1317074646.564            0                         -1.2201326438e+02         3.7409111199e+01          1.9903884193e+00          
1317074647.737            0                         -1.2201329273e+02         3.7409131991e+01          1.9240087973e+00          
1317074648.905            0                         -1.2201332919e+02         3.7409135194e+01          1.8869424216e+00          
1317074650.085            0                         -1.2201336590e+02         3.7409118492e+01          1.8765730745e+00          
1317074651.261            0                         -1.2201339406e+02         3.7409082636e+01          1.8809271994e+00          
1317074652.494            0                         -1.2201341153e+02         3.7409032176e+01          1.8925728758e+00          
1317074653.679            0                         -1.2201342698e+02         3.7408979804e+01          1.8970018928e+00          
1317074654.767            0                         -1.2201344307e+02         3.7408929075e+01          1.8740971765e+00          
1317074655.929            0                         -1.2201346177e+02         3.7408872727e+01          1.8773505468e+00          
1317074657.197            0                         -1.2201348285e+02         3.7408809462e+01          2.2202911592e+00          
1317074658.472            0                         -1.2201350702e+02         3.7408745095e+01          3.0160311705e+00          
1317074659.667            0                         -1.2201352885e+02         3.7408687429e+01          2.4589266896e+00          
1317074660.828            0                         -1.2201354723e+02         3.7408636320e+01          2.2623727196e+00          
1317074661.994            0                         -1.2201356313e+02         3.7408589103e+01          2.1420939734e+00          
1317074663.166            0                         -1.2201357767e+02         3.7408545522e+01          2.0168667227e+00          
1317074664.402            0                         -1.2201359212e+02         3.7408503492e+01          2.3776164958e+00          
1317074665.671            0                         -1.2201360626e+02         3.7408464358e+01          3.5562395913e+00          
1317074666.937            0                         -1.2201361610e+02         3.7408435579e+01          3.5360205709e+00          
1317074668.256            0                         -1.2201362255e+02         3.7408415755e+01          3.7459885721e+00          
1317074669.520            0                         -1.2201362819e+02         3.7408398176e+01          3.4695878107e+00          
1317074670.747            0                         -1.2201363381e+02         3.7408380533e+01          2.6970447525e+00          
1317074671.986            0                         -1.2201364023e+02         3.7408359923e+01          2.2221359306e+00          
1317074673.193            0                         -1.2201364755e+02         3.7408335937e+01          2.0779656641e+00          
1317074674.377            0                         -1.2201365577e+02         3.7408309157e+01          2.1022526960e+00          
1317074675.575            0                         -1.2201366487e+02         3.7408278983e+01          2.0817844798e+00          
1317074676.768            0                         -1.2201367410e+02         3.7408247304e+01          2.0881622650e+00          
1317074677.991            0                         -1.2201368482e+02         3.7408210823e+01          2.1249033252e+00          
1317074679.189            0                         -1.2201369719e+02         3.7408171143e+01          2.1352384226e+00          
1317074680.336            0                         -1.2201371114e+02         3.7408129133e+01          2.1062127326e+00          
1317074681.525            0                         -1.2201372698e+02         3.7408081888e+01          2.1062825097e+00          
1317074682.701            0                         -1.2201374392e+02         3.7408032204e+01          2.0747109097e+00          
1317074683.896            0                         -1.2201376147e+02         3.7407978482e+01          2.0316152976e+00          
1317074685.134            0                         -1.2201378009e+02         3.7407921958e+01          1.9945004044e+00          
1317074686.394            0                         -1.2201379830e+02         3.7407864598e+01          1.9506451174e+00          
1317074687.629            0                         -1.2201381743e+02         3.7407810075e+01          1.9282521453e+00          
1317074688.773            0                         -1.2201383377e+02         3.7407761061e+01          1.9284254477e+00          
1317074689.915            0                         -1.2201384972e+02         3.7407714383e+01          1.9299087102e+00          
1317074690.990            0                         -1.2201386540e+02         3.7407671331e+01          1.9234374823e+00          
1317074692.133            0                         -1.2201388130e+02         3.7407626100e+01          1.9075570154e+00          
1317074693.291            0                         -1.2201389669e+02         3.7407579178e+01          1.8957730353e+00          
1317074694.452            0                         -1.2201391186e+02         3.7407535225e+01          1.8868260747e+00          
1317074695.581            0                         -1.2201392518e+02         3.7407497239e+01          1.8821767207e+00          
1317074696.774            0                         -1.2201393654e+02         3.7407464007e+01          1.8807180865e+00          
1317074697.954            0                         -1.2201394412e+02         3.7407438503e+01          1.8775725295e+00          
1317074699.141            0                         -1.2201395026e+02         3.7407416699e+01          1.8696777167e+00          
1317074700.384            0                         -1.2201395703e+02         3.7407393511e+01          1.9305996102e+00          
1317074701.762            0                         -1.2201396707e+02         3.7407359846e+01          3.8291884217e+00          
1317074703.114            0                         -1.2201398063e+02         3.7407315814e+01          4.8309516596e+00          
1317074704.375            0                         -1.2201399649e+02         3.7407265318e+01          4.2376983107e+00          
1317074705.570            0                         -1.2201401414e+02         3.7407209749e+01          3.2407735514e+00          
1317074706.755            0                         -1.2201403136e+02         3.7407153805e+01          2.6310125706e+00          
1317074707.892            0                         -1.2201404793e+02         3.7407099631e+01          2.2606652082e+00          
1317074709.011            0                         -1.2201406525e+02         3.7407044924e+01          2.0436964494e+00          
1317074710.157            0                         -1.2201408463e+02         3.7406988096e+01          1.9662665580e+00          
1317074711.274            0                         -1.2201410450e+02         3.7406932519e+01          1.9181569264e+00          
1317074712.455            0                         -1.2201412383e+02         3.7406876283e+01          1.8848725473e+00          
1317074713.586            0                         -1.2201414078e+02         3.7406825463e+01          1.8656971658e+00          
1317074714.736            0                         -1.2201415652e+02         3.7406776834e+01          1.8519083321e+00          
1317074715.923            0                         -1.2201417274e+02         3.7406727972e+01          1.8434267618e+00          
1317074717.124            0                         -1.2201419018e+02         3.7406679336e+01          1.8354097122e+00          
1317074718.268            0                         -1.2201420680e+02         3.7406636446e+01          1.8266382680e+00          
1317074719.446            0                         -1.2201422164e+02         3.7406596747e+01          1.8224132884e+00          
1317074720.628            0                         -1.2201423405e+02         3.7406562012e+01          1.8237253234e+00          
1317074721.843            0                         -1.2201424384e+02         3.7406532045e+01          1.8234294030e+00          
1317074723.086            0                         -1.2201425282e+02         3.7406506698e+01          1.8233149319e+00          
1317074724.314            0                         -1.2201426074e+02         3.7406483853e+01          1.8240910700e+00          
1317074725.525            0                         -1.2201426789e+02         3.7406464252e+01          1.8230480671e+00          
1317074726.657            0                         -1.2201427384e+02         3.7406448361e+01          1.8201612181e+00          
1317074727.773            0                         -1.2201427845e+02         3.7406436883e+01          1.8192517621e+00          
1317074728.965            0                         -1.2201428053e+02         3.7406432190e+01          1.8192610308e+00          
1317074730.126            0                         -1.2201428071e+02         3.7406432031e+01          1.8212186053e+00          
1317074731.239            0                         -1.2201428053e+02         3.7406432222e+01          1.8229625439e+00          
1317074732.416            0                         -1.2201428022e+02         3.7406432335e+01          1.8242982138e+00          
1317074733.559            0                         -1.2201427990e+02         3.7406432426e+01          1.8244784602e+00          
1317074734.742            0                         -1.2201427962e+02         3.7406432478e+01          1.8252773384e+00          
1317074735.921            0                         -1.2201427941e+02         3.7406432559e+01          1.8246939940e+00          
1317074737.152            0                         -1.2201427918e+02         3.7406432617e+01          1.8245918398e+00          
1317074738.325            0                         -1.2201427907e+02         3.7406431972e+01          1.8237388382e+00          
1317074739.458            0                         -1.2201428099e+02         3.7406425453e+01          1.8229236983e+00          
1317074740.632            0                         -1.2201428721e+02         3.7406404250e+01          1.8241271425e+00          
1317074741.770            0                         -1.2201429587e+02         3.7406370037e+01          1.8239055602e+00          
1317074742.919            0                         -1.2201430554e+02         3.7406324147e+01          1.8231220721e+00          
1317074744.086            0                         -1.2201431508e+02         3.7406270427e+01          1.8246664824e+00          
1317074745.218            0                         -1.2201432319e+02         3.7406218481e+01          1.8242082093e+00          
1317074746.341            0                         -1.2201432898e+02         3.7406179870e+01          1.8222135780e+00          
1317074747.532            0                         -1.2201433194e+02         3.7406152426e+01          1.8209591613e+00          
1317074748.698            0                         -1.2201433197e+02         3.7406133416e+01          1.8213396606e+00          
1317074749.876            0                         -1.2201432995e+02         3.7406119253e+01          1.8211298059e+00          
1317074751.036            0                         -1.2201432484e+02         3.7406105201e+01          1.8215466227e+00          
1317074752.200            0                         -1.2201430638e+02         3.7406082575e+01          1.8204343511e+00          
1317074753.379            0                         -1.2201425900e+02         3.7406062209e+01          1.8185636489e+00          
1317074754.538            0                         -1.2201418512e+02         3.7406058567e+01          1.8207317352e+00          
1317074755.723            0                         -1.2201409025e+02         3.7406070672e+01          1.8253488610e+00          
1317074756.906            0                         -1.2201398090e+02         3.7406094226e+01          1.8305570503e+00          
1317074758.101            0                         -1.2201385694e+02         3.7406125493e+01          1.8326174165e+00          
1317074759.207            0                         -1.2201373087e+02         3.7406157975e+01          1.8294517192e+00          
1317074760.342            0                         -1.2201359152e+02         3.7406196153e+01          1.8269717401e+00          
1317074761.535            0                         -1.2201344152e+02         3.7406238607e+01          1.8260551528e+00          
1317074762.712            0                         -1.2201329070e+02         3.7406282483e+01          1.8237144128e+00          
1317074763.864            0                         -1.2201314087e+02         3.7406327901e+01          1.8241398087e+00          
1317074765.034            0                         -1.2201298570e+02         3.7406378487e+01          1.8257890962e+00          
1317074766.221            0                         -1.2201282855e+02         3.7406434377e+01          1.8311966816e+00          
1317074767.383            0                         -1.2201267564e+02         3.7406494923e+01          1.8322355633e+00          
1317074768.560            0                         -1.2201251889e+02         3.7406558271e+01          1.8370687630e+00          
1317074769.680            0                         -1.2201237146e+02         3.7406619521e+01          1.8468803747e+00          
1317074770.846            0                         -1.2201222349e+02         3.7406683706e+01          1.8400459904e+00          
1317074772.037            0                         -1.2201207934e+02         3.7406744369e+01          1.8397442346e+00          
1317074773.192            0                         -1.2201194804e+02         3.7406795137e+01          1.8367054963e+00          
1317074774.276            0                         -1.2201183613e+02         3.7406835984e+01          1.8334274571e+00          
1317074775.402            0                         -1.2201172660e+02         3.7406871708e+01          1.8339079587e+00          
1317074776.548            0                         -1.2201161630e+02         3.7406901960e+01          1.8328377759e+00          
1317074777.728            0                         -1.2201150128e+02         3.7406925521e+01          1.8341056162e+00          
1317074778.888            0                         -1.2201137744e+02         3.7406942761e+01          1.8348353052e+00          
1317074780.096            0                         -1.2201123413e+02         3.7406954854e+01          1.8385845732e+00          
1317074781.204            0                         -1.2201108898e+02         3.7406959442e+01          1.8444128003e+00          
1317074782.345            0                         -1.2201092791e+02         3.7406957783e+01          1.8400968611e+00          
1317074783.528            0                         -1.2201075094e+02         3.7406952511e+01          1.8365386567e+00          
1317074784.657            0                         -1.2201057865e+02         3.7406946405e+01          1.8347079113e+00          
1317074785.782            0                         -1.2201040769e+02         3.7406947084e+01          1.8299466331e+00          
1317074786.901            0                         -1.2201023908e+02         3.7406960258e+01          1.8271534699e+00          
1317074788.090            0                         -1.2201006004e+02         3.7406987305e+01          1.8261031211e+00          
1317074789.246            0                         -1.2200988741e+02         3.7407020648e+01          1.8320241495e+00          
1317074790.350            0                         -1.2200984570e+02         3.7407029328e+01          1.8386498902e+00          
1317074791.515            0                         -1.2200984570e+02         3.7407029328e+01          1.8449378751e+00          
1317074792.680            0                         -1.2200984570e+02         3.7407029328e+01          1.8500044018e+00          
1317074793.866            0                         -1.2200936820e+02         3.7407144172e+01          1.8527700415e+00          
1317074795.015            0                         -1.2200894460e+02         3.7407245923e+01          1.8551281518e+00          
1317074796.187            0                         -1.2200876272e+02         3.7407287054e+01          1.8535693679e+00          
1317074797.304            0                         -1.2200859178e+02         3.7407324149e+01          1.8545516774e+00          
1317074798.459            0                         -1.2200841254e+02         3.7407362578e+01          1.8563981996e+00          
1317074799.598            0                         -1.2200823729e+02         3.7407399072e+01          1.8568388732e+00          
1317074800.714            0                         -1.2200806657e+02         3.7407435873e+01          1.8580152239e+00          
1317074801.834            0                         -1.2200789674e+02         3.7407474633e+01          1.8615254469e+00          
1317074803.020            0                         -1.2200771504e+02         3.7407518560e+01          1.8612318716e+00          
1317074804.193            0                         -1.2200753542e+02         3.7407561240e+01          1.8592035816e+00          
1317074805.352            0                         -1.2200735757e+02         3.7407600547e+01          1.8655487216e+00          
1317074806.516            0                         -1.2200717600e+02         3.7407642344e+01          1.8722199989e+00          
1317074807.714            0                         -1.2200699067e+02         3.7407688540e+01          1.8804263625e+00          
1317074808.850            0                         -1.2200681390e+02         3.7407731431e+01          1.8837531215e+00          
1317074810.012            0                         -1.2200662997e+02         3.7407768846e+01          1.8946919489e+00          
1317074811.144            0                         -1.2200645135e+02         3.7407803448e+01          1.9136319073e+00          
1317074812.316            0                         -1.2200626718e+02         3.7407842400e+01          1.9136623223e+00          
1317074813.399            0                         -1.2200609772e+02         3.7407879280e+01          1.9092599921e+00          
1317074814.551            0                         -1.2200592052e+02         3.7407917503e+01          1.9095014742e+00          
1317074815.691            0                         -1.2200574939e+02         3.7407955333e+01          1.9053738286e+00          
1317074816.837            0                         -1.2200558245e+02         3.7407993084e+01          1.9063623185e+00          
1317074818.069            0                         -1.2200540795e+02         3.7408033248e+01          1.9057430620e+00          
1317074819.231            0                         -1.2200524980e+02         3.7408069282e+01          1.9055277136e+00          
1317074820.339            0                         -1.2200511253e+02         3.7408102088e+01          1.9041407169e+00          
1317074821.481            0                         -1.2200499179e+02         3.7408141306e+01          1.9036908141e+00          
1317074822.651            0                         -1.2200489003e+02         3.7408197508e+01          1.8990095166e+00          
1317074823.814            0                         -1.2200481356e+02         3.7408275168e+01          1.8907326172e+00          
1317074825.016            0                         -1.2200475636e+02         3.7408377635e+01          1.8827171694e+00          
1317074826.158            0                         -1.2200471068e+02         3.7408491538e+01          1.8786846230e+00          
1317074827.307            0                         -1.2200466274e+02         3.7408618733e+01          1.9151428843e+00          
1317074828.406            0                         -1.2200461763e+02         3.7408752591e+01          1.9785533708e+00          
1317074829.594            0                         -1.2200456743e+02         3.7408906347e+01          1.9695178427e+00          
1317074830.782            0                         -1.2200451461e+02         3.7409070362e+01          1.9330137663e+00          
1317074831.923            0                         -1.2200446303e+02         3.7409230645e+01          1.9253571148e+00          
1317074833.036            0                         -1.2200441350e+02         3.7409387398e+01          1.9142434508e+00          
1317074834.209            0                         -1.2200436047e+02         3.7409552248e+01          1.9071034386e+00          
1317074835.364            0                         -1.2200430713e+02         3.7409711963e+01          1.9044121210e+00          
1317074836.536            0                         -1.2200425530e+02         3.7409871667e+01          1.8990761872e+00          
1317074837.680            0                         -1.2200420552e+02         3.7410024389e+01          1.8947050174e+00          
1317074838.835            0                         -1.2200415528e+02         3.7410176287e+01          1.8933190125e+00          
1317074839.994            0                         -1.2200410492e+02         3.7410325854e+01          1.8894458608e+00          
1317074841.178            0                         -1.2200405972e+02         3.7410473566e+01          1.8861241568e+00          
1317074842.309            0                         -1.2200401752e+02         3.7410616310e+01          1.8833581848e+00          
1317074843.499            0                         -1.2200396686e+02         3.7410767849e+01          1.8824981347e+00          
1317074844.620            0                         -1.2200391926e+02         3.7410911143e+01          1.8874399179e+00          
1317074845.800            0                         -1.2200386962e+02         3.7411060715e+01          1.8929371046e+00          
1317074846.941            0                         -1.2200382603e+02         3.7411200582e+01          1.8972143362e+00          
1317074848.088            0                         -1.2200378364e+02         3.7411338011e+01          1.8949560541e+00          
1317074849.247            0                         -1.2200374021e+02         3.7411477410e+01          1.8932017638e+00          
