y_parameter,  pressure,   date_time,     slope, intercept,                         comment
          ,          ,            ,          ,          ,         scale(orig)=6.93792e-05
          ,          ,            ,          ,          ,         offset(orig)=   7.01238
          ,          ,            ,          ,          ,                  P(atm)=767.315
          ,          ,            ,          ,          ,             P(cav_open)=777.905
    0.1789,   40.6417,1492714407.3,  203.5852,    2.9704,                                
    0.1803,   40.5176,1492714408.7,  203.5755,    2.9766,                                
    0.1737,   40.3957,1492714410.1,  203.5488,    2.9898,                                
    0.1937,   40.2618,1492714411.6,  203.5488,    2.9898,                                
    0.1788,   40.1227,1492714413.1,  203.5441,    2.9928,                                
    0.1915,   39.9998,1492714414.5,  203.5555,    2.9855,                                
    0.1831,   39.8603,1492714416.1,  203.5555,    2.9855,                                
    0.1914,   39.7394,1492714417.5,  203.5616,    2.9816,                                
    0.1806,   39.6100,1492714418.9,  203.5580,    2.9839,                                
    0.1746,   39.4897,1492714420.3,  203.5521,    2.9877,                                
    0.1783,   39.3649,1492714421.7,  203.5521,    2.9877,                                
    0.1762,   39.2396,1492714423.2,  203.5449,    2.9923,                                
    0.1714,   39.1237,1492714424.5,  203.5533,    2.9918,                                
    0.1744,   39.0074,1492714425.9,  203.5533,    2.9918,                                
    0.1709,   38.8855,1492714427.3,  203.5639,    2.9850,                                
    0.1715,   38.7687,1492714428.7,  203.5639,    2.9850,                                
    0.1716,   38.6508,1492714430.1,  203.5639,    2.9850,                                
    0.1720,   38.5409,1492714431.4,  203.5622,    2.9861,                                
    0.1702,   38.4318,1492714432.7,  203.5417,    2.9992,                                
    0.1644,   38.3111,1492714434.1,  203.5292,    3.0057,                                
    0.1636,   38.1916,1492714435.6,  203.5292,    3.0057,                                
    0.1649,   38.0725,1492714437.0,  203.5778,    2.9744,                                
    0.1688,   37.9493,1492714438.5,  203.5751,    2.9761,                                
    0.1747,   37.8308,1492714439.9,  203.5751,    2.9761,                                
    0.1771,   37.7161,1492714441.3,  203.5609,    2.9851,                                
    0.1670,   37.5987,1492714442.7,  203.5609,    2.9851,                                
    0.1643,   37.4832,1492714444.1,  203.5593,    2.9862,                                
    0.1529,   37.3714,1492714445.5,  203.5284,    3.0050,                                
    0.1623,   37.2521,1492714447.0,  203.5284,    3.0050,                                
    0.1651,   37.1436,1492714448.3,  203.5643,    2.9820,                                
    0.1738,   37.0347,1492714449.7,  203.5643,    2.9820,                                
    0.1614,   36.9282,1492714451.0,  203.5581,    2.9859,                                
    0.1646,   36.8144,1492714452.4,  203.5484,    2.9921,                                
    0.1647,   36.7125,1492714453.7,  203.5484,    2.9921,                                
    0.1730,   36.6021,1492714455.1,  203.5404,    2.9972,                                
    0.1660,   36.4852,1492714456.6,  203.5300,    3.0037,                                
    0.1606,   36.3681,1492714458.1,  203.5300,    3.0037,                                
    0.1618,   36.2532,1492714459.6,  203.5351,    3.0005,                                
    0.1623,   36.1502,1492714461.0,  203.5351,    3.0005,                                
    0.1559,   36.0450,1492714462.4,  203.5190,    3.0107,                                
    0.1587,   35.9347,1492714463.8,  203.5157,    3.0128,                                
    0.1529,   35.8292,1492714465.2,  203.5157,    3.0128,                                
    0.1587,   35.7258,1492714466.6,  203.5155,    3.0129,                                
    0.1581,   35.6210,1492714468.0,  203.5155,    3.0129,                                
    0.1573,   35.5178,1492714469.4,  203.5051,    3.0195,                                
    0.1664,   35.4143,1492714470.7,  203.4881,    3.0302,                                
    0.1549,   35.3087,1492714472.2,  203.4881,    3.0302,                                
    0.1554,   35.2094,1492714473.5,  203.5367,    2.9992,                                
    0.1521,   35.1065,1492714474.9,  203.5367,    2.9992,                                
    0.1545,   35.0075,1492714476.3,  203.5305,    3.0031,                                
    0.1550,   34.9135,1492714477.6,  203.5305,    3.0031,                                
    0.1567,   34.8200,1492714478.9,  203.5305,    3.0031,                                
    0.1607,   34.7213,1492714480.2,  203.5305,    3.0031,                                
    0.1627,   34.6275,1492714481.6,  203.5305,    3.0031,                                
    0.1532,   34.5338,1492714482.9,  203.5305,    3.0031,                                
    0.1511,   34.4295,1492714484.3,  203.4993,    3.0228,                                
    0.1494,   34.3251,1492714485.8,  203.5104,    3.0158,                                
    0.1533,   34.2289,1492714487.2,  203.5104,    3.0158,                                
    0.1462,   34.1324,1492714488.5,  203.5053,    3.0189,                                
    0.1514,   34.0370,1492714489.9,  203.5053,    3.0189,                                
    0.1503,   33.9451,1492714491.2,  203.5071,    3.0177,                                
    0.1597,   33.8568,1492714492.6,  203.5071,    3.0177,                                
    0.1447,   33.7658,1492714493.9,  203.5015,    3.0201,                                
    0.1469,   33.6701,1492714495.3,  203.5021,    3.0198,                                
    0.1445,   33.5772,1492714496.7,  203.5021,    3.0198,                                
    0.1402,   33.4830,1492714498.1,  203.5118,    3.0153,                                
    0.1496,   33.3868,1492714499.5,  203.5118,    3.0153,                                
    0.1535,   33.2966,1492714500.9,  203.5017,    3.0216,                                
    0.1431,   33.1979,1492714502.3,  203.5017,    3.0216,                                
    0.1430,   33.1094,1492714503.7,  203.5154,    3.0129,                                
    0.1449,   33.0188,1492714505.0,  203.5154,    3.0129,                                
    0.1420,   32.9302,1492714506.4,  203.5138,    3.0140,                                
    0.1449,   32.8436,1492714507.8,  203.5138,    3.0140,                                
    0.1557,   32.7583,1492714509.1,  203.4975,    3.0242,                                
    0.1489,   32.6689,1492714510.4,  203.4975,    3.0242,                                
    0.1603,   32.5707,1492714511.9,  203.5068,    3.0183,                                
    0.1435,   32.4698,1492714513.5,  203.4946,    3.0259,                                
    0.1417,   32.3855,1492714514.9,  203.4946,    3.0259,                                
    0.1430,   32.2896,1492714516.4,  203.4844,    3.0323,                                
    0.1361,   32.2012,1492714517.8,  203.4949,    3.0279,                                
    0.1351,   32.1025,1492714519.4,  203.5084,    3.0195,                                
    0.1364,   32.0030,1492714521.0,  203.5009,    3.0242,                                
    0.1400,   31.9095,1492714522.6,  203.5009,    3.0242,                                
    0.1365,   31.8234,1492714524.0,  203.5075,    3.0200,                                
    0.1410,   31.7381,1492714525.4,  203.5075,    3.0200,                                
    0.1412,   31.6537,1492714526.8,  203.4992,    3.0252,                                
    0.1376,   31.5657,1492714528.3,  203.4992,    3.0252,                                
    0.1391,   31.4837,1492714529.6,  203.4992,    3.0252,                                
    0.1334,   31.3989,1492714531.1,  203.4992,    3.0252,                                
    0.1326,   31.3130,1492714532.5,  203.4859,    3.0335,                                
    0.1390,   31.2293,1492714534.0,  203.4689,    3.0440,                                
    0.1396,   31.1472,1492714535.4,  203.4689,    3.0440,                                
    0.1320,   31.0682,1492714536.7,  203.4624,    3.0481,                                
    0.1326,   30.9859,1492714538.1,  203.4624,    3.0481,                                
    0.1289,   30.9125,1492714539.4,  203.4316,    3.0672,                                
    0.1286,   30.8355,1492714540.8,  203.4333,    3.0651,                                
    0.1297,   30.7582,1492714542.1,  203.4333,    3.0651,                                
    0.1352,   30.6818,1492714543.5,  203.4252,    3.0701,                                
    0.1311,   30.5993,1492714545.0,  203.4252,    3.0701,                                
    0.1323,   30.5166,1492714546.4,  203.4123,    3.0781,                                
    0.1277,   30.4366,1492714547.9,  203.4123,    3.0781,                                
    0.1286,   30.3561,1492714549.4,  203.4055,    3.0823,                                
    0.1272,   30.2756,1492714550.8,  203.4055,    3.0823,                                
    0.1234,   30.1996,1492714552.2,  203.4157,    3.0806,                                
    0.1309,   30.1279,1492714553.6,  203.4157,    3.0806,                                
    0.1271,   30.0556,1492714554.9,  203.4064,    3.0864,                                
    0.1275,   29.9806,1492714556.3,  203.4064,    3.0864,                                
    0.1318,   29.9076,1492714557.6,  203.4064,    3.0864,                                
    0.1235,   29.8271,1492714559.1,  203.3876,    3.0979,                                
    0.1332,   29.7516,1492714560.5,  203.3876,    3.0979,                                
    0.1283,   29.6720,1492714562.0,  203.3726,    3.1073,                                
    0.1241,   29.5967,1492714563.5,  203.3726,    3.1073,                                
    0.1262,   29.5185,1492714565.0,  203.3652,    3.1118,                                
    0.1236,   29.4422,1492714566.5,  203.3652,    3.1118,                                
    0.1316,   29.3630,1492714568.0,  203.3487,    3.1220,                                
    0.1206,   29.2937,1492714569.4,  203.3487,    3.1220,                                
    0.1266,   29.2198,1492714570.8,  203.3487,    3.1220,                                
    0.1242,   29.1509,1492714572.2,  203.3518,    3.1201,                                
    0.1229,   29.0828,1492714573.6,  203.3518,    3.1201,                                
    0.1255,   29.0163,1492714574.9,  203.3484,    3.1222,                                
    0.1372,   28.9446,1492714576.3,  203.3484,    3.1222,                                
    0.1314,   28.8785,1492714577.7,  203.3484,    3.1222,                                
    0.1248,   28.8134,1492714579.0,  203.3683,    3.1098,                                
    0.1187,   28.7408,1492714580.6,  203.3683,    3.1098,                                
    0.1224,   28.6654,1492714582.1,  203.3683,    3.1098,                                
    0.1402,   28.5964,1492714583.6,  203.3942,    3.0938,                                
    0.1180,   28.5238,1492714585.1,  203.4022,    3.0905,                                
    0.1162,   28.4553,1492714586.5,  203.4022,    3.0905,                                
    0.1201,   28.3839,1492714588.1,  203.3933,    3.0960,                                
    0.1265,   28.3125,1492714589.6,  203.3933,    3.0960,                                
    0.1190,   28.2431,1492714591.1,  203.3987,    3.0927,                                
    0.1283,   28.1781,1492714592.4,  203.3987,    3.0927,                                
    0.1314,   28.1080,1492714594.0,  203.3907,    3.0976,                                
    0.1224,   28.0438,1492714595.4,  203.3907,    3.0976,                                
    0.1178,   27.9824,1492714596.7,  203.3747,    3.1074,                                
    0.1192,   27.9170,1492714598.1,  203.3747,    3.1074,                                
    0.1237,   27.8503,1492714599.7,  203.3747,    3.1074,                                
    0.1165,   27.7870,1492714601.1,  203.3619,    3.1153,                                
    0.1162,   27.7237,1492714602.5,  203.3619,    3.1153,                                
    0.1178,   27.6621,1492714603.9,  203.3619,    3.1153,                                
    0.1182,   27.5994,1492714605.3,  203.3619,    3.1153,                                
    0.1189,   27.5380,1492714606.7,  203.3619,    3.1153,                                
    0.1258,   27.4775,1492714608.1,  203.3501,    3.1225,                                
    0.1188,   27.4197,1492714609.4,  203.3501,    3.1225,                                
    0.1198,   27.3618,1492714610.8,  203.3556,    3.1192,                                
    0.1135,   27.3022,1492714612.2,  203.3506,    3.1242,                                
    0.1158,   27.2443,1492714613.6,  203.3506,    3.1242,                                
    0.1189,   27.1897,1492714614.9,  203.3506,    3.1242,                                
    0.1145,   27.1344,1492714616.2,  203.3506,    3.1242,                                
    0.1207,   27.0779,1492714617.5,  203.3827,    3.1044,                                
    0.1175,   27.0214,1492714618.9,  203.3827,    3.1044,                                
    0.1222,   26.9683,1492714620.2,  203.3827,    3.1044,                                
    0.1116,   26.9164,1492714621.6,  203.3805,    3.1058,                                
    0.1177,   26.8613,1492714622.9,  203.3805,    3.1058,                                
    0.1121,   26.8107,1492714624.3,  203.3805,    3.1058,                                
    0.1186,   26.7560,1492714625.6,  203.3754,    3.1089,                                
    0.1140,   26.6976,1492714627.0,  203.3754,    3.1089,                                
    0.1152,   26.6437,1492714628.4,  203.3754,    3.1089,                                
    0.1129,   26.5891,1492714629.7,  203.3664,    3.1144,                                
    0.1105,   26.5348,1492714631.0,  203.3441,    3.1280,                                
    0.1122,   26.4819,1492714632.3,  203.3441,    3.1280,                                
    0.1280,   26.4288,1492714633.7,  203.3441,    3.1280,                                
    0.1107,   26.3730,1492714635.1,  203.3441,    3.1280,                                
    0.1093,   26.3179,1492714636.6,  203.3309,    3.1361,                                
    0.1134,   26.2641,1492714638.0,  203.3326,    3.1350,                                
    0.1020,   26.2100,1492714639.4,  203.3326,    3.1350,                                
    0.1098,   26.1580,1492714640.7,  203.3326,    3.1350,                                
    0.1269,   26.1081,1492714642.1,  203.3466,    3.1264,                                
    0.1065,   26.0561,1492714643.4,  203.3466,    3.1264,                                
    0.1237,   26.0040,1492714644.8,  203.3466,    3.1264,                                
    0.1056,   25.9547,1492714646.2,  203.3355,    3.1332,                                
    0.1068,   25.9004,1492714647.5,  203.3355,    3.1332,                                
    0.1099,   25.8499,1492714648.9,  203.3355,    3.1332,                                
    0.1086,   25.8013,1492714650.3,  203.3290,    3.1372,                                
    0.1072,   25.7486,1492714651.8,  203.3290,    3.1372,                                
    0.1125,   25.6989,1492714653.2,  203.3290,    3.1372,                                
    0.1048,   25.6490,1492714654.6,  203.3220,    3.1414,                                
    0.1075,   25.5966,1492714656.0,  203.3220,    3.1414,                                
    0.1198,   25.5487,1492714657.4,  203.3202,    3.1425,                                
    0.1113,   25.5003,1492714658.8,  203.3202,    3.1425,                                
    0.1084,   25.4526,1492714660.2,  203.3202,    3.1425,                                
    0.1065,   25.4035,1492714661.6,  203.3198,    3.1427,                                
    0.1033,   25.3547,1492714663.0,  203.3198,    3.1427,                                
    0.1177,   25.3098,1492714664.3,  203.3198,    3.1427,                                
    0.0980,   25.2661,1492714665.6,  203.3116,    3.1460,                                
    0.1049,   25.2225,1492714666.9,  203.2905,    3.1587,                                
    0.1166,   25.1765,1492714668.3,  203.2905,    3.1587,                                
    0.0988,   25.1309,1492714669.7,  203.2905,    3.1587,                                
    0.1016,   25.0843,1492714671.1,  203.2930,    3.1572,                                
    0.1157,   25.0361,1492714672.5,  203.2930,    3.1572,                                
    0.1079,   24.9901,1492714673.8,  203.2930,    3.1572,                                
    0.1069,   24.9445,1492714675.2,  203.2956,    3.1556,                                
    0.1040,   24.9006,1492714676.5,  203.2956,    3.1556,                                
    0.1137,   24.8580,1492714677.8,  203.2956,    3.1556,                                
    0.1025,   24.8135,1492714679.2,  203.2937,    3.1567,                                
    0.1066,   24.7678,1492714680.6,  203.2937,    3.1567,                                
    0.1014,   24.7186,1492714682.2,  203.2937,    3.1567,                                
    0.1165,   24.6739,1492714683.6,  203.2937,    3.1567,                                
    0.1003,   24.6281,1492714685.0,  203.3113,    3.1460,                                
    0.1036,   24.5830,1492714686.5,  203.3113,    3.1460,                                
    0.1045,   24.5369,1492714687.9,  203.3113,    3.1460,                                
    0.1052,   24.4941,1492714689.3,  203.3113,    3.1460,                                
    0.0990,   24.4478,1492714690.8,  203.3043,    3.1503,                                
    0.1069,   24.4044,1492714692.2,  203.3043,    3.1503,                                
    0.1165,   24.3578,1492714693.7,  203.3043,    3.1503,                                
    0.1007,   24.3143,1492714695.2,  203.2914,    3.1581,                                
    0.0972,   24.2735,1492714696.6,  203.2914,    3.1581,                                
    0.0998,   24.2332,1492714698.0,  203.2914,    3.1581,                                
    0.0996,   24.1889,1492714699.5,  203.2914,    3.1581,                                
    0.1186,   24.1472,1492714700.9,  203.2793,    3.1654,                                
    0.1012,   24.1061,1492714702.3,  203.2793,    3.1654,                                
    0.0996,   24.0637,1492714703.8,  203.2793,    3.1654,                                
    0.1027,   24.0193,1492714705.4,  203.2993,    3.1532,                                
    0.1016,   23.9796,1492714706.8,  203.2993,    3.1532,                                
    0.0971,   23.9409,1492714708.2,  203.2993,    3.1532,                                
    0.1066,   23.9015,1492714709.6,  203.2993,    3.1532,                                
    0.0958,   23.8618,1492714711.0,  203.2993,    3.1532,                                
    0.0997,   23.8230,1492714712.4,  203.2880,    3.1601,                                
    0.0990,   23.7791,1492714713.9,  203.2880,    3.1601,                                
    0.0935,   23.7413,1492714715.3,  203.2880,    3.1601,                                
    0.0995,   23.7020,1492714716.7,  203.2880,    3.1601,                                
    0.1079,   23.6646,1492714718.1,  203.2967,    3.1548,                                
    0.1008,   23.6264,1492714719.5,  203.2967,    3.1548,                                
    0.1012,   23.5908,1492714720.9,  203.2967,    3.1548,                                
    0.0943,   23.5541,1492714722.3,  203.2967,    3.1548,                                
    0.1024,   23.5178,1492714723.7,  203.2967,    3.1548,                                
    0.0945,   23.4813,1492714725.1,  203.2967,    3.1548,                                
    0.0950,   23.4442,1492714726.5,  203.2967,    3.1548,                                
    0.1058,   23.4072,1492714727.9,  203.2967,    3.1548,                                
    0.1004,   23.3719,1492714729.3,  203.2967,    3.1548,                                
    0.0942,   23.3360,1492714730.7,  203.2880,    3.1600,                                
    0.0976,   23.3013,1492714732.0,  203.2880,    3.1600,                                
    0.0907,   23.2674,1492714733.4,  203.2656,    3.1735,                                
    0.1054,   23.2302,1492714734.8,  203.2656,    3.1735,                                
    0.0897,   23.1961,1492714736.2,  203.2666,    3.1729,                                
    0.1130,   23.1601,1492714737.6,  203.2666,    3.1729,                                
    0.1001,   23.1287,1492714738.8,  203.2666,    3.1729,                                
    0.0951,   23.0958,1492714740.2,  203.2666,    3.1729,                                
    0.0890,   23.0615,1492714741.6,  203.2583,    3.1779,                                
    0.0961,   23.0272,1492714742.9,  203.2583,    3.1779,                                
    0.0994,   22.9944,1492714744.3,  203.2583,    3.1779,                                
    0.0908,   22.9605,1492714745.8,  203.2583,    3.1779,                                
    0.0941,   22.9280,1492714747.2,  203.2583,    3.1779,                                
    0.1003,   22.8955,1492714748.5,  203.2481,    3.1841,                                
    0.0935,   22.8658,1492714749.8,  203.2481,    3.1841,                                
    0.0937,   22.8336,1492714751.2,  203.2481,    3.1841,                                
    0.0959,   22.8038,1492714752.5,  203.2481,    3.1841,                                
    0.1082,   22.7738,1492714753.8,  203.2363,    3.1912,                                
    0.0907,   22.7443,1492714755.2,  203.2363,    3.1912,                                
    0.0849,   22.7138,1492714756.5,  203.2176,    3.1983,                                
    0.0880,   22.6819,1492714757.8,  203.2176,    3.1983,                                
    0.0843,   22.6535,1492714759.2,  203.2148,    3.2000,                                
    0.0962,   22.6221,1492714760.5,  203.2148,    3.2000,                                
    0.0881,   22.5924,1492714761.8,  203.2148,    3.2000,                                
    0.0886,   22.5582,1492714763.3,  203.2148,    3.2000,                                
    0.1058,   22.5292,1492714764.7,  203.2148,    3.2000,                                
    0.0876,   22.5009,1492714766.1,  203.2027,    3.2072,                                
    0.0880,   22.4752,1492714767.4,  203.2027,    3.2072,                                
    0.0918,   22.4476,1492714768.8,  203.2027,    3.2072,                                
    0.0821,   22.4180,1492714770.2,  203.2173,    3.2017,                                
    0.0876,   22.3888,1492714771.5,  203.2173,    3.2017,                                
    0.0896,   22.3588,1492714772.9,  203.2168,    3.2020,                                
    0.0900,   22.3285,1492714774.4,  203.2168,    3.2020,                                
    0.0887,   22.2986,1492714775.8,  203.2168,    3.2020,                                
    0.1018,   22.2697,1492714777.2,  203.2168,    3.2020,                                
    0.0926,   22.2442,1492714778.6,  203.2168,    3.2020,                                
    0.0907,   22.2155,1492714780.0,  203.2195,    3.2004,                                
    0.0948,   22.1854,1492714781.4,  203.2195,    3.2004,                                
    0.0935,   22.1539,1492714782.9,  203.2195,    3.2004,                                
    0.0886,   22.1252,1492714784.3,  203.2195,    3.2004,                                
    0.0927,   22.0955,1492714785.8,  203.2195,    3.2004,                                
    0.0961,   22.0676,1492714787.1,  203.2033,    3.2101,                                
    0.0896,   22.0385,1492714788.6,  203.2033,    3.2101,                                
    0.0856,   22.0100,1492714790.0,  203.2033,    3.2101,                                
    0.0935,   21.9826,1492714791.4,  203.2033,    3.2101,                                
    0.0842,   21.9557,1492714792.7,  203.1897,    3.2182,                                
    0.0879,   21.9297,1492714794.1,  203.1897,    3.2182,                                
    0.0906,   21.9035,1492714795.5,  203.1897,    3.2182,                                
    0.0873,   21.8754,1492714796.9,  203.1897,    3.2182,                                
    0.0793,   21.8488,1492714798.3,  203.1840,    3.2204,                                
    0.0889,   21.8206,1492714799.7,  203.1840,    3.2204,                                
    0.0970,   21.7935,1492714801.2,  203.1699,    3.2288,                                
    0.0851,   21.7685,1492714802.6,  203.1699,    3.2288,                                
    0.0904,   21.7423,1492714804.0,  203.1699,    3.2288,                                
    0.0882,   21.7157,1492714805.4,  203.1699,    3.2288,                                
    0.0930,   21.6894,1492714806.8,  203.1699,    3.2288,                                
    0.0883,   21.6658,1492714808.2,  203.1613,    3.2339,                                
    0.0939,   21.6404,1492714809.6,  203.1613,    3.2339,                                
    0.0890,   21.6152,1492714811.0,  203.1613,    3.2339,                                
    0.0875,   21.5913,1492714812.3,  203.1613,    3.2339,                                
    0.0892,   21.5674,1492714813.7,  203.1613,    3.2339,                                
    0.0814,   21.5427,1492714815.0,  203.1363,    3.2488,                                
    0.0883,   21.5193,1492714816.4,  203.1363,    3.2488,                                
    0.0919,   21.4950,1492714817.8,  203.1363,    3.2488,                                
    0.0858,   21.4727,1492714819.1,  203.1363,    3.2488,                                
    0.0810,   21.4516,1492714820.4,  203.1363,    3.2488,                                
    0.0924,   21.4284,1492714821.8,  203.1363,    3.2488,                                
    0.0850,   21.4054,1492714823.1,  203.1363,    3.2488,                                
    0.0825,   21.3824,1492714824.5,  203.1654,    3.2313,                                
    0.0805,   21.3604,1492714825.8,  203.1654,    3.2313,                                
    0.0879,   21.3400,1492714827.1,  203.1654,    3.2313,                                
    0.0869,   21.3171,1492714828.5,  203.1654,    3.2313,                                
    0.0902,   21.2930,1492714829.9,  203.1654,    3.2313,                                
    0.1028,   21.2714,1492714831.2,  203.1654,    3.2313,                                
    0.0890,   21.2498,1492714832.5,  203.1654,    3.2313,                                
    0.0893,   21.2284,1492714833.8,  203.1580,    3.2357,                                
    0.0810,   21.2069,1492714835.2,  203.1580,    3.2357,                                
    0.0869,   21.1852,1492714836.5,  203.1580,    3.2357,                                
    0.0847,   21.1642,1492714837.8,  203.1580,    3.2357,                                
    0.0926,   21.1420,1492714839.2,  203.1580,    3.2357,                                
    0.0883,   21.1214,1492714840.6,  203.1580,    3.2357,                                
    0.0873,   21.0975,1492714842.1,  203.1845,    3.2197,                                
    0.0821,   21.0743,1492714843.6,  203.1845,    3.2197,                                
    0.1011,   21.0524,1492714845.0,  203.1845,    3.2197,                                
    0.0878,   21.0314,1492714846.4,  203.1845,    3.2197,                                
    0.0865,   21.0113,1492714847.7,  203.1845,    3.2197,                                
    0.0766,   20.9888,1492714849.1,  203.1845,    3.2197,                                
    0.0986,   20.9646,1492714850.7,  203.1845,    3.2197,                                
    0.0848,   20.9413,1492714852.3,  203.1917,    3.2154,                                
    0.0866,   20.9206,1492714853.7,  203.1917,    3.2154,                                
    0.0847,   20.9003,1492714855.1,  203.1917,    3.2154,                                
    0.0868,   20.8779,1492714856.6,  203.1917,    3.2154,                                
    0.0851,   20.8567,1492714858.0,  203.1917,    3.2154,                                
    0.0934,   20.8373,1492714859.4,  203.1917,    3.2154,                                
    0.0817,   20.8178,1492714860.7,  203.1917,    3.2154,                                
    0.0881,   20.7968,1492714862.1,  203.2208,    3.1978,                                
    0.0835,   20.7774,1492714863.6,  203.2208,    3.1978,                                
    0.0793,   20.7565,1492714864.9,  203.2208,    3.1978,                                
    0.0857,   20.7389,1492714866.3,  203.2208,    3.1978,                                
    0.0788,   20.7206,1492714867.6,  203.2208,    3.1978,                                
    0.0809,   20.7014,1492714868.9,  203.2208,    3.1978,                                
    0.0811,   20.6816,1492714870.3,  203.2208,    3.1978,                                
    0.0851,   20.6625,1492714871.8,  203.2245,    3.1956,                                
    0.0902,   20.6430,1492714873.2,  203.2245,    3.1956,                                
    0.0819,   20.6241,1492714874.7,  203.2245,    3.1956,                                
    0.0869,   20.6058,1492714876.0,  203.2245,    3.1956,                                
    0.0727,   20.5887,1492714877.3,  203.2262,    3.1950,                                
    0.0844,   20.5708,1492714878.6,  203.2262,    3.1950,                                
    0.0806,   20.5513,1492714880.0,  203.2262,    3.1950,                                
    0.0809,   20.5348,1492714881.3,  203.2158,    3.2012,                                
    0.0815,   20.5186,1492714882.7,  203.2158,    3.2012,                                
    0.0867,   20.5015,1492714884.0,  203.2158,    3.2012,                                
    0.0802,   20.4815,1492714885.5,  203.2158,    3.2012,                                
    0.0832,   20.4644,1492714886.8,  203.2158,    3.2012,                                
    0.0819,   20.4462,1492714888.2,  203.2158,    3.2012,                                
    0.0752,   20.4299,1492714889.5,  203.2158,    3.2012,                                
    0.0846,   20.4122,1492714890.9,  203.2158,    3.2012,                                
    0.0739,   20.3953,1492714892.2,  203.2166,    3.2007,                                
    0.0748,   20.3778,1492714893.6,  203.2166,    3.2007,                                
    0.0905,   20.3620,1492714894.9,  203.2166,    3.2007,                                
    0.0760,   20.3456,1492714896.3,  203.2166,    3.2007,                                
    0.0996,   20.3283,1492714897.7,  203.2166,    3.2007,                                
    0.0809,   20.3098,1492714899.2,  203.2166,    3.2007,                                
    0.0796,   20.2932,1492714900.5,  203.2166,    3.2007,                                
    0.0804,   20.2742,1492714902.0,  203.2166,    3.2007,                                
    0.0761,   20.2585,1492714903.4,  203.2136,    3.2025,                                
    0.0892,   20.2420,1492714904.8,  203.2136,    3.2025,                                
    0.0826,   20.2256,1492714906.1,  203.2136,    3.2025,                                
    0.0811,   20.2099,1492714907.5,  203.2136,    3.2025,                                
    0.0973,   20.1933,1492714908.9,  203.2136,    3.2025,                                
    0.0754,   20.1766,1492714910.3,  203.2136,    3.2025,                                
    0.0973,   20.1615,1492714911.7,  203.2136,    3.2025,                                
    0.0728,   20.1455,1492714913.1,  203.2136,    3.2025,                                
    0.0752,   20.1293,1492714914.5,  203.1995,    3.2109,                                
    0.0861,   20.1120,1492714916.0,  203.1995,    3.2109,                                
    0.0799,   20.0955,1492714917.4,  203.1995,    3.2109,                                
    0.0785,   20.0786,1492714918.7,  203.1995,    3.2109,                                
    0.0804,   20.0623,1492714920.1,  203.1995,    3.2109,                                
    0.0760,   20.0465,1492714921.5,  203.1995,    3.2109,                                
    0.0888,   20.0309,1492714922.9,  203.1995,    3.2109,                                
    0.0828,   20.0133,1492714924.3,  203.1995,    3.2109,                                
    0.0957,   19.9975,1492714925.8,  203.1950,    3.2136,                                
    0.0805,   19.9827,1492714927.2,  203.1950,    3.2136,                                
    0.0838,   19.9677,1492714928.5,  203.1950,    3.2136,                                
    0.0808,   19.9533,1492714929.9,  203.1950,    3.2136,                                
    0.0955,   19.9376,1492714931.3,  203.1950,    3.2136,                                
    0.0845,   19.9224,1492714932.7,  203.1950,    3.2136,                                
    0.0798,   19.9087,1492714934.1,  203.1950,    3.2136,                                
    0.0797,   19.8930,1492714935.5,  203.1950,    3.2136,                                
    0.0760,   19.8816,1492714936.8,  203.1950,    3.2136,                                
    0.0811,   19.8677,1492714938.3,  203.1950,    3.2136,                                
    0.0984,   19.8547,1492714939.7,  203.1828,    3.2208,                                
    0.0892,   19.8418,1492714941.1,  203.1828,    3.2208,                                
    0.0786,   19.8291,1492714942.4,  203.1828,    3.2208,                                
    0.0818,   19.8134,1492714943.8,  203.1828,    3.2208,                                
    0.0802,   19.8004,1492714945.2,  203.1828,    3.2208,                                
    0.0758,   19.7855,1492714946.7,  203.1828,    3.2208,                                
    0.0776,   19.7712,1492714948.0,  203.1828,    3.2208,                                
    0.0784,   19.7528,1492714949.4,  203.1828,    3.2208,                                
    0.0783,   19.7368,1492714950.8,  203.1828,    3.2208,                                
    0.0717,   19.7224,1492714952.2,  203.1740,    3.2260,                                
    0.0791,   19.7078,1492714953.6,  203.1740,    3.2260,                                
    0.0790,   19.6955,1492714955.0,  203.1740,    3.2260,                                
    0.0804,   19.6825,1492714956.3,  203.1740,    3.2260,                                
    0.0859,   19.6695,1492714957.7,  203.1740,    3.2260,                                
    0.0845,   19.6548,1492714959.1,  203.1740,    3.2260,                                
    0.0896,   19.6414,1492714960.5,  203.1740,    3.2260,                                
    0.0764,   19.6296,1492714961.9,  203.1740,    3.2260,                                
    0.0881,   19.6158,1492714963.3,  203.1740,    3.2260,                                
    0.0713,   19.6034,1492714964.6,  203.1668,    3.2303,                                
    0.0717,   19.5915,1492714965.9,  203.1668,    3.2303,                                
    0.0795,   19.5792,1492714967.3,  203.1668,    3.2303,                                
    0.0809,   19.5641,1492714968.8,  203.1668,    3.2303,                                
    0.0941,   19.5535,1492714970.1,  203.1668,    3.2303,                                
    0.0709,   19.5401,1492714971.5,  203.1668,    3.2303,                                
    0.0794,   19.5268,1492714972.8,  203.1668,    3.2303,                                
    0.0713,   19.5155,1492714974.3,  203.1668,    3.2303,                                
