EPOCH_TIME                ALARM_STATUS              CH4                       GPS_TIME                  GPS_ABS_LAT               GPS_REL_LAT               GPS_ABS_LONG              GPS_REL_LONG              GPS_FIT                   
1316245134.485            0                         1.8748049149E+000         2.7534000000E+004         3.7799007433E+001         7.9900743267E-001         -1.2243567402E+002        -4.3567401982E-001        2.0000000000E+000         
1316245135.651            0                         1.8738950654E+000         2.7535000000E+004         3.7799007454E+001         7.9900745360E-001         -1.2243567448E+002        -4.3567447863E-001        2.0000000000E+000         
1316245136.750            0                         1.8813187558E+000         2.7536000000E+004         3.7799007461E+001         7.9900746148E-001         -1.2243567452E+002        -4.3567451744E-001        2.0000000000E+000         
1316245137.879            0                         1.8826583167E+000         2.7537000000E+004         3.7799007127E+001         7.9900712673E-001         -1.2243567681E+002        -4.3567681043E-001        2.0000000000E+000         
1316245139.004            0                         1.8774992738E+000         2.7539000000E+004         3.7799005014E+001         7.9900501422E-001         -1.2243568558E+002        -4.3568558150E-001        2.0000000000E+000         
1316245140.170            0                         1.8759855994E+000         2.7540000000E+004         3.7799003215E+001         7.9900321521E-001         -1.2243569403E+002        -4.3569402528E-001        2.0000000000E+000         
1316245141.327            0                         1.8801260084E+000         2.7541000000E+004         3.7799002049E+001         7.9900204889E-001         -1.2243570082E+002        -4.3570081966E-001        2.0000000000E+000         
1316245142.449            0                         1.8818819454E+000         2.7542000000E+004         3.7799000089E+001         7.9900008934E-001         -1.2243571252E+002        -4.3571252362E-001        2.0000000000E+000         
1316245143.610            0                         1.8803842787E+000         2.7543000000E+004         3.7798997274E+001         7.9899727401E-001         -1.2243572949E+002        -4.3572948527E-001        2.0000000000E+000         
1316245144.777            0                         1.8800180430E+000         2.7544000000E+004         3.7798995051E+001         7.9899505052E-001         -1.2243574422E+002        -4.3574422106E-001        2.0000000000E+000         
1316245145.911            0                         1.8838788454E+000         2.7545000000E+004         3.7798993908E+001         7.9899390790E-001         -1.2243575027E+002        -4.3575027095E-001        2.0000000000E+000         
1316245147.043            0                         1.8868299871E+000         2.7547000000E+004         3.7798993685E+001         7.9899368463E-001         -1.2243575090E+002        -4.3575090358E-001        2.0000000000E+000         
1316245148.185            0                         1.8848707437E+000         2.7548000000E+004         3.7798993575E+001         7.9899357546E-001         -1.2243575141E+002        -4.3575141219E-001        2.0000000000E+000         
1316245149.396            0                         1.8792603687E+000         2.7549000000E+004         3.7798993577E+001         7.9899357675E-001         -1.2243575136E+002        -4.3575136027E-001        2.0000000000E+000         
1316245150.491            0                         1.8747314272E+000         2.7550000000E+004         3.7798993570E+001         7.9899356978E-001         -1.2243575133E+002        -4.3575132977E-001        2.0000000000E+000         
1316245151.601            0                         1.8752791631E+000         2.7551000000E+004         3.7798993531E+001         7.9899353125E-001         -1.2243575140E+002        -4.3575139769E-001        2.0000000000E+000         
1316245152.730            0                         1.8809102412E+000         2.7552000000E+004         3.7798993572E+001         7.9899357192E-001         -1.2243575142E+002        -4.3575142133E-001        2.0000000000E+000         
1316245153.933            0                         1.8817924793E+000         2.7554000000E+004         3.7798993627E+001         7.9899362673E-001         -1.2243575143E+002        -4.3575142641E-001        2.0000000000E+000         
1316245155.084            0                         1.8840407210E+000         2.7555000000E+004         3.7798993690E+001         7.9899369041E-001         -1.2243575144E+002        -4.3575143739E-001        2.0000000000E+000         
1316245156.252            0                         1.8848596171E+000         2.7556000000E+004         3.7798993773E+001         7.9899377320E-001         -1.2243575173E+002        -4.3575172703E-001        2.0000000000E+000         
1316245157.353            0                         1.8849332229E+000         2.7557000000E+004         3.7798993505E+001         7.9899350533E-001         -1.2243575505E+002        -4.3575504906E-001        2.0000000000E+000         
1316245158.528            0                         1.8830321381E+000         2.7558000000E+004         3.7798992645E+001         7.9899264455E-001         -1.2243576690E+002        -4.3576690063E-001        2.0000000000E+000         
1316245159.697            0                         1.8815536641E+000         2.7559000000E+004         3.7798990910E+001         7.9899091044E-001         -1.2243579000E+002        -4.3578999929E-001        2.0000000000E+000         
1316245160.849            0                         1.8820548194E+000         2.7560000000E+004         3.7798988352E+001         7.9898835183E-001         -1.2243582103E+002        -4.3582102681E-001        2.0000000000E+000         
1316245161.937            0                         1.8829449609E+000         2.7562000000E+004         3.7798983918E+001         7.9898391788E-001         -1.2243586309E+002        -4.3586309004E-001        2.0000000000E+000         
1316245163.057            0                         1.8808235715E+000         2.7563000000E+004         3.7798977415E+001         7.9897741486E-001         -1.2243591553E+002        -4.3591552872E-001        2.0000000000E+000         
1316245164.248            0                         1.8860809551E+000         2.7564000000E+004         3.7798967947E+001         7.9896794700E-001         -1.2243598183E+002        -4.3598182669E-001        2.0000000000E+000         
1316245165.459            0                         1.8929665452E+000         2.7565000000E+004         3.7798957154E+001         7.9895715352E-001         -1.2243605826E+002        -4.3605825723E-001        2.0000000000E+000         
1316245166.592            0                         1.8846802007E+000         2.7566000000E+004         3.7798947700E+001         7.9894769959E-001         -1.2243613528E+002        -4.3613528355E-001        2.0000000000E+000         
1316245167.690            0                         1.8777323892E+000         2.7567000000E+004         3.7798938464E+001         7.9893846388E-001         -1.2243621367E+002        -4.3621367416E-001        2.0000000000E+000         
1316245168.853            0                         1.8758435757E+000         2.7568000000E+004         3.7798927789E+001         7.9892778919E-001         -1.2243629959E+002        -4.3629959444E-001        2.0000000000E+000         
1316245170.071            0                         1.8836821394E+000         2.7570000000E+004         3.7798915305E+001         7.9891530452E-001         -1.2243639079E+002        -4.3639079326E-001        2.0000000000E+000         
1316245171.263            0                         1.8931341379E+000         2.7571000000E+004         3.7798901398E+001         7.9890139819E-001         -1.2243648136E+002        -4.3648135539E-001        2.0000000000E+000         
1316245172.419            0                         1.8762590820E+000         2.7572000000E+004         3.7798888747E+001         7.9888874689E-001         -1.2243657060E+002        -4.3657059632E-001        2.0000000000E+000         
1316245173.581            0                         1.8548739789E+000         2.7573000000E+004         3.7798877288E+001         7.9887728765E-001         -1.2243666156E+002        -4.3666155562E-001        2.0000000000E+000         
1316245174.741            0                         1.8388775322E+000         2.7574000000E+004         3.7798865479E+001         7.9886547934E-001         -1.2243675424E+002        -4.3675423858E-001        2.0000000000E+000         
1316245175.974            0                         1.8312720281E+000         2.7576000000E+004         3.7798851832E+001         7.9885183166E-001         -1.2243685565E+002        -4.3685564981E-001        2.0000000000E+000         
1316245177.158            0                         1.8284492687E+000         2.7577000000E+004         3.7798839433E+001         7.9883943270E-001         -1.2243695109E+002        -4.3695108856E-001        2.0000000000E+000         
1316245178.256            0                         1.8274611569E+000         2.7578000000E+004         3.7798828673E+001         7.9882867326E-001         -1.2243703677E+002        -4.3703676684E-001        2.0000000000E+000         
1316245179.358            0                         1.8297227663E+000         2.7579000000E+004         3.7798819110E+001         7.9881910999E-001         -1.2243711989E+002        -4.3711988906E-001        2.0000000000E+000         
1316245180.494            0                         1.8284876154E+000         2.7580000000E+004         3.7798809785E+001         7.9880978469E-001         -1.2243720249E+002        -4.3720249138E-001        2.0000000000E+000         
1316245181.637            0                         1.8301650293E+000         2.7581000000E+004         3.7798801177E+001         7.9880117696E-001         -1.2243727807E+002        -4.3727806952E-001        2.0000000000E+000         
1316245182.758            0                         1.8330535567E+000         2.7582000000E+004         3.7798794786E+001         7.9879478570E-001         -1.2243733596E+002        -4.3733595789E-001        2.0000000000E+000         
1316245183.929            0                         1.8353691642E+000         2.7584000000E+004         3.7798790647E+001         7.9879064704E-001         -1.2243737237E+002        -4.3737237058E-001        2.0000000000E+000         
1316245185.046            0                         1.8373645915E+000         2.7585000000E+004         3.7798789393E+001         7.9878939267E-001         -1.2243738469E+002        -4.3738469112E-001        2.0000000000E+000         
1316245186.210            0                         1.8366180904E+000         2.7586000000E+004         3.7798787982E+001         7.9878798167E-001         -1.2243739765E+002        -4.3739765494E-001        2.0000000000E+000         
1316245187.370            0                         1.8347831030E+000         2.7587000000E+004         3.7798785637E+001         7.9878563705E-001         -1.2243741727E+002        -4.3741726623E-001        2.0000000000E+000         
1316245188.505            0                         1.8322386759E+000         2.7588000000E+004         3.7798781518E+001         7.9878151830E-001         -1.2243744679E+002        -4.3744678859E-001        2.0000000000E+000         
1316245189.634            0                         1.8313136300E+000         2.7589000000E+004         3.7798775903E+001         7.9877590332E-001         -1.2243748846E+002        -4.3748846042E-001        2.0000000000E+000         
1316245190.816            0                         1.8305174740E+000         2.7590000000E+004         3.7798768480E+001         7.9876847991E-001         -1.2243754569E+002        -4.3754568667E-001        2.0000000000E+000         
1316245191.968            0                         1.8298366954E+000         2.7592000000E+004         3.7798759466E+001         7.9875946617E-001         -1.2243761495E+002        -4.3761495332E-001        2.0000000000E+000         
1316245193.085            0                         1.8307253979E+000         2.7593000000E+004         3.7798749192E+001         7.9874919177E-001         -1.2243769376E+002        -4.3769376328E-001        2.0000000000E+000         
1316245194.203            0                         1.8317969850E+000         2.7594000000E+004         3.7798738180E+001         7.9873817967E-001         -1.2243778019E+002        -4.3778019150E-001        2.0000000000E+000         
1316245195.402            0                         1.8307044191E+000         2.7595000000E+004         3.7798726024E+001         7.9872602446E-001         -1.2243787971E+002        -4.3787971491E-001        2.0000000000E+000         
1316245196.615            0                         1.8298420565E+000         2.7596000000E+004         3.7798714362E+001         7.9871436242E-001         -1.2243798434E+002        -4.3798433985E-001        2.0000000000E+000         
1316245197.784            0                         1.8284150520E+000         2.7597000000E+004         3.7798703146E+001         7.9870314578E-001         -1.2243808485E+002        -4.3808485400E-001        2.0000000000E+000         
1316245198.953            0                         1.8298410416E+000         2.7599000000E+004         3.7798691765E+001         7.9869176546E-001         -1.2243818446E+002        -4.3818445583E-001        2.0000000000E+000         
1316245200.127            0                         1.8282664917E+000         2.7600000000E+004         3.7798679009E+001         7.9867900903E-001         -1.2243828414E+002        -4.3828414198E-001        2.0000000000E+000         
1316245201.295            0                         1.8280997727E+000         2.7601000000E+004         3.7798665101E+001         7.9866510119E-001         -1.2243838481E+002        -4.3838481226E-001        2.0000000000E+000         
1316245202.460            0                         1.8281411144E+000         2.7602000000E+004         3.7798650838E+001         7.9865083762E-001         -1.2243848768E+002        -4.3848767685E-001        2.0000000000E+000         
1316245203.595            0                         1.8242942078E+000         2.7603000000E+004         3.7798637037E+001         7.9863703655E-001         -1.2243858916E+002        -4.3858915707E-001        2.0000000000E+000         
1316245204.679            0                         1.8240953518E+000         2.7604000000E+004         3.7798624523E+001         7.9862452335E-001         -1.2243868356E+002        -4.3868355853E-001        2.0000000000E+000         
1316245205.824            0                         1.8236088099E+000         2.7605000000E+004         3.7798612187E+001         7.9861218712E-001         -1.2243877779E+002        -4.3877778597E-001        2.0000000000E+000         
1316245206.952            0                         1.8237006805E+000         2.7607000000E+004         3.7798601080E+001         7.9860107977E-001         -1.2243885936E+002        -4.3885936386E-001        2.0000000000E+000         
1316245208.091            0                         1.8242636792E+000         2.7608000000E+004         3.7798592507E+001         7.9859250708E-001         -1.2243892780E+002        -4.3892779552E-001        2.0000000000E+000         
1316245209.224            0                         1.8287390799E+000         2.7609000000E+004         3.7798585496E+001         7.9858549560E-001         -1.2243898249E+002        -4.3898248757E-001        2.0000000000E+000         
1316245210.351            0                         1.8298951995E+000         2.7610000000E+004         3.7798580612E+001         7.9858061153E-001         -1.2243902133E+002        -4.3902132931E-001        2.0000000000E+000         
1316245211.477            0                         1.8327942786E+000         2.7611000000E+004         3.7798577642E+001         7.9857764187E-001         -1.2243904250E+002        -4.3904249983E-001        2.0000000000E+000         
1316245212.637            0                         1.8330308202E+000         2.7612000000E+004         3.7798575193E+001         7.9857519269E-001         -1.2243905941E+002        -4.3905941203E-001        2.0000000000E+000         
1316245213.812            0                         1.8333407467E+000         2.7613000000E+004         3.7798572249E+001         7.9857224866E-001         -1.2243908419E+002        -4.3908419203E-001        2.0000000000E+000         
1316245214.964            0                         1.8313294786E+000         2.7615000000E+004         3.7798566735E+001         7.9856673527E-001         -1.2243912330E+002        -4.3912330342E-001        2.0000000000E+000         
1316245216.173            0                         1.8274224081E+000         2.7616000000E+004         3.7798558308E+001         7.9855830809E-001         -1.2243918152E+002        -4.3918152346E-001        2.0000000000E+000         
1316245217.376            0                         1.8278835067E+000         2.7617000000E+004         3.7798548116E+001         7.9854811638E-001         -1.2243925327E+002        -4.3925327140E-001        2.0000000000E+000         
1316245218.545            0                         1.8294013340E+000         2.7618000000E+004         3.7798537564E+001         7.9853756431E-001         -1.2243933490E+002        -4.3933490213E-001        2.0000000000E+000         
1316245219.677            0                         1.8327792906E+000         2.7619000000E+004         3.7798526651E+001         7.9852665085E-001         -1.2243942292E+002        -4.3942291577E-001        2.0000000000E+000         
1316245220.808            0                         1.8348087344E+000         2.7620000000E+004         3.7798515194E+001         7.9851519353E-001         -1.2243951713E+002        -4.3951712610E-001        2.0000000000E+000         
1316245221.956            0                         1.8306217920E+000         2.7622000000E+004         3.7798502240E+001         7.9850223953E-001         -1.2243961749E+002        -4.3961748727E-001        2.0000000000E+000         
1316245223.117            0                         1.8280348600E+000         2.7623000000E+004         3.7798489352E+001         7.9848935243E-001         -1.2243972199E+002        -4.3972198722E-001        2.0000000000E+000         
1316245224.280            0                         1.8237592468E+000         2.7624000000E+004         3.7798476074E+001         7.9847607362E-001         -1.2243982821E+002        -4.3982821244E-001        2.0000000000E+000         
1316245225.381            0                         1.8233989929E+000         2.7625000000E+004         3.7798463435E+001         7.9846343539E-001         -1.2243992846E+002        -4.3992846392E-001        2.0000000000E+000         
1316245226.524            0                         1.8242350396E+000         2.7626000000E+004         3.7798450143E+001         7.9845014340E-001         -1.2244003155E+002        -4.4003155123E-001        2.0000000000E+000         
1316245227.670            0                         1.8222961360E+000         2.7627000000E+004         3.7798437056E+001         7.9843705610E-001         -1.2244013335E+002        -4.4013334640E-001        2.0000000000E+000         
1316245228.799            0                         1.8238257756E+000         2.7628000000E+004         3.7798424591E+001         7.9842459065E-001         -1.2244023047E+002        -4.4023046994E-001        2.0000000000E+000         
1316245229.897            0                         1.8258136383E+000         2.7629000000E+004         3.7798412675E+001         7.9841267477E-001         -1.2244032218E+002        -4.4032218242E-001        2.0000000000E+000         
1316245231.021            0                         1.8266090114E+000         2.7631000000E+004         3.7798400910E+001         7.9840091029E-001         -1.2244041166E+002        -4.4041166180E-001        2.0000000000E+000         
1316245232.152            0                         1.8251125516E+000         2.7632000000E+004         3.7798389713E+001         7.9838971257E-001         -1.2244049639E+002        -4.4049639206E-001        2.0000000000E+000         
1316245233.326            0                         1.8237628920E+000         2.7633000000E+004         3.7798380935E+001         7.9838093543E-001         -1.2244057186E+002        -4.4057186011E-001        2.0000000000E+000         
1316245234.509            0                         1.8219482079E+000         2.7634000000E+004         3.7798373958E+001         7.9837395824E-001         -1.2244063182E+002        -4.4063182035E-001        2.0000000000E+000         
1316245235.633            0                         1.8214681970E+000         2.7635000000E+004         3.7798367850E+001         7.9836784995E-001         -1.2244067194E+002        -4.4067193868E-001        2.0000000000E+000         
1316245236.783            0                         1.8230021418E+000         2.7636000000E+004         3.7798364901E+001         7.9836490072E-001         -1.2244070066E+002        -4.4070066113E-001        2.0000000000E+000         
1316245237.926            0                         1.8238895680E+000         2.7638000000E+004         3.7798365604E+001         7.9836560419E-001         -1.2244072667E+002        -4.4072666940E-001        2.0000000000E+000         
1316245239.073            0                         1.8234470695E+000         2.7639000000E+004         3.7798378456E+001         7.9837845614E-001         -1.2244075454E+002        -4.4075453965E-001        2.0000000000E+000         
1316245240.254            0                         1.8236180476E+000         2.7640000000E+004         3.7798411862E+001         7.9841186228E-001         -1.2244078361E+002        -4.4078360586E-001        2.0000000000E+000         
1316245241.485            0                         1.8224350322E+000         2.7641000000E+004         3.7798461617E+001         7.9846161679E-001         -1.2244081062E+002        -4.4081061566E-001        2.0000000000E+000         
1316245242.649            0                         1.8208457185E+000         2.7642000000E+004         3.7798515814E+001         7.9851581397E-001         -1.2244083425E+002        -4.4083424626E-001        2.0000000000E+000         
1316245243.776            0                         1.8210499316E+000         2.7643000000E+004         3.7798573972E+001         7.9857397205E-001         -1.2244085573E+002        -4.4085573303E-001        2.0000000000E+000         
1316245244.877            0                         1.8159786742E+000         2.7644000000E+004         3.7798635303E+001         7.9863530297E-001         -1.2244087336E+002        -4.4087336382E-001        2.0000000000E+000         
1316245246.042            0                         1.8154448102E+000         2.7646000000E+004         3.7798704425E+001         7.9870442533E-001         -1.2244089087E+002        -4.4089086770E-001        2.0000000000E+000         
1316245247.162            0                         1.8183419778E+000         2.7647000000E+004         3.7798769570E+001         7.9876957047E-001         -1.2244090868E+002        -4.4090867501E-001        2.0000000000E+000         
1316245248.357            0                         1.8213106136E+000         2.7648000000E+004         3.7798832337E+001         7.9883233671E-001         -1.2244093188E+002        -4.4093187654E-001        2.0000000000E+000         
1316245249.552            0                         1.8230739488E+000         2.7649000000E+004         3.7798887169E+001         7.9888716868E-001         -1.2244095729E+002        -4.4095729448E-001        2.0000000000E+000         
1316245250.733            0                         1.8220409135E+000         2.7650000000E+004         3.7798939492E+001         7.9893949173E-001         -1.2244097467E+002        -4.4097466770E-001        2.0000000000E+000         
1316245251.911            0                         1.8216700859E+000         2.7652000000E+004         3.7798985440E+001         7.9898543963E-001         -1.2244098367E+002        -4.4098366933E-001        2.0000000000E+000         
1316245253.059            0                         1.8223356453E+000         2.7653000000E+004         3.7799024325E+001         7.9902432512E-001         -1.2244097256E+002        -4.4097255723E-001        2.0000000000E+000         
1316245254.222            0                         1.8223876577E+000         2.7654000000E+004         3.7799038630E+001         7.9903862990E-001         -1.2244096989E+002        -4.4096989120E-001        2.0000000000E+000         
1316245255.363            0                         1.8244294756E+000         2.7655000000E+004         3.7799041850E+001         7.9904185009E-001         -1.2244096855E+002        -4.4096855061E-001        2.0000000000E+000         
1316245256.517            0                         1.8242860825E+000         2.7656000000E+004         3.7799042317E+001         7.9904231705E-001         -1.2244096899E+002        -4.4096898778E-001        2.0000000000E+000         
1316245257.653            0                         1.8248802235E+000         2.7657000000E+004         3.7799041330E+001         7.9904133014E-001         -1.2244097138E+002        -4.4097138258E-001        2.0000000000E+000         
1316245258.783            0                         1.8244147514E+000         2.7658000000E+004         3.7799037990E+001         7.9903799028E-001         -1.2244097705E+002        -4.4097704848E-001        2.0000000000E+000         
1316245259.973            0                         1.8245196205E+000         2.7660000000E+004         3.7799036053E+001         7.9903605309E-001         -1.2244098085E+002        -4.4098085418E-001        2.0000000000E+000         
1316245261.142            0                         1.8270204549E+000         2.7661000000E+004         3.7799033537E+001         7.9903353727E-001         -1.2244098519E+002        -4.4098518764E-001        2.0000000000E+000         
1316245262.302            0                         1.8268133776E+000         2.7662000000E+004         3.7799031536E+001         7.9903153630E-001         -1.2244098892E+002        -4.4098892230E-001        2.0000000000E+000         
1316245263.442            0                         1.8270303857E+000         2.7663000000E+004         3.7799029818E+001         7.9902981764E-001         -1.2244099214E+002        -4.4099214177E-001        2.0000000000E+000         
1316245264.632            0                         1.8266624981E+000         2.7664000000E+004         3.7799027367E+001         7.9902736749E-001         -1.2244099633E+002        -4.4099632903E-001        2.0000000000E+000         
1316245265.884            0                         1.8284320151E+000         2.7665000000E+004         3.7799025047E+001         7.9902504749E-001         -1.2244100026E+002        -4.4100025775E-001        2.0000000000E+000         
1316245267.103            0                         1.8291645387E+000         2.7667000000E+004         3.7799022062E+001         7.9902206166E-001         -1.2244100521E+002        -4.4100521307E-001        2.0000000000E+000         
1316245268.305            0                         1.8300921864E+000         2.7668000000E+004         3.7799018152E+001         7.9901815167E-001         -1.2244101147E+002        -4.4101146560E-001        2.0000000000E+000         
1316245269.466            0                         1.8292769776E+000         2.7669000000E+004         3.7799012298E+001         7.9901229815E-001         -1.2244102037E+002        -4.4102036538E-001        2.0000000000E+000         
1316245270.592            0                         1.8267097705E+000         2.7670000000E+004         3.7799007140E+001         7.9900714001E-001         -1.2244102818E+002        -4.4102818171E-001        2.0000000000E+000         
1316245271.724            0                         1.8260320178E+000         2.7671000000E+004         3.7799002792E+001         7.9900279160E-001         -1.2244103483E+002        -4.4103482990E-001        2.0000000000E+000         
1316245272.887            0                         1.8244526956E+000         2.7672000000E+004         3.7798999043E+001         7.9899904253E-001         -1.2244104042E+002        -4.4104042175E-001        2.0000000000E+000         
1316245274.008            0                         1.8241324226E+000         2.7674000000E+004         3.7798999989E+001         7.9899998887E-001         -1.2244103916E+002        -4.4103916274E-001        2.0000000000E+000         
1316245275.101            0                         1.8237090638E+000         2.7675000000E+004         3.7799002212E+001         7.9900221221E-001         -1.2244103574E+002        -4.4103574180E-001        2.0000000000E+000         
1316245276.259            0                         1.8232673401E+000         2.7676000000E+004         3.7799004374E+001         7.9900437419E-001         -1.2244103231E+002        -4.4103231071E-001        2.0000000000E+000         
1316245277.422            0                         1.8238439459E+000         2.7677000000E+004         3.7799006610E+001         7.9900660970E-001         -1.2244102895E+002        -4.4102895222E-001        2.0000000000E+000         
1316245278.553            0                         1.8250414470E+000         2.7678000000E+004         3.7799008151E+001         7.9900815145E-001         -1.2244102639E+002        -4.4102638802E-001        2.0000000000E+000         
1316245279.634            0                         1.8240596252E+000         2.7679000000E+004         3.7799009232E+001         7.9900923209E-001         -1.2244102424E+002        -4.4102423780E-001        2.0000000000E+000         
1316245280.758            0                         1.8255847146E+000         2.7680000000E+004         3.7799010594E+001         7.9901059445E-001         -1.2244102168E+002        -4.4102168319E-001        2.0000000000E+000         
1316245281.893            0                         1.8252467125E+000         2.7681000000E+004         3.7799011556E+001         7.9901155553E-001         -1.2244101968E+002        -4.4101968373E-001        2.0000000000E+000         
1316245283.072            0                         1.8258708256E+000         2.7683000000E+004         3.7799012276E+001         7.9901227620E-001         -1.2244101845E+002        -4.4101845022E-001        2.0000000000E+000         
1316245284.248            0                         1.8264998527E+000         2.7684000000E+004         3.7799015838E+001         7.9901583804E-001         -1.2244101738E+002        -4.4101737697E-001        2.0000000000E+000         
1316245285.363            0                         1.8268342731E+000         2.7685000000E+004         3.7799023313E+001         7.9902331287E-001         -1.2244101607E+002        -4.4101606848E-001        2.0000000000E+000         
1316245286.478            0                         1.8273168437E+000         2.7686000000E+004         3.7799031312E+001         7.9903131193E-001         -1.2244101269E+002        -4.4101268656E-001        2.0000000000E+000         
1316245287.640            0                         1.8279600678E+000         2.7687000000E+004         3.7799035869E+001         7.9903586870E-001         -1.2244100905E+002        -4.4100904527E-001        2.0000000000E+000         
1316245288.775            0                         1.8262369005E+000         2.7688000000E+004         3.7799039795E+001         7.9903979532E-001         -1.2244100378E+002        -4.4100378371E-001        2.0000000000E+000         
1316245289.956            0                         1.8251381633E+000         2.7690000000E+004         3.7799044246E+001         7.9904424625E-001         -1.2244099791E+002        -4.4099790724E-001        2.0000000000E+000         
1316245291.122            0                         1.8260165083E+000         2.7691000000E+004         3.7799050151E+001         7.9905015101E-001         -1.2244099214E+002        -4.4099214457E-001        2.0000000000E+000         
1316245292.248            0                         1.8269167341E+000         2.7692000000E+004         3.7799059064E+001         7.9905906387E-001         -1.2244098597E+002        -4.4098596591E-001        2.0000000000E+000         
1316245293.402            0                         1.8288505528E+000         2.7693000000E+004         3.7799070605E+001         7.9907060467E-001         -1.2244098033E+002        -4.4098032572E-001        2.0000000000E+000         
1316245294.582            0                         1.8627583687E+000         2.7694000000E+004         3.7799087310E+001         7.9908731048E-001         -1.2244097343E+002        -4.4097342742E-001        2.0000000000E+000         
1316245295.652            0                         1.9201760276E+000         2.7695000000E+004         3.7799107989E+001         7.9910798894E-001         -1.2244096302E+002        -4.4096302399E-001        2.0000000000E+000         
1316245296.805            0                         1.9839424249E+000         2.7696000000E+004         3.7799133276E+001         7.9913327593E-001         -1.2244094282E+002        -4.4094281857E-001        2.0000000000E+000         
1316245297.969            0                         2.0222522264E+000         2.7698000000E+004         3.7799159956E+001         7.9915995550E-001         -1.2244090544E+002        -4.4090544484E-001        2.0000000000E+000         
1316245299.080            0                         1.9593223590E+000         2.7699000000E+004         3.7799178985E+001         7.9917898529E-001         -1.2244085177E+002        -4.4085177363E-001        2.0000000000E+000         
1316245300.220            0                         1.9128762231E+000         2.7700000000E+004         3.7799190747E+001         7.9919074710E-001         -1.2244078379E+002        -4.4078378656E-001        2.0000000000E+000         
1316245301.364            0                         1.8809830270E+000         2.7701000000E+004         3.7799200852E+001         7.9920085192E-001         -1.2244070686E+002        -4.4070686367E-001        2.0000000000E+000         
1316245302.533            0                         1.8716739126E+000         2.7702000000E+004         3.7799203380E+001         7.9920338025E-001         -1.2244063684E+002        -4.4063683828E-001        2.0000000000E+000         
1316245303.646            0                         1.8626766388E+000         2.7703000000E+004         3.7799196464E+001         7.9919646411E-001         -1.2244058183E+002        -4.4058183425E-001        2.0000000000E+000         
1316245304.778            0                         1.8507887085E+000         2.7704000000E+004         3.7799191316E+001         7.9919131629E-001         -1.2244053164E+002        -4.4053164219E-001        2.0000000000E+000         
1316245305.955            0                         1.8443288837E+000         2.7706000000E+004         3.7799190262E+001         7.9919026179E-001         -1.2244049004E+002        -4.4049004271E-001        2.0000000000E+000         
1316245307.094            0                         1.8402715589E+000         2.7707000000E+004         3.7799189765E+001         7.9918976532E-001         -1.2244046670E+002        -4.4046670338E-001        2.0000000000E+000         
1316245308.221            0                         1.8380829705E+000         2.7708000000E+004         3.7799187321E+001         7.9918732094E-001         -1.2244046044E+002        -4.4046044438E-001        2.0000000000E+000         
1316245309.348            0                         1.8361558931E+000         2.7709000000E+004         3.7799185035E+001         7.9918503515E-001         -1.2244046113E+002        -4.4046112877E-001        2.0000000000E+000         
1316245310.483            0                         1.8347015842E+000         2.7710000000E+004         3.7799184220E+001         7.9918421986E-001         -1.2244046164E+002        -4.4046164303E-001        2.0000000000E+000         
1316245311.675            0                         1.8333165146E+000         2.7711000000E+004         3.7799183969E+001         7.9918396924E-001         -1.2244046199E+002        -4.4046199121E-001        2.0000000000E+000         
1316245312.772            0                         1.8324008638E+000         2.7712000000E+004         3.7799183969E+001         7.9918396910E-001         -1.2244046210E+002        -4.4046209976E-001        2.0000000000E+000         
1316245313.848            0                         1.8331158503E+000         2.7713000000E+004         3.7799183662E+001         7.9918366234E-001         -1.2244046230E+002        -4.4046230394E-001        2.0000000000E+000         
1316245314.972            0                         1.8337920276E+000         2.7715000000E+004         3.7799183518E+001         7.9918351775E-001         -1.2244046216E+002        -4.4046216487E-001        2.0000000000E+000         
1316245316.155            0                         1.8333287036E+000         2.7716000000E+004         3.7799183523E+001         7.9918352274E-001         -1.2244046202E+002        -4.4046202321E-001        2.0000000000E+000         
1316245317.330            0                         1.8322175189E+000         2.7717000000E+004         3.7799183275E+001         7.9918327546E-001         -1.2244046189E+002        -4.4046188637E-001        2.0000000000E+000         
1316245318.451            0                         1.8331563731E+000         2.7718000000E+004         3.7799183088E+001         7.9918308782E-001         -1.2244046170E+002        -4.4046169688E-001        2.0000000000E+000         
1316245319.601            0                         1.8341286434E+000         2.7719000000E+004         3.7799182853E+001         7.9918285349E-001         -1.2244046170E+002        -4.4046169680E-001        2.0000000000E+000         
1316245320.759            0                         1.8332040554E+000         2.7720000000E+004         3.7799182700E+001         7.9918269966E-001         -1.2244046181E+002        -4.4046180543E-001        2.0000000000E+000         
1316245321.924            0                         1.8333722119E+000         2.7722000000E+004         3.7799182396E+001         7.9918239555E-001         -1.2244046191E+002        -4.4046190546E-001        2.0000000000E+000         
1316245323.129            0                         1.8365436458E+000         2.7723000000E+004         3.7799182346E+001         7.9918234640E-001         -1.2244046197E+002        -4.4046196630E-001        2.0000000000E+000         
1316245324.270            0                         1.8411753224E+000         2.7724000000E+004         3.7799182478E+001         7.9918247759E-001         -1.2244046210E+002        -4.4046210344E-001        2.0000000000E+000         
1316245325.385            0                         1.8420875112E+000         2.7725000000E+004         3.7799182767E+001         7.9918276747E-001         -1.2244046232E+002        -4.4046231912E-001        2.0000000000E+000         
