 21 7808.364146 7.123E-30 1.206e-07.06740.074  994.19130.73-.008495       5 1 1 01       0 0 0 01                    P 50e     3377642030 5 4 5 7    99.0  101.0
 21 7808.456634 1.635E-30 8.090e-05.06630.070 2673.79130.71-.009458       4 2 2 12       0 2 2 01                    R 58e     3577742030 5 4 5 7   119.0  117.0
 23 7808.570673 5.726E-30 2.419e-06.07070.096  220.86800.73-.009024       2 1 1 22       0 0 0 01                    Q 24e     3677542332 5 4 5 7    49.0   49.0
 22 7808.637697 7.140E-30 1.164e-05.07090.096  864.05410.73-.008426       4 1 1 11       0 1 1 01                    R 23e     4377642230 5 4 5 7    98.0   94.0
 23 7808.641647 1.040E-30 1.090e-06.08760.117    7.40250.77-.006148       2 1 1 22       0 0 0 01                    P  4e     3677742332 5 4 5 7     7.0    9.0
 22 7808.647016 1.210E-29 2.080e-05.07050.096  883.17570.73-.008488       4 1 1 11       0 1 1 01                    R 24f     4677642231 5 4 5 7   102.0   98.0
 21 7808.757736 1.103E-29 1.053e-06.06840.082 1308.67160.76-.009504       3 0 0 23       0 1 1 01                    Q 40f     3677642029 5 4 5 7    81.0   81.0
 23 7808.784824 5.780E-30 2.336e-06.07110.097  203.20170.73-.008949       2 1 1 22       0 0 0 01                    Q 23e     3677642332 5 4 5 7    47.0   47.0
 21 7808.793018 2.784E-30 8.573e-05.06880.087 2469.97780.76-.008819       4 3 3 12       0 3 3 01                    R 34f     3677642029 5 4 5 7    71.0   69.0
 23 7808.870737 3.048E-30 1.676e-06.06950.093  298.88760.74-.008632       4 0 0 11       0 0 0 01                    P 28e     3377642330 5 4 5 7    55.0   57.0
 21 7808.892679 1.870E-30 7.551e-05.06650.071 2628.47390.71-.009414       4 2 2 12       0 2 2 01                    R 57f     3577642030 5 4 5 7   117.0  115.0
 22 7808.913440 1.210E-30 4.132e-06.06890.087 1086.57310.76-.009382       3 0 0 22       0 1 1 01                    R 33e     3377642231 5 4 5 7   138.0  134.0
 23 7808.986401 5.717E-30 2.223e-06.07150.097  186.27100.72-.008879       2 1 1 22       0 0 0 01                    Q 22e     3677642332 5 4 5 7    45.0   45.0
 23 7809.174534 5.532E-30 2.081e-06.07210.098  170.07590.72-.008801       2 1 1 22       0 0 0 01                    Q 21e     3677642332 5 4 5 7    43.0   43.0
 21 7809.230181 1.070E-30 8.050e-05.06600.070 2766.77290.71-.009540       4 2 2 12       0 2 2 01                    R 60e     3577642030 5 4 5 7   123.0  121.0
 21 7809.283242 2.527E-30 8.650e-05.06870.086 2497.42040.76-.008838       4 3 3 12       0 3 3 01                    R 35e     3677642029 5 4 5 7    73.0   71.0
 23 7809.348142 5.196E-30 1.901e-06.07260.099  154.61660.71-.008722       2 1 1 22       0 0 0 01                    Q 20e     3677642332 5 4 5 7    41.0   41.0
 23 7809.505975 4.744E-30 1.699e-06.07320.100  139.89300.70-.008642       2 1 1 22       0 0 0 01                    Q 19e     3677642332 5 4 5 7    39.0   39.0
 23 7809.646792 4.146E-30 1.462e-06.07390.101  125.90520.70-.008541       2 1 1 22       0 0 0 01                    Q 18e     3677642332 5 4 5 7    37.0   37.0
 23 7809.653911 3.260E-30 1.683e-06.06980.094  278.27970.74-.008589       4 0 0 11       0 0 0 01                    P 27e     3377642330 5 4 5 7    53.0   55.0
 23 7809.769699 3.459E-30 1.209e-06.07470.101  112.65340.69-.007883       3 2 2 11       0 0 0 01                    Q 17e     3677642332 5 4 5 7    35.0   35.0
 21 7809.771899 1.242E-30 7.564e-05.06620.070 2719.90280.71-.009501       4 2 2 12       0 2 2 01                    R 59f     3577742030 5 4 5 7   121.0  119.0
 21 7809.807216 1.646E-29 3.185e-07.07930.106  738.47170.69-.007726       3 0 0 23       0 1 1 01                    P 13e     3677742029 5 4 5 7    25.0   27.0
 22 7809.842299 6.850E-30 1.244e-05.07020.095  902.31800.74-.008548       4 1 1 11       0 1 1 01                    R 25e     4377642230 5 4 5 7   106.0  102.0
 23 7809.874586 2.741E-30 9.564e-07.07550.102  100.13740.69-.007743       3 2 2 11       0 0 0 01                    Q 16e     3677642332 5 4 5 7    33.0   33.0
 21 7809.926136 9.214E-30 1.118e-07.06760.076  917.05730.74-.008445       5 1 1 01       0 0 0 01                    P 48e     3377642030 5 4 5 7    95.0   97.0
 21 7809.947659 1.438E-29 1.070e-06.06860.083 1246.92050.76-.009475       3 0 0 23       0 1 1 01                    Q 38f     3677642029 5 4 5 7    77.0   77.0
 22 7809.950883 9.020E-30 1.746e-05.06990.094  923.06460.74-.008597       4 1 1 11       0 1 1 01                    R 26f     4377642230 5 4 5 7   110.0  106.0
 23 7809.962411 2.090E-30 7.331e-07.07650.103   88.35750.69-.007579       3 2 2 11       0 0 0 01                    Q 15e     3677642332 5 4 5 7    31.0   31.0
 23 7810.035093 1.541E-30 5.476e-07.07750.104   77.31350.69-.007398       3 2 2 11       0 0 0 01                    Q 14e     3677642332 5 4 5 7    29.0   29.0
 21 7810.089948 2.190E-30 8.371e-05.06860.085 2525.64550.76-.008849       4 3 3 12       0 3 3 01                    R 36f     3677642029 5 4 5 7    75.0   73.0
 23 7810.095038 1.122E-30 4.073e-07.07850.105   67.00570.69-.007220       3 2 2 11       0 0 0 01                    Q 13e     3677742332 5 4 5 7    27.0   27.0
 21 7810.162599 2.622E-30 9.902e-07.07460.101 1418.93480.70-.008575       3 1 1 23       1 0 0 02                    P 18e     3677642029 5 4 5 7    35.0   37.0
 23 7810.179111 1.112E-30 4.700e-07.07060.096  220.90420.73-.008450       3 2 2 11       0 0 0 01                    Q 24e     3677542332 5 4 5 7    49.0   49.0
 23 7810.225210 1.375E-30 5.560e-07.07100.097  203.20170.73-.008379       3 2 2 11       0 0 0 01                    Q 23e     3677642332 5 4 5 7    47.0   47.0
 23 7810.273174 1.723E-30 6.702e-07.07150.097  186.27100.72-.008314       3 2 2 11       0 0 0 01                    Q 22e     3677642332 5 4 5 7    45.0   45.0
 23 7810.323857 2.174E-30 8.179e-07.07200.098  170.07590.72-.008242       3 2 2 11       0 0 0 01                    Q 21e     3677642332 5 4 5 7    43.0   43.0
 23 7810.378323 2.731E-30 9.996e-07.07250.099  154.61660.71-.008169       3 2 2 11       0 0 0 01                    Q 20e     3677642332 5 4 5 7    41.0   41.0
 23 7810.435849 3.470E-30 1.691e-06.07010.094  258.40710.74-.008548       4 0 0 11       0 0 0 01                    P 26e     3377642330 5 4 5 7    51.0   53.0
 23 7810.437805 3.365E-30 1.205e-06.07320.100  139.89300.70-.008095       3 2 2 11       0 0 0 01                    Q 19e     3677642332 5 4 5 7    39.0   39.0
 23 7810.503529 4.098E-30 1.446e-06.07390.100  125.90520.70-.008001       3 2 2 11       0 0 0 01                    Q 18e     3677642332 5 4 5 7    37.0   37.0
 21 7810.518554 1.982E-30 8.498e-05.06850.084 2554.65280.76-.008867       4 3 3 12       0 3 3 01                    R 37e     3677642029 5 4 5 7    77.0   75.0
